"","sub","rotation","imagename","match","imgID","block","correct","response_time"
"5894",10,300,"066_Stuhl_Barstuhl","mismatch",66,6,1,634
"5895",10,60,"037_Mixer_Standmixer","mismatch",37,6,1,520
"5896",10,60,"055_Schrank_Kleiderschrank","mismatch",55,6,1,680
"5897",10,240,"048_Nuss_Mandel","mismatch",48,6,1,588
"5898",10,180,"010_Blume_Gaenseblume","mismatch",10,6,1,742
"5899",10,300,"095_Boot_Kreuzfahrtschiff","match",95,6,0,624
"5900",10,300,"094_Boot_Segelschiff","match",94,6,1,678
"5901",10,240,"038_Toaster_2ScheibenToaster","mismatch",38,6,1,459
"5902",10,180,"018_Computer_Tablet","mismatch",18,6,1,670
"5903",10,180,"014_Blume_Sonnenblume","mismatch",14,6,1,500
"5904",10,300,"051_Regal_Holzregal","match",51,6,1,663
"5905",10,60,"007_Bett_Krankenhausbett","match",7,6,1,841
"5906",10,120,"028_Wasserkocher_retroWasserkocher","match",28,6,1,590
"5907",10,0,"004_Baum_Weide","match",4,6,1,948
"5908",10,120,"060_Sitzbank_Schaukelbank","match",60,6,1,628
"5909",10,60,"065_Sofa_Zweiersofa","mismatch",65,6,1,1137
"5910",10,240,"070_Stuhl_Schalenstuhl","mismatch",70,6,1,832
"5911",10,60,"005_Bett_Doppelbett","mismatch",5,6,1,827
"5912",10,0,"023_Glas_Sektglas","mismatch",23,6,1,478
"5913",10,240,"092_Boot_Ruderboot","match",92,6,0,841
"5914",10,180,"052_Regal_Metallregal","match",52,6,1,539
"5915",10,120,"071_Stuhl_Schreibtischstuhl","match",71,6,1,656
"5916",10,0,"062_Sofa_Dreiersofa","mismatch",62,6,0,840
"5917",10,60,"024_Glas_Trinkglas","mismatch",24,6,1,519
"5918",10,300,"032_Kopfhoerer_Earbudohrhoerer","match",32,6,1,718
"5919",10,180,"083_Ventilator_Standventilator","mismatch",83,6,1,763
"5920",10,120,"044_Lampe_Tischleuchte","mismatch",44,6,1,724
"5921",10,60,"016_Computer_Laptop","match",16,6,0,600
"5922",10,240,"063_Sofa_Ecksofa","mismatch",63,6,1,678
"5923",10,180,"003_Baum_Tanne","mismatch",3,6,1,508
"5924",10,180,"011_Blume_Kaktus","mismatch",11,6,1,554
"5925",10,180,"035_Kaffeemaschine_Espressomaschine","mismatch",35,6,1,538
"5926",10,120,"091_Flugzeug_Segelflieger","match",91,6,0,683
"5927",10,180,"093_Boot_Kanu","match",93,6,1,633
"5928",10,0,"008_Bildschirm_Desktop","mismatch",8,6,1,932
"5929",10,60,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,6,1,490
"5930",10,300,"031_Klavier_Pianino","mismatch",31,6,1,902
"5931",10,0,"064_Sofa_Ledersofa","match",64,6,1,812
"5932",10,120,"053_Regal_Wandregal","mismatch",53,6,1,1062
"5933",10,240,"001_Baum_Bonsai","mismatch",1,6,1,673
"5934",10,240,"022_Gitarre_Elektrogitarre","mismatch",22,6,1,801
"5935",10,180,"076_Tisch_Holztisch","mismatch",76,6,1,734
"5936",10,0,"006_Bett_Einzelbett","mismatch",6,6,1,763
"5937",10,240,"087_Auto_Panzer","match",87,6,0,493
"5938",10,180,"015_Blume_Tulpen","match",15,6,1,765
"5939",10,60,"100_Besteck_Loeffel","match",100,6,1,552
"5940",10,60,"029_Klavier_Fluegel","match",29,6,1,1802
"5941",10,300,"089_Eimer_Muelleimer","match",89,6,0,1749
"5942",10,0,"054_Schrank_Bueroschrank","match",54,6,1,691
"5943",10,240,"075_Tisch_Etagentisch","match",75,6,1,731
"5944",10,180,"084_Ventilator_Tischventilator","match",84,6,1,884
"5945",10,180,"021_Gitarre_Akustikgitarre","match",21,6,1,562
"5946",10,0,"098_Auto_Van","match",98,6,1,547
"5947",10,0,"074_Telefon_Smartphone","mismatch",74,6,1,734
"5948",10,300,"027_Kamera_Spiegelreflexkamera","mismatch",27,6,1,705
"5949",10,300,"046_Besteck_Messer","match",46,6,1,538
"5950",10,240,"020_Drucker_Multifunktionsdrucker","match",20,6,1,664
"5951",10,240,"086_Auto_Polizeiauto","mismatch",86,6,1,732
"5952",10,60,"073_Telefon_Schnurtelefon","match",73,6,1,832
"5953",10,0,"019_Drucker_Heimdrucker","match",19,6,1,717
"5954",10,300,"099_Eimer_Wassereimer","match",99,6,0,1032
"5955",10,240,"080_Uhr_Armbanduhr","mismatch",80,6,1,596
"5956",10,300,"088_Flugzeug_Kampfflieger","match",88,6,1,724
"5957",10,180,"025_Glas_Weinglas","match",25,6,1,787
"5958",10,0,"077_Tisch_Rundtisch","mismatch",77,6,1,586
"5959",10,180,"096_Auto_Oldtimer","mismatch",96,6,1,640
"5960",10,300,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,6,1,1002
"5961",10,120,"082_Uhr_Wanduhr","match",82,6,1,878
"5962",10,240,"067_Stuhl_Buerostuhl","match",67,6,1,570
"5963",10,60,"030_Klavier_Keyboard","mismatch",30,6,1,891
"5964",10,120,"045_Lampe_Wandlampe","mismatch",45,6,1,757
"5965",10,120,"013_Blume_Rosen","match",13,6,1,722
"5966",10,0,"002_Baum_Palme","match",2,6,1,615
"5967",10,0,"069_Stuhl_Rollstuhl","mismatch",69,6,0,607
"5968",10,300,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,6,1,662
"5969",10,300,"049_Nuss_Pistazie","mismatch",49,6,1,581
"5970",10,300,"009_Bildschirm_Flachbildfernseher","mismatch",9,6,1,665
"5971",10,120,"081_Uhr_Digitaluhr","match",81,6,1,1054
"5972",10,240,"041_Lampe_Schreibtischlampe","mismatch",41,6,0,764
"5973",10,120,"056_Seife_Fluessigseife","match",56,6,1,974
"5974",10,240,"068_Stuhl_Holzstuhl","match",68,6,1,1123
"5975",10,60,"085_Auto_Pickuptruck","match",85,6,1,697
"5976",10,120,"061_Sitzbank_Baumbank","match",61,6,1,742
"5977",10,0,"043_Lampe_Strassenlaterne","mismatch",43,6,0,749
"5978",10,300,"042_Lampe_Stehlampe","match",42,6,1,725
"5979",10,300,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,6,1,798
"5980",10,300,"034_Korb_Waeschekorb","match",34,6,1,627
"5981",10,180,"040_Lampe_Deckenlampe","mismatch",40,6,1,549
"5982",10,0,"039_Wasserkocher_modernerWasserkocher","mismatch",39,6,1,464
"5983",10,300,"050_Nuss_Wallnuss","match",50,6,1,489
"5984",10,240,"017_Computer_PC","match",17,6,1,636
"5985",10,60,"026_Kamera_Digitalkamera","match",26,6,1,731
"5986",10,60,"012_Blume_Orchidee","match",12,6,1,604
"5987",10,300,"072_Sessel_Ledersessel","match",72,6,1,937
"5988",10,0,"057_Seife_Kernseife","match",57,6,1,738
"5989",11,60,"066_Stuhl_Barstuhl","match",66,1,0,888
"5990",11,300,"063_Sofa_Ecksofa","mismatch",63,1,1,933
"5991",11,300,"074_Telefon_Smartphone","match",74,1,1,629
"5992",11,300,"021_Gitarre_Akustikgitarre","mismatch",21,1,0,604
"5993",11,60,"060_Sitzbank_Schaukelbank","match",60,1,1,850
"5994",11,240,"061_Sitzbank_Baumbank","match",61,1,0,532
"5995",11,60,"037_Mixer_Standmixer","mismatch",37,1,1,1033
"5996",11,180,"020_Drucker_Multifunktionsdrucker","mismatch",20,1,1,1019
"5997",11,180,"092_Boot_Ruderboot","match",92,1,1,509
"5998",11,120,"023_Glas_Sektglas","mismatch",23,1,1,938
"5999",11,0,"095_Boot_Kreuzfahrtschiff","mismatch",95,1,1,1067
"6000",11,300,"080_Uhr_Armbanduhr","match",80,1,1,793
"6001",11,180,"002_Baum_Palme","mismatch",2,1,1,739
"6002",11,60,"034_Korb_Waeschekorb","match",34,1,1,833
"6003",11,120,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,1,1,895
"6004",11,60,"053_Regal_Wandregal","match",53,1,1,1361
"6005",11,180,"096_Auto_Oldtimer","mismatch",96,1,1,601
"6006",11,300,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,1,1,539
"6007",11,0,"026_Kamera_Digitalkamera","match",26,1,1,502
"6008",11,240,"029_Klavier_Fluegel","match",29,1,1,715
"6009",11,0,"079_Tisch_Schreibtisch","match",79,1,0,575
"6010",11,0,"049_Nuss_Pistazie","match",49,1,1,1261
"6011",11,240,"048_Nuss_Mandel","match",48,1,1,632
"6012",11,60,"091_Flugzeug_Segelflieger","match",91,1,1,825
"6013",11,300,"100_Besteck_Loeffel","mismatch",100,1,1,668
"6014",11,60,"028_Wasserkocher_retroWasserkocher","match",28,1,1,777
"6015",11,120,"097_Besteck_Gabel","mismatch",97,1,1,765
"6016",11,180,"072_Sessel_Ledersessel","mismatch",72,1,1,666
"6017",11,120,"050_Nuss_Wallnuss","mismatch",50,1,1,488
"6018",11,0,"044_Lampe_Tischleuchte","match",44,1,1,544
"6019",11,240,"014_Blume_Sonnenblume","match",14,1,1,684
"6020",11,60,"054_Schrank_Bueroschrank","match",54,1,0,901
"6021",11,120,"009_Bildschirm_Flachbildfernseher","match",9,1,0,1586
"6022",11,120,"052_Regal_Metallregal","match",52,1,1,914
"6023",11,0,"098_Auto_Van","match",98,1,1,783
"6024",11,180,"022_Gitarre_Elektrogitarre","mismatch",22,1,1,576
"6025",11,60,"007_Bett_Krankenhausbett","mismatch",7,1,1,1389
"6026",11,120,"038_Toaster_2ScheibenToaster","match",38,1,1,1628
"6027",11,0,"081_Uhr_Digitaluhr","mismatch",81,1,1,657
"6028",11,0,"076_Tisch_Holztisch","match",76,1,1,799
"6029",11,0,"073_Telefon_Schnurtelefon","mismatch",73,1,1,674
"6030",11,0,"068_Stuhl_Holzstuhl","match",68,1,0,672
"6031",11,180,"070_Stuhl_Schalenstuhl","mismatch",70,1,1,739
"6032",11,0,"008_Bildschirm_Desktop","mismatch",8,1,0,946
"6033",11,240,"056_Seife_Fluessigseife","match",56,1,1,1409
"6034",11,60,"069_Stuhl_Rollstuhl","mismatch",69,1,1,707
"6035",11,120,"067_Stuhl_Buerostuhl","match",67,1,1,929
"6036",11,240,"093_Boot_Kanu","mismatch",93,1,1,1019
"6037",11,240,"032_Kopfhoerer_Earbudohrhoerer","match",32,1,1,911
"6038",11,0,"018_Computer_Tablet","match",18,1,1,1575
"6039",11,120,"030_Klavier_Keyboard","match",30,1,0,1634
"6040",11,240,"012_Blume_Orchidee","mismatch",12,1,1,1229
"6041",11,0,"078_Tisch_Sofatisch","match",78,1,1,841
"6042",11,120,"084_Ventilator_Tischventilator","match",84,1,1,870
"6043",11,240,"094_Boot_Segelschiff","match",94,1,1,751
"6044",11,60,"019_Drucker_Heimdrucker","match",19,1,1,817
"6045",11,0,"001_Baum_Bonsai","mismatch",1,1,1,564
"6046",11,60,"016_Computer_Laptop","match",16,1,1,840
"6047",11,300,"013_Blume_Rosen","match",13,1,1,463
"6048",11,60,"040_Lampe_Deckenlampe","mismatch",40,1,1,501
"6049",11,240,"031_Klavier_Pianino","mismatch",31,1,1,682
"6050",11,0,"042_Lampe_Stehlampe","match",42,1,1,758
"6051",11,240,"083_Ventilator_Standventilator","mismatch",83,1,1,790
"6052",11,0,"082_Uhr_Wanduhr","match",82,1,1,733
"6053",11,240,"003_Baum_Tanne","mismatch",3,1,1,813
"6054",11,0,"011_Blume_Kaktus","match",11,1,1,617
"6055",11,300,"047_Nuss_Erdnuss","mismatch",47,1,1,778
"6056",11,60,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,1,1,669
"6057",11,120,"046_Besteck_Messer","mismatch",46,1,1,537
"6058",11,0,"055_Schrank_Kleiderschrank","match",55,1,1,379
"6059",11,60,"006_Bett_Einzelbett","mismatch",6,1,1,1023
"6060",11,180,"027_Kamera_Spiegelreflexkamera","mismatch",27,1,1,827
"6061",11,0,"057_Seife_Kernseife","mismatch",57,1,1,736
"6062",11,0,"085_Auto_Pickuptruck","mismatch",85,1,1,602
"6063",11,0,"043_Lampe_Strassenlaterne","mismatch",43,1,1,672
"6064",11,180,"089_Eimer_Muelleimer","mismatch",89,1,1,482
"6065",11,0,"071_Stuhl_Schreibtischstuhl","mismatch",71,1,1,443
"6066",11,180,"064_Sofa_Ledersofa","match",64,1,1,588
"6067",11,240,"051_Regal_Holzregal","match",51,1,1,459
"6068",11,60,"062_Sofa_Dreiersofa","match",62,1,1,706
"6069",11,60,"088_Flugzeug_Kampfflieger","mismatch",88,1,1,553
"6070",11,0,"077_Tisch_Rundtisch","mismatch",77,1,1,439
"6071",11,120,"017_Computer_PC","mismatch",17,1,1,580
"6072",11,0,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,1,1,486
"6073",11,120,"099_Eimer_Wassereimer","match",99,1,1,445
"6074",11,0,"086_Auto_Polizeiauto","mismatch",86,1,1,501
"6075",11,60,"041_Lampe_Schreibtischlampe","mismatch",41,1,1,453
"6076",11,300,"087_Auto_Panzer","match",87,1,1,422
"6077",11,60,"015_Blume_Tulpen","match",15,1,1,429
"6078",11,0,"010_Blume_Gaenseblume","mismatch",10,1,1,571
"6079",11,300,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,1,1,554
"6080",11,60,"045_Lampe_Wandlampe","mismatch",45,1,1,436
"6081",11,120,"065_Sofa_Zweiersofa","match",65,1,1,679
"6082",11,300,"005_Bett_Doppelbett","match",5,1,1,690
"6083",11,0,"035_Kaffeemaschine_Espressomaschine","match",35,1,1,523
"6084",11,180,"004_Baum_Weide","match",4,1,1,673
"6085",11,180,"075_Tisch_Etagentisch","mismatch",75,1,1,639
"6086",11,180,"025_Glas_Weinglas","match",25,1,1,631
"6087",11,0,"039_Wasserkocher_modernerWasserkocher","match",39,1,1,716
"6088",11,0,"024_Glas_Trinkglas","match",24,2,1,578
"6089",11,180,"058_Sitzbank_Holzbank_mit_Lehne","match",58,2,1,548
"6090",11,120,"005_Bett_Doppelbett","match",5,2,1,589
"6091",11,0,"007_Bett_Krankenhausbett","mismatch",7,2,1,650
"6092",11,120,"051_Regal_Holzregal","mismatch",51,2,1,579
"6093",11,300,"016_Computer_Laptop","mismatch",16,2,1,800
"6094",11,180,"052_Regal_Metallregal","mismatch",52,2,1,648
"6095",11,300,"026_Kamera_Digitalkamera","mismatch",26,2,1,1248
"6096",11,60,"001_Baum_Bonsai","match",1,2,1,525
"6097",11,60,"094_Boot_Segelschiff","mismatch",94,2,1,690
"6098",11,0,"072_Sessel_Ledersessel","match",72,2,1,844
"6099",11,300,"078_Tisch_Sofatisch","mismatch",78,2,1,501
"6100",11,240,"074_Telefon_Smartphone","mismatch",74,2,1,1433
"6101",11,60,"011_Blume_Kaktus","mismatch",11,2,1,683
"6102",11,300,"041_Lampe_Schreibtischlampe","match",41,2,0,724
"6103",11,240,"067_Stuhl_Buerostuhl","match",67,2,1,551
"6104",11,60,"097_Besteck_Gabel","match",97,2,1,592
"6105",11,300,"048_Nuss_Mandel","mismatch",48,2,1,589
"6106",11,300,"077_Tisch_Rundtisch","match",77,2,1,448
"6107",11,120,"100_Besteck_Loeffel","mismatch",100,2,1,447
"6108",11,300,"014_Blume_Sonnenblume","match",14,2,1,1297
"6109",11,180,"006_Bett_Einzelbett","match",6,2,1,632
"6110",11,240,"098_Auto_Van","mismatch",98,2,1,541
"6111",11,120,"037_Mixer_Standmixer","match",37,2,1,822
"6112",11,60,"027_Kamera_Spiegelreflexkamera","match",27,2,1,474
"6113",11,180,"050_Nuss_Wallnuss","match",50,2,1,466
"6114",11,0,"069_Stuhl_Rollstuhl","match",69,2,1,609
"6115",11,240,"066_Stuhl_Barstuhl","mismatch",66,2,1,578
"6116",11,300,"085_Auto_Pickuptruck","mismatch",85,2,1,531
"6117",11,60,"089_Eimer_Muelleimer","mismatch",89,2,1,687
"6118",11,0,"023_Glas_Sektglas","match",23,2,1,416
"6119",11,60,"087_Auto_Panzer","mismatch",87,2,1,595
"6120",11,240,"084_Ventilator_Tischventilator","mismatch",84,2,0,407
"6121",11,120,"039_Wasserkocher_modernerWasserkocher","match",39,2,1,472
"6122",11,0,"060_Sitzbank_Schaukelbank","match",60,2,1,990
"6123",11,120,"081_Uhr_Digitaluhr","match",81,2,1,1615
"6124",11,180,"099_Eimer_Wassereimer","mismatch",99,2,1,771
"6125",11,240,"017_Computer_PC","match",17,2,1,845
"6126",11,180,"031_Klavier_Pianino","match",31,2,0,775
"6127",11,0,"062_Sofa_Dreiersofa","match",62,2,1,711
"6128",11,300,"053_Regal_Wandregal","mismatch",53,2,1,485
"6129",11,0,"088_Flugzeug_Kampfflieger","mismatch",88,2,1,499
"6130",11,180,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,2,1,444
"6131",11,240,"068_Stuhl_Holzstuhl","mismatch",68,2,1,823
"6132",11,120,"075_Tisch_Etagentisch","mismatch",75,2,1,700
"6133",11,300,"012_Blume_Orchidee","mismatch",12,2,1,805
"6134",11,180,"038_Toaster_2ScheibenToaster","mismatch",38,2,1,715
"6135",11,240,"042_Lampe_Stehlampe","mismatch",42,2,1,498
"6136",11,60,"010_Blume_Gaenseblume","mismatch",10,2,1,466
"6137",11,0,"004_Baum_Weide","mismatch",4,2,1,454
"6138",11,240,"043_Lampe_Strassenlaterne","match",43,2,1,450
"6139",11,0,"070_Stuhl_Schalenstuhl","match",70,2,1,531
"6140",11,60,"055_Schrank_Kleiderschrank","mismatch",55,2,1,530
"6141",11,300,"086_Auto_Polizeiauto","match",86,2,1,358
"6142",11,180,"046_Besteck_Messer","match",46,2,1,499
"6143",11,240,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,2,1,1452
"6144",11,300,"054_Schrank_Bueroschrank","match",54,2,0,628
"6145",11,300,"082_Uhr_Wanduhr","match",82,2,1,493
"6146",11,240,"008_Bildschirm_Desktop","match",8,2,1,592
"6147",11,60,"009_Bildschirm_Flachbildfernseher","match",9,2,1,411
"6148",11,60,"079_Tisch_Schreibtisch","match",79,2,1,623
"6149",11,240,"049_Nuss_Pistazie","mismatch",49,2,1,789
"6150",11,300,"045_Lampe_Wandlampe","mismatch",45,2,1,656
"6151",11,120,"071_Stuhl_Schreibtischstuhl","mismatch",71,2,1,671
"6152",11,60,"032_Kopfhoerer_Earbudohrhoerer","match",32,2,1,413
"6153",11,120,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,2,0,589
"6154",11,120,"080_Uhr_Armbanduhr","mismatch",80,2,1,2809
"6155",11,0,"030_Klavier_Keyboard","match",30,2,1,2328
"6156",11,240,"018_Computer_Tablet","mismatch",18,2,1,805
"6157",11,180,"076_Tisch_Holztisch","match",76,2,1,717
"6158",11,60,"044_Lampe_Tischleuchte","mismatch",44,2,1,1004
"6159",11,120,"092_Boot_Ruderboot","match",92,2,1,548
"6160",11,300,"065_Sofa_Zweiersofa","match",65,2,1,522
"6161",11,120,"035_Kaffeemaschine_Espressomaschine","mismatch",35,2,1,1102
"6162",11,240,"028_Wasserkocher_retroWasserkocher","match",28,2,1,548
"6163",11,300,"034_Korb_Waeschekorb","mismatch",34,2,1,754
"6164",11,0,"002_Baum_Palme","match",2,2,1,837
"6165",11,60,"013_Blume_Rosen","mismatch",13,2,1,545
"6166",11,0,"063_Sofa_Ecksofa","match",63,2,1,632
"6167",11,180,"073_Telefon_Schnurtelefon","match",73,2,1,928
"6168",11,0,"093_Boot_Kanu","mismatch",93,2,1,784
"6169",11,120,"061_Sitzbank_Baumbank","mismatch",61,2,1,708
"6170",11,180,"083_Ventilator_Standventilator","match",83,2,1,664
"6171",11,60,"047_Nuss_Erdnuss","mismatch",47,2,1,573
"6172",11,120,"029_Klavier_Fluegel","mismatch",29,2,1,873
"6173",11,240,"096_Auto_Oldtimer","match",96,2,1,976
"6174",11,120,"022_Gitarre_Elektrogitarre","mismatch",22,2,1,632
"6175",11,0,"003_Baum_Tanne","mismatch",3,2,1,864
"6176",11,180,"021_Gitarre_Akustikgitarre","match",21,2,1,392
"6177",11,0,"064_Sofa_Ledersofa","mismatch",64,2,1,841
"6178",11,120,"057_Seife_Kernseife","mismatch",57,2,1,668
"6179",11,300,"091_Flugzeug_Segelflieger","mismatch",91,2,1,559
"6180",11,60,"025_Glas_Weinglas","mismatch",25,2,1,541
"6181",11,180,"019_Drucker_Heimdrucker","match",19,2,1,904
"6182",11,240,"015_Blume_Tulpen","match",15,2,1,499
"6183",11,120,"095_Boot_Kreuzfahrtschiff","match",95,2,1,1521
"6184",11,0,"040_Lampe_Deckenlampe","match",40,2,1,1616
"6185",11,60,"056_Seife_Fluessigseife","match",56,2,0,926
"6186",11,60,"020_Drucker_Multifunktionsdrucker","match",20,2,1,1341
"6187",11,60,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,2,1,655
"6188",11,120,"010_Blume_Gaenseblume","mismatch",10,3,1,627
"6189",11,0,"029_Klavier_Fluegel","match",29,3,1,454
"6190",11,180,"047_Nuss_Erdnuss","mismatch",47,3,1,536
"6191",11,240,"099_Eimer_Wassereimer","mismatch",99,3,1,704
"6192",11,300,"083_Ventilator_Standventilator","match",83,3,1,409
"6193",11,60,"039_Wasserkocher_modernerWasserkocher","match",39,3,1,803
"6194",11,180,"067_Stuhl_Buerostuhl","mismatch",67,3,1,597
"6195",11,240,"023_Glas_Sektglas","match",23,3,1,740
"6196",11,120,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,3,1,730
"6197",11,300,"008_Bildschirm_Desktop","match",8,3,1,753
"6198",11,120,"053_Regal_Wandregal","match",53,3,1,859
"6199",11,240,"006_Bett_Einzelbett","mismatch",6,3,1,1376
"6200",11,240,"075_Tisch_Etagentisch","mismatch",75,3,1,833
"6201",11,60,"100_Besteck_Loeffel","match",100,3,1,372
"6202",11,60,"003_Baum_Tanne","match",3,3,1,460
"6203",11,0,"087_Auto_Panzer","mismatch",87,3,1,655
"6204",11,0,"019_Drucker_Heimdrucker","mismatch",19,3,0,846
"6205",11,180,"065_Sofa_Zweiersofa","mismatch",65,3,1,652
"6206",11,240,"041_Lampe_Schreibtischlampe","mismatch",41,3,1,885
"6207",11,240,"016_Computer_Laptop","mismatch",16,3,1,483
"6208",11,240,"037_Mixer_Standmixer","match",37,3,1,622
"6209",11,120,"007_Bett_Krankenhausbett","match",7,3,0,868
"6210",11,180,"033_Kopfhoerer_Muschelkopfhoerer","match",33,3,1,967
"6211",11,120,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,3,1,1076
"6212",11,180,"005_Bett_Doppelbett","mismatch",5,3,1,1267
"6213",11,60,"049_Nuss_Pistazie","match",49,3,1,747
"6214",11,120,"015_Blume_Tulpen","mismatch",15,3,1,559
"6215",11,120,"026_Kamera_Digitalkamera","mismatch",26,3,1,867
"6216",11,0,"061_Sitzbank_Baumbank","match",61,3,1,811
"6217",11,120,"002_Baum_Palme","mismatch",2,3,1,709
"6218",11,120,"055_Schrank_Kleiderschrank","mismatch",55,3,1,662
"6219",11,120,"066_Stuhl_Barstuhl","match",66,3,1,656
"6220",11,240,"057_Seife_Kernseife","match",57,3,1,582
"6221",11,180,"009_Bildschirm_Flachbildfernseher","mismatch",9,3,1,649
"6222",11,120,"031_Klavier_Pianino","match",31,3,1,926
"6223",11,300,"092_Boot_Ruderboot","mismatch",92,3,1,644
"6224",11,120,"040_Lampe_Deckenlampe","mismatch",40,3,1,712
"6225",11,60,"077_Tisch_Rundtisch","match",77,3,0,894
"6226",11,300,"097_Besteck_Gabel","match",97,3,1,742
"6227",11,180,"011_Blume_Kaktus","mismatch",11,3,1,1031
"6228",11,60,"064_Sofa_Ledersofa","mismatch",64,3,1,3148
"6229",11,300,"028_Wasserkocher_retroWasserkocher","match",28,3,1,604
"6230",11,300,"017_Computer_PC","match",17,3,1,754
"6231",11,300,"073_Telefon_Schnurtelefon","mismatch",73,3,1,997
"6232",11,120,"068_Stuhl_Holzstuhl","mismatch",68,3,1,1057
"6233",11,240,"050_Nuss_Wallnuss","match",50,3,1,829
"6234",11,180,"084_Ventilator_Tischventilator","match",84,3,1,632
"6235",11,240,"001_Baum_Bonsai","match",1,3,1,546
"6236",11,180,"060_Sitzbank_Schaukelbank","mismatch",60,3,1,1155
"6237",11,180,"030_Klavier_Keyboard","mismatch",30,3,1,1044
"6238",11,240,"034_Korb_Waeschekorb","mismatch",34,3,1,695
"6239",11,120,"074_Telefon_Smartphone","mismatch",74,3,1,1200
"6240",11,180,"062_Sofa_Dreiersofa","mismatch",62,3,1,524
"6241",11,300,"025_Glas_Weinglas","match",25,3,1,542
"6242",11,300,"004_Baum_Weide","mismatch",4,3,1,683
"6243",11,240,"071_Stuhl_Schreibtischstuhl","match",71,3,1,433
"6244",11,300,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,3,1,426
"6245",11,240,"022_Gitarre_Elektrogitarre","match",22,3,1,585
"6246",11,0,"014_Blume_Sonnenblume","mismatch",14,3,1,475
"6247",11,0,"027_Kamera_Spiegelreflexkamera","match",27,3,1,764
"6248",11,180,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,3,1,1173
"6249",11,240,"045_Lampe_Wandlampe","match",45,3,1,505
"6250",11,240,"035_Kaffeemaschine_Espressomaschine","mismatch",35,3,1,1252
"6251",11,60,"085_Auto_Pickuptruck","mismatch",85,3,1,728
"6252",11,300,"094_Boot_Segelschiff","match",94,3,1,464
"6253",11,60,"021_Gitarre_Akustikgitarre","mismatch",21,3,1,663
"6254",11,60,"038_Toaster_2ScheibenToaster","match",38,3,1,728
"6255",11,60,"063_Sofa_Ecksofa","match",63,3,1,667
"6256",11,60,"072_Sessel_Ledersessel","mismatch",72,3,1,1155
"6257",11,120,"012_Blume_Orchidee","match",12,3,1,400
"6258",11,120,"078_Tisch_Sofatisch","match",78,3,1,627
"6259",11,180,"079_Tisch_Schreibtisch","mismatch",79,3,1,714
"6260",11,0,"091_Flugzeug_Segelflieger","match",91,3,1,547
"6261",11,240,"046_Besteck_Messer","match",46,3,1,417
"6262",11,120,"076_Tisch_Holztisch","mismatch",76,3,1,501
"6263",11,120,"082_Uhr_Wanduhr","mismatch",82,3,1,767
"6264",11,240,"024_Glas_Trinkglas","mismatch",24,3,1,879
"6265",11,240,"054_Schrank_Bueroschrank","match",54,3,1,840
"6266",11,240,"052_Regal_Metallregal","mismatch",52,3,1,536
"6267",11,240,"020_Drucker_Multifunktionsdrucker","match",20,3,1,772
"6268",11,240,"044_Lampe_Tischleuchte","match",44,3,1,1480
"6269",11,240,"080_Uhr_Armbanduhr","mismatch",80,3,1,709
"6270",11,300,"098_Auto_Van","mismatch",98,3,1,920
"6271",11,120,"086_Auto_Polizeiauto","mismatch",86,3,1,734
"6272",11,60,"096_Auto_Oldtimer","mismatch",96,3,1,519
"6273",11,240,"089_Eimer_Muelleimer","match",89,3,1,722
"6274",11,300,"093_Boot_Kanu","match",93,3,1,566
"6275",11,300,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,3,1,468
"6276",11,180,"095_Boot_Kreuzfahrtschiff","match",95,3,1,395
"6277",11,240,"070_Stuhl_Schalenstuhl","match",70,3,1,678
"6278",11,120,"043_Lampe_Strassenlaterne","mismatch",43,3,1,1695
"6279",11,180,"051_Regal_Holzregal","match",51,3,0,896
"6280",11,120,"088_Flugzeug_Kampfflieger","match",88,3,1,513
"6281",11,180,"018_Computer_Tablet","mismatch",18,3,1,710
"6282",11,240,"013_Blume_Rosen","mismatch",13,3,1,609
"6283",11,300,"069_Stuhl_Rollstuhl","mismatch",69,3,1,592
"6284",11,300,"042_Lampe_Stehlampe","mismatch",42,3,1,1070
"6285",11,180,"048_Nuss_Mandel","match",48,3,1,673
"6286",11,120,"056_Seife_Fluessigseife","mismatch",56,3,1,809
"6287",11,60,"065_Sofa_Zweiersofa","mismatch",65,4,1,446
"6288",11,180,"081_Uhr_Digitaluhr","mismatch",81,4,1,585
