"","sub","consistency","rotation","imgID","imagename","movable","correct","response_time"
"3646",30,"incon","canon",116,"116_Kamin",0,1,646
"3647",30,"con","canon",49,"049_Nuss_Pistazie",1,1,388
"3649",30,"con","canon",84,"084_Ventilator_Tischventilator",1,1,378
"3650",30,"incon","noncanon",91,"091_Flugzeug_Segelflieger",0,1,476
"3651",30,"incon","canon",111,"111_Wagen_Einkaufswagen",1,1,609
"3652",30,"con","canon",30,"030_Wippe",0,1,868
"3653",30,"con","canon",95,"095_Boot_Kreuzfahrtschiff",0,1,470
"3654",30,"incon","noncanon",11,"011_Blume_Kaktus",0,1,689
"3655",30,"con","noncanon",107,"107_Kranz_Adventskranz",1,1,647
"3656",30,"con","noncanon",14,"014_Blume_Sonnenblume",1,1,495
"3657",30,"con","noncanon",114,"114_Brokkoli",1,1,493
"3659",30,"con","noncanon",3,"003_Baum_Tanne",0,1,677
"3660",30,"con","noncanon",104,"104_Fahrradstaender",1,1,502
"3661",30,"incon","noncanon",31,"031_Muelltonne",0,0,769
"3662",30,"incon","canon",65,"065_Sofa_Zweiersofa",0,1,558
"3663",30,"con","noncanon",88,"088_Flugzeug_Kampfflieger",0,1,427
"3664",30,"con","canon",64,"064_Sofa_Ledersofa",0,1,472
"3667",30,"con","noncanon",15,"015_Blume_Tulpen",1,1,419
"3669",30,"incon","canon",7,"007_Bett_Krankenhausbett",0,1,970
"3670",30,"con","noncanon",101,"101_Becken_Waschbecken",0,1,733
"3671",30,"con","canon",74,"074_Telefon_Smartphone",1,1,578
"3672",30,"incon","noncanon",25,"025_Glas_Weinglas",1,1,600
"3673",30,"incon","canon",92,"092_Boot_Ruderboot",1,1,768
"3674",30,"incon","noncanon",40,"040_Lampe_Deckenlampe",0,0,792
"3676",30,"incon","canon",41,"041_Lampe_Schreibtischlampe",1,1,496
"3677",30,"incon","canon",43,"043_Lampe_Strassenlaterne",0,1,466
"3678",30,"incon","canon",56,"056_Seife_Fluessigseife",1,0,973
"3679",30,"con","noncanon",23,"023_Glas_Sektglas",1,1,404
"3680",30,"con","canon",63,"063_Sofa_Ecksofa",0,1,461
"3681",30,"incon","noncanon",68,"068_Stuhl_Holzstuhl",1,1,577
"3683",30,"incon","noncanon",22,"022_Gitarre_Elektrogitarre",1,1,953
"3684",30,"incon","canon",97,"097_Besteck_Gabel",1,1,385
"3685",30,"con","canon",34,"034_Korb_Waeschekorb",1,1,627
"3687",30,"con","noncanon",17,"017_Computer_PC",0,0,841
"3690",30,"con","noncanon",73,"073_Telefon_Schnurtelefon",1,1,871
"3691",30,"con","noncanon",79,"079_Tisch_Schreibtisch",0,1,649
"3695",30,"incon","noncanon",117,"117_Muffin",1,0,845
"3696",30,"con","canon",93,"093_Boot_Kanu",1,1,456
"3697",30,"con","noncanon",21,"021_Gitarre_Akustikgitarre",1,1,457
"3698",30,"con","canon",102,"102_Bett_Kinderbett",1,1,515
"3699",30,"con","canon",112,"112_Wanne_Badewanne",0,1,650
"3700",30,"con","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,375
"3701",30,"incon","noncanon",103,"103_Zahnbuerste",0,1,454
"3703",30,"con","canon",48,"048_Nuss_Mandel",1,1,388
"3704",30,"con","noncanon",42,"042_Lampe_Stehlampe",0,1,827
"3705",30,"incon","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,530
"3706",30,"incon","noncanon",18,"018_Computer_Tablet",1,0,738
"3707",30,"incon","noncanon",94,"094_Boot_Segelschiff",0,1,835
"3708",30,"con","canon",80,"080_Uhr_Armbanduhr",1,1,515
"3709",30,"incon","noncanon",52,"052_Regal_Metallregal",0,1,470
"3710",30,"con","noncanon",46,"046_Besteck_Messer",1,1,458
"3711",30,"incon","canon",87,"087_Auto_Panzer",0,1,915
"3713",30,"incon","noncanon",54,"054_Schrank_Bueroschrank",0,1,530
"3714",30,"incon","canon",66,"066_Stuhl_Barstuhl",1,1,465
"3715",30,"incon","canon",62,"062_Sofa_Dreiersofa",0,1,492
"3717",30,"con","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,1,439
"3718",30,"con","canon",2,"002_Baum_Palme",0,1,472
"3719",30,"incon","noncanon",5,"005_Bett_Doppelbett",0,1,566
"3720",30,"con","canon",99,"099_Eimer_Wassereimer",1,1,707
"3722",30,"incon","noncanon",98,"098_Auto_Van",0,1,423
"3724",30,"incon","noncanon",37,"037_Mixer_Standmixer",1,1,534
"3725",30,"con","noncanon",13,"013_Blume_Rosen",1,1,590
"3732",30,"con","canon",113,"113_Brezel",1,1,714
"3733",30,"incon","noncanon",57,"057_Seife_Kernseife",1,1,478
"3734",30,"incon","canon",115,"115_Kaefig_Vogelkaefig",0,1,1122
"3735",30,"incon","canon",6,"006_Bett_Einzelbett",0,1,575
"3736",30,"con","canon",83,"083_Ventilator_Standventilator",0,1,369
"3737",30,"con","noncanon",45,"045_Lampe_Wandlampe",0,1,916
"3738",30,"con","canon",89,"089_Eimer_Muelleimer",1,1,1045
"3739",30,"incon","noncanon",81,"081_Uhr_Digitaluhr",1,1,1226
"3740",30,"con","noncanon",86,"086_Auto_Polizeiauto",0,1,494
"3741",30,"incon","canon",70,"070_Stuhl_Schalenstuhl",1,1,555
"3742",30,"incon","canon",71,"071_Stuhl_Schreibtischstuhl",1,1,477
"3743",30,"incon","canon",76,"076_Tisch_Holztisch",0,1,513
"3745",31,"incon","noncanon",12,"012_Blume_Orchidee",1,0,579
"3747",31,"incon","noncanon",79,"079_Tisch_Schreibtisch",0,0,994
"3748",31,"incon","canon",112,"112_Wanne_Badewanne",0,1,536
"3751",31,"con","noncanon",85,"085_Auto_Pickuptruck",0,1,540
"3752",31,"con","noncanon",117,"117_Muffin",1,1,500
"3754",31,"incon","noncanon",88,"088_Flugzeug_Kampfflieger",0,1,576
"3755",31,"con","canon",111,"111_Wagen_Einkaufswagen",1,1,794
"3756",31,"incon","canon",89,"089_Eimer_Muelleimer",1,1,702
"3757",31,"con","noncanon",68,"068_Stuhl_Holzstuhl",1,1,614
"3759",31,"incon","noncanon",17,"017_Computer_PC",0,1,924
"3760",31,"incon","canon",113,"113_Brezel",1,1,574
"3761",31,"con","canon",62,"062_Sofa_Dreiersofa",0,1,590
"3762",31,"con","canon",65,"065_Sofa_Zweiersofa",0,1,500
"3763",31,"con","noncanon",106,"106_Hydrant",1,1,463
"3764",31,"con","canon",56,"056_Seife_Fluessigseife",1,1,610
"3765",31,"con","canon",6,"006_Bett_Einzelbett",0,1,791
"3766",31,"con","canon",116,"116_Kamin",0,1,716
"3767",31,"incon","noncanon",14,"014_Blume_Sonnenblume",1,0,1365
"3770",31,"incon","canon",69,"069_Stuhl_Rollstuhl",1,1,725
"3771",31,"con","canon",87,"087_Auto_Panzer",0,1,691
"3772",31,"incon","noncanon",8,"008_Bildschirm_Desktop",0,1,823
"3773",31,"incon","noncanon",15,"015_Blume_Tulpen",1,1,467
"3775",31,"incon","noncanon",51,"051_Regal_Holzregal",0,1,715
"3778",31,"incon","noncanon",108,"108_MP3player",1,0,1268
"3779",31,"incon","canon",72,"072_Sessel_Ledersessel",0,1,530
"3780",31,"con","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,480
"3782",31,"con","noncanon",37,"037_Mixer_Standmixer",1,1,665
"3783",31,"incon","noncanon",20,"020_Drucker_Multifunktionsdrucker",0,1,547
"3785",31,"con","noncanon",57,"057_Seife_Kernseife",1,1,823
"3786",31,"con","noncanon",25,"025_Glas_Weinglas",1,1,489
"3787",31,"con","canon",50,"050_Nuss_Wallnuss",1,1,368
"3788",31,"con","canon",7,"007_Bett_Krankenhausbett",0,1,596
"3789",31,"incon","canon",48,"048_Nuss_Mandel",1,1,451
"3790",31,"incon","canon",29,"029_Klavier_Fluegel",0,1,354
"3791",31,"incon","canon",74,"074_Telefon_Smartphone",1,1,428
"3792",31,"incon","canon",55,"055_Schrank_Kleiderschrank",0,1,872
"3793",31,"con","canon",43,"043_Lampe_Strassenlaterne",0,1,920
"3794",31,"con","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,601
"3795",31,"con","canon",78,"078_Tisch_Sofatisch",0,1,536
"3796",31,"incon","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,552
"3799",31,"con","noncanon",94,"094_Boot_Segelschiff",0,1,964
"3801",31,"incon","canon",24,"024_Glas_Trinkglas",1,1,445
"3802",31,"con","canon",97,"097_Besteck_Gabel",1,1,389
"3805",31,"incon","noncanon",45,"045_Lampe_Wandlampe",0,1,666
"3806",31,"incon","canon",83,"083_Ventilator_Standventilator",0,1,2306
"3807",31,"con","canon",16,"016_Computer_Laptop",1,1,459
"3808",31,"incon","canon",53,"053_Regal_Wandregal",0,1,1026
"3809",31,"con","noncanon",5,"005_Bett_Doppelbett",0,1,553
"3812",31,"con","canon",77,"077_Tisch_Rundtisch",0,1,549
"3813",31,"con","noncanon",60,"060_Sitzbank_Schaukelbank",0,1,572
"3814",31,"incon","noncanon",42,"042_Lampe_Stehlampe",0,1,676
"3815",31,"con","canon",120,"120_Knoblauch",1,1,415
"3816",31,"con","canon",70,"070_Stuhl_Schalenstuhl",1,1,765
"3819",31,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,1,678
"3820",31,"incon","canon",1,"001_Baum_Bonsai",0,1,578
"3821",31,"con","canon",92,"092_Boot_Ruderboot",1,1,525
"3822",31,"incon","canon",26,"026_Kamera_Digitalkamera",1,1,516
"3823",31,"incon","canon",38,"038_Toaster_2ScheibenToaster",1,1,753
"3824",31,"incon","canon",80,"080_Uhr_Armbanduhr",1,1,744
"3825",31,"con","noncanon",47,"047_Nuss_Erdnuss",1,1,333
"3827",31,"con","canon",36,"036_Roller",1,1,400
"3829",31,"incon","canon",63,"063_Sofa_Ecksofa",0,1,568
"3830",31,"con","canon",118,"118_Pilz_Champignon",1,1,448
"3831",31,"con","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,445
"3832",31,"con","noncanon",82,"082_Schaukelpferd",1,1,399
"3833",31,"incon","canon",64,"064_Sofa_Ledersofa",0,1,356
"3835",31,"incon","noncanon",46,"046_Besteck_Messer",1,1,356
"3836",31,"con","noncanon",81,"081_Uhr_Digitaluhr",1,0,523
"3837",31,"con","noncanon",22,"022_Gitarre_Elektrogitarre",1,1,390
"3838",31,"con","noncanon",98,"098_Auto_Van",0,1,433
"3839",31,"con","noncanon",31,"031_Muelltonne",0,1,462
"3841",31,"incon","canon",49,"049_Nuss_Pistazie",1,1,452
"3842",31,"incon","noncanon",10,"010_Blume_Gaenseblume",1,1,500
"3843",31,"incon","canon",84,"084_Ventilator_Tischventilator",1,1,378
"3844",31,"con","noncanon",105,"105_Geschenk",0,1,497
"3846",31,"incon","canon",99,"099_Eimer_Wassereimer",1,1,459
"3847",31,"incon","noncanon",109,"109_Router",1,1,542
"3850",31,"con","noncanon",18,"018_Computer_Tablet",1,1,848
"3851",31,"con","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,516
"3852",31,"incon","noncanon",114,"114_Brokkoli",1,1,760
"3853",31,"incon","canon",93,"093_Boot_Kanu",1,1,789
"3854",31,"con","canon",19,"019_Drucker_Heimdrucker",0,1,684
"3855",31,"incon","canon",102,"102_Bett_Kinderbett",1,1,490
"3856",31,"con","canon",27,"027_Kamera_Spiegelreflexkamera",1,1,361
"3857",31,"con","canon",9,"009_Bildschirm_Flachbildfernseher",0,1,322
"3858",31,"con","noncanon",91,"091_Flugzeug_Segelflieger",0,1,389
"3859",31,"con","canon",115,"115_Kaefig_Vogelkaefig",0,1,496
"3860",31,"con","canon",67,"067_Stuhl_Buerostuhl",1,1,760
"3862",31,"con","canon",66,"066_Stuhl_Barstuhl",1,1,487
"3863",31,"con","canon",76,"076_Tisch_Holztisch",0,1,566
"3864",31,"incon","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,480
"3865",31,"incon","canon",75,"075_Tisch_Etagentisch",0,1,712
"3866",31,"incon","noncanon",107,"107_Kranz_Adventskranz",1,1,438
"3868",31,"incon","noncanon",110,"110_Tretauto",1,1,537
"3869",31,"incon","noncanon",104,"104_Fahrradstaender",1,1,711
"3871",31,"con","noncanon",54,"054_Schrank_Bueroschrank",0,1,925
"3873",31,"con","noncanon",52,"052_Regal_Metallregal",0,1,441
"3874",31,"incon","canon",30,"030_Wippe",0,1,496
"3875",31,"con","canon",71,"071_Stuhl_Schreibtischstuhl",1,1,752
"3876",31,"incon","noncanon",86,"086_Auto_Polizeiauto",0,1,565
"3877",31,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,1,461
"3878",31,"con","noncanon",96,"096_Auto_Oldtimer",0,1,486
"3879",31,"incon","noncanon",100,"100_Besteck_Loeffel",1,1,299
"3880",31,"incon","noncanon",13,"013_Blume_Rosen",1,1,393
"3881",31,"con","noncanon",11,"011_Blume_Kaktus",0,1,424
"3883",31,"incon","canon",95,"095_Boot_Kreuzfahrtschiff",0,1,369
"3884",31,"incon","noncanon",3,"003_Baum_Tanne",0,1,1216
"3885",31,"incon","noncanon",23,"023_Glas_Sektglas",1,1,556
"3886",31,"incon","noncanon",101,"101_Becken_Waschbecken",0,1,1779
"3887",31,"incon","canon",2,"002_Baum_Palme",0,1,699
"3888",31,"incon","canon",34,"034_Korb_Waeschekorb",1,1,480
"3889",31,"incon","canon",44,"044_Lampe_Tischleuchte",1,1,527
"3890",31,"incon","noncanon",35,"035_Kaffeemaschine_Espressomaschine",0,1,507
"3892",31,"con","noncanon",61,"061_Sitzbank_Baumbank",0,1,805
"3893",31,"con","noncanon",40,"040_Lampe_Deckenlampe",0,1,523
"3896",31,"con","canon",4,"004_Baum_Weide",0,1,549
"3897",31,"con","canon",119,"119_Paprika",1,1,634
"3898",31,"con","noncanon",103,"103_Zahnbuerste",0,1,496
"3899",31,"con","canon",41,"041_Lampe_Schreibtischlampe",1,1,460
"3900",31,"incon","noncanon",73,"073_Telefon_Schnurtelefon",1,1,515
"3902",32,"incon","canon",79,"079_Tisch_Schreibtisch",0,1,633
"3905",32,"con","noncanon",93,"093_Boot_Kanu",1,0,740
"3906",32,"con","noncanon",64,"064_Sofa_Ledersofa",0,0,688
"3907",32,"incon","noncanon",118,"118_Pilz_Champignon",1,1,520
"3908",32,"incon","canon",23,"023_Glas_Sektglas",1,1,393
"3910",32,"incon","canon",114,"114_Brokkoli",1,1,430
"3911",32,"incon","canon",35,"035_Kaffeemaschine_Espressomaschine",0,1,433
"3912",32,"incon","canon",100,"100_Besteck_Loeffel",1,1,418
"3913",32,"con","noncanon",2,"002_Baum_Palme",0,1,397
"3915",32,"incon","noncanon",78,"078_Tisch_Sofatisch",0,0,414
"3917",32,"incon","canon",10,"010_Blume_Gaenseblume",1,1,326
"3919",32,"incon","canon",109,"109_Router",1,1,435
"3922",32,"incon","canon",3,"003_Baum_Tanne",0,1,353
"3923",32,"con","noncanon",63,"063_Sofa_Ecksofa",0,1,622
"3924",32,"incon","canon",45,"045_Lampe_Wandlampe",0,1,707
"3925",32,"con","noncanon",34,"034_Korb_Waeschekorb",1,1,476
"3926",32,"con","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,338
"3927",32,"con","noncanon",38,"038_Toaster_2ScheibenToaster",1,1,476
"3928",32,"con","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,401
"3929",32,"incon","noncanon",66,"066_Stuhl_Barstuhl",1,0,494
"3931",32,"incon","noncanon",6,"006_Bett_Einzelbett",0,1,475
"3932",32,"incon","noncanon",120,"120_Knoblauch",1,0,565
"3933",32,"con","noncanon",112,"112_Wanne_Badewanne",0,1,512
"3934",32,"incon","noncanon",97,"097_Besteck_Gabel",1,1,493
"3935",32,"incon","canon",107,"107_Kranz_Adventskranz",1,1,536
"3936",32,"incon","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,1,784
"3938",32,"incon","noncanon",119,"119_Paprika",1,1,415
"3940",32,"incon","noncanon",43,"043_Lampe_Strassenlaterne",0,1,780
"3941",32,"incon","noncanon",19,"019_Drucker_Heimdrucker",0,1,534
"3942",32,"con","canon",47,"047_Nuss_Erdnuss",1,1,497
"3943",32,"con","noncanon",113,"113_Brezel",1,1,416
"3945",32,"con","noncanon",24,"024_Glas_Trinkglas",1,1,485
"3946",32,"incon","noncanon",92,"092_Boot_Ruderboot",1,1,684
"3947",32,"incon","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,1,494
"3948",32,"incon","noncanon",76,"076_Tisch_Holztisch",0,1,432
"3949",32,"con","canon",106,"106_Hydrant",1,1,401
"3950",32,"incon","noncanon",115,"115_Kaefig_Vogelkaefig",0,0,629
"3951",32,"con","canon",94,"094_Boot_Segelschiff",0,1,718
"3952",32,"con","noncanon",48,"048_Nuss_Mandel",1,1,359
"3954",32,"con","canon",25,"025_Glas_Weinglas",1,1,399
"3955",32,"con","canon",31,"031_Muelltonne",0,1,623
"3956",32,"con","noncanon",95,"095_Boot_Kreuzfahrtschiff",0,0,522
"3959",32,"con","noncanon",69,"069_Stuhl_Rollstuhl",1,1,681
"3960",32,"con","noncanon",75,"075_Tisch_Etagentisch",0,1,748
"3961",32,"con","noncanon",89,"089_Eimer_Muelleimer",1,1,824
"3962",32,"incon","noncanon",116,"116_Kamin",0,1,786
"3964",32,"con","noncanon",84,"084_Ventilator_Tischventilator",1,1,448
"3965",32,"con","canon",96,"096_Auto_Oldtimer",0,1,525
"3966",32,"incon","canon",14,"014_Blume_Sonnenblume",1,1,507
"3967",32,"incon","canon",17,"017_Computer_PC",0,0,973
"3968",32,"incon","canon",46,"046_Besteck_Messer",1,1,1297
"3969",32,"incon","canon",15,"015_Blume_Tulpen",1,1,467
"3970",32,"con","canon",54,"054_Schrank_Bueroschrank",0,1,734
"3971",32,"incon","canon",101,"101_Becken_Waschbecken",0,1,775
"3972",32,"con","canon",18,"018_Computer_Tablet",1,0,782
"3973",32,"con","noncanon",29,"029_Klavier_Fluegel",0,1,707
"3974",32,"con","canon",91,"091_Flugzeug_Segelflieger",0,1,559
"3975",32,"con","noncanon",1,"001_Baum_Bonsai",0,0,1315
"3976",32,"incon","noncanon",70,"070_Stuhl_Schalenstuhl",1,1,564
"3978",32,"incon","canon",28,"028_Wasserkocher_retroWasserkocher",1,1,674
"3980",32,"incon","canon",8,"008_Bildschirm_Desktop",0,0,452
"3981",32,"incon","noncanon",77,"077_Tisch_Rundtisch",0,1,1068
"3982",32,"con","canon",68,"068_Stuhl_Holzstuhl",1,1,566
"3983",32,"incon","noncanon",16,"016_Computer_Laptop",1,0,538
"3984",32,"con","noncanon",49,"049_Nuss_Pistazie",1,1,479
"3985",32,"con","canon",82,"082_Schaukelpferd",1,1,412
"3987",32,"incon","noncanon",7,"007_Bett_Krankenhausbett",0,0,604
"3988",32,"incon","canon",108,"108_MP3player",1,1,690
"3989",32,"con","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,520
"3990",32,"incon","noncanon",36,"036_Roller",1,1,630
"3991",32,"incon","noncanon",56,"056_Seife_Fluessigseife",1,1,614
"3992",32,"incon","canon",20,"020_Drucker_Multifunktionsdrucker",0,1,649
"3994",32,"incon","canon",86,"086_Auto_Polizeiauto",0,1,501
"3995",32,"con","canon",85,"085_Auto_Pickuptruck",0,1,559
"3997",32,"con","canon",40,"040_Lampe_Deckenlampe",0,1,514
"3998",32,"incon","noncanon",62,"062_Sofa_Dreiersofa",0,1,669
"4001",32,"incon","canon",110,"110_Tretauto",1,1,651
"4002",32,"incon","canon",12,"012_Blume_Orchidee",1,1,406
"4003",32,"con","noncanon",80,"080_Uhr_Armbanduhr",1,1,1023
"4004",32,"con","noncanon",74,"074_Telefon_Smartphone",1,0,714
"4005",32,"con","noncanon",44,"044_Lampe_Tischleuchte",1,1,725
"4007",32,"con","canon",61,"061_Sitzbank_Baumbank",0,1,1075
"4008",32,"incon","canon",21,"021_Gitarre_Akustikgitarre",1,1,426
"4009",32,"con","canon",22,"022_Gitarre_Elektrogitarre",1,1,374
"4010",32,"con","noncanon",83,"083_Ventilator_Standventilator",0,1,433
"4011",32,"con","noncanon",53,"053_Regal_Wandregal",0,1,458
"4012",32,"con","canon",117,"117_Muffin",1,1,453
"4015",32,"con","canon",81,"081_Uhr_Digitaluhr",1,1,458
"4017",32,"con","canon",11,"011_Blume_Kaktus",0,1,579
"4018",32,"con","noncanon",26,"026_Kamera_Digitalkamera",1,1,771
"4019",32,"incon","canon",42,"042_Lampe_Stehlampe",0,1,363
"4020",32,"incon","canon",88,"088_Flugzeug_Kampfflieger",0,1,485
"4023",32,"incon","noncanon",67,"067_Stuhl_Buerostuhl",1,1,446
"4025",32,"incon","noncanon",87,"087_Auto_Panzer",0,1,608
"4026",32,"con","canon",57,"057_Seife_Kernseife",1,1,543
"4027",32,"con","noncanon",72,"072_Sessel_Ledersessel",0,1,451
"4028",32,"con","canon",37,"037_Mixer_Standmixer",1,1,514
"4031",32,"con","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,746
"4032",32,"incon","noncanon",41,"041_Lampe_Schreibtischlampe",1,1,612
"4033",32,"incon","noncanon",4,"004_Baum_Weide",0,1,447
"4035",32,"con","noncanon",99,"099_Eimer_Wassereimer",1,1,695
"4036",32,"incon","noncanon",65,"065_Sofa_Zweiersofa",0,1,545
"4037",32,"incon","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,661
"4038",32,"incon","canon",13,"013_Blume_Rosen",1,1,720
"4039",32,"con","noncanon",30,"030_Wippe",0,1,463
"4040",32,"con","noncanon",102,"102_Bett_Kinderbett",1,1,464
"4041",32,"incon","canon",51,"051_Regal_Holzregal",0,1,595
"4043",32,"incon","canon",104,"104_Fahrradstaender",1,1,812
"4044",32,"incon","canon",73,"073_Telefon_Schnurtelefon",1,1,660
"4046",32,"con","canon",98,"098_Auto_Van",0,1,1365
"4047",32,"con","canon",52,"052_Regal_Metallregal",0,1,428
"4048",32,"con","canon",5,"005_Bett_Doppelbett",0,1,745
"4049",32,"con","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,384
"4050",32,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,1,560
"4051",32,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,1,825
"4052",32,"incon","noncanon",50,"050_Nuss_Wallnuss",1,1,417
"4053",32,"con","canon",105,"105_Geschenk",0,1,452
"4054",32,"con","canon",103,"103_Zahnbuerste",0,1,464
"4055",32,"con","canon",60,"060_Sitzbank_Schaukelbank",0,1,1689
"4056",32,"con","noncanon",55,"055_Schrank_Kleiderschrank",0,1,1271
"4058",4,"con","canon",31,"031_Muelltonne",0,1,739
"4060",4,"incon","noncanon",7,"007_Bett_Krankenhausbett",0,0,720
"4061",4,"con","canon",28,"028_Wasserkocher_retroWasserkocher",1,1,517
"4062",4,"con","noncanon",77,"077_Tisch_Rundtisch",0,0,928
"4064",4,"incon","canon",19,"019_Drucker_Heimdrucker",0,1,563
"4065",4,"incon","noncanon",107,"107_Kranz_Adventskranz",1,1,491
"4067",4,"con","noncanon",120,"120_Knoblauch",1,1,524
"4068",4,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,1,483
"4069",4,"incon","noncanon",35,"035_Kaffeemaschine_Espressomaschine",0,0,560
"4070",4,"incon","canon",96,"096_Auto_Oldtimer",0,1,432
"4071",4,"con","noncanon",74,"074_Telefon_Smartphone",1,1,785
"4072",4,"con","noncanon",34,"034_Korb_Waeschekorb",1,1,646
"4073",4,"con","canon",20,"020_Drucker_Multifunktionsdrucker",0,1,684
"4074",4,"incon","noncanon",57,"057_Seife_Kernseife",1,1,638
"4075",4,"incon","noncanon",62,"062_Sofa_Dreiersofa",0,1,752
"4079",4,"incon","noncanon",72,"072_Sessel_Ledersessel",0,1,778
"4080",4,"incon","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,680
"4081",4,"con","noncanon",4,"004_Baum_Weide",0,1,581
"4082",4,"incon","noncanon",46,"046_Besteck_Messer",1,1,595
"4084",4,"con","noncanon",81,"081_Uhr_Digitaluhr",1,0,833
"4085",4,"incon","canon",51,"051_Regal_Holzregal",0,1,650
"4087",4,"con","canon",26,"026_Kamera_Digitalkamera",1,1,632
"4088",4,"con","noncanon",54,"054_Schrank_Bueroschrank",0,1,606
"4090",4,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,416
"4091",4,"con","canon",84,"084_Ventilator_Tischventilator",1,1,413
"4092",4,"con","canon",49,"049_Nuss_Pistazie",1,1,522
"4093",4,"con","noncanon",79,"079_Tisch_Schreibtisch",0,0,866
"4094",4,"con","canon",68,"068_Stuhl_Holzstuhl",1,1,426
"4096",4,"incon","noncanon",114,"114_Brokkoli",1,1,433
"4098",4,"incon","noncanon",55,"055_Schrank_Kleiderschrank",0,1,580
"4099",4,"con","canon",91,"091_Flugzeug_Segelflieger",0,1,483
"4100",4,"incon","canon",41,"041_Lampe_Schreibtischlampe",1,1,653
"4101",4,"incon","noncanon",29,"029_Klavier_Fluegel",0,0,631
"4102",4,"incon","noncanon",104,"104_Fahrradstaender",1,1,582
"4104",4,"incon","noncanon",47,"047_Nuss_Erdnuss",1,1,377
"4105",4,"incon","noncanon",60,"060_Sitzbank_Schaukelbank",0,1,1003
"4106",4,"con","canon",2,"002_Baum_Palme",0,1,356
"4108",4,"incon","canon",14,"014_Blume_Sonnenblume",1,1,437
"4109",4,"con","canon",103,"103_Zahnbuerste",0,1,1001
"4110",4,"con","noncanon",6,"006_Bett_Einzelbett",0,1,427
"4115",4,"incon","canon",98,"098_Auto_Van",0,1,651
"4116",4,"con","canon",64,"064_Sofa_Ledersofa",0,0,500
"4117",4,"con","noncanon",101,"101_Becken_Waschbecken",0,1,887
"4118",4,"con","noncanon",24,"024_Glas_Trinkglas",1,1,531
"4119",4,"con","noncanon",65,"065_Sofa_Zweiersofa",0,1,425
"4120",4,"con","noncanon",106,"106_Hydrant",1,1,436
"4121",4,"incon","canon",110,"110_Tretauto",1,1,562
"4122",4,"con","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,443
"4123",4,"con","canon",97,"097_Besteck_Gabel",1,1,470
"4126",4,"con","canon",43,"043_Lampe_Strassenlaterne",0,1,550
"4127",4,"incon","canon",25,"025_Glas_Weinglas",1,1,588
"4128",4,"incon","noncanon",56,"056_Seife_Fluessigseife",1,1,651
"4130",4,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,1,604
"4131",4,"incon","noncanon",53,"053_Regal_Wandregal",0,1,764
"4132",4,"incon","canon",8,"008_Bildschirm_Desktop",0,1,383
"4133",4,"incon","noncanon",95,"095_Boot_Kreuzfahrtschiff",0,1,644
"4135",4,"con","noncanon",100,"100_Besteck_Loeffel",1,1,480
"4136",4,"con","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,1,666
"4137",4,"con","canon",92,"092_Boot_Ruderboot",1,1,605
"4138",4,"con","noncanon",105,"105_Geschenk",0,1,697
"4139",4,"incon","canon",115,"115_Kaefig_Vogelkaefig",0,1,1053
"4140",4,"con","canon",48,"048_Nuss_Mandel",1,1,652
"4141",4,"con","noncanon",12,"012_Blume_Orchidee",1,0,1461
"4142",4,"incon","canon",5,"005_Bett_Doppelbett",0,1,822
"4145",4,"incon","canon",3,"003_Baum_Tanne",0,1,886
"4146",4,"incon","noncanon",15,"015_Blume_Tulpen",1,1,825
"4147",4,"con","noncanon",119,"119_Paprika",1,1,950
"4148",4,"con","noncanon",61,"061_Sitzbank_Baumbank",0,0,1068
"4149",4,"incon","canon",116,"116_Kamin",0,1,680
"4150",4,"incon","noncanon",109,"109_Router",1,1,869
"4151",4,"con","canon",18,"018_Computer_Tablet",1,0,1242
