"","sub","consistency","rotation","imgID","imagename","correct","response_time"
"419",12,"incon","canon",12,"012_Blume_Orchidee",1,368
"420",12,"incon","canon",14,"014_Blume_Sonnenblume",1,335
"421",12,"incon","canon",47,"047_Nuss_Erdnuss",1,312
"422",12,"incon","canon",45,"045_Lampe_Wandlampe",1,300
"423",12,"incon","noncanon",65,"065_Sofa_Zweiersofa",1,307
"424",12,"incon","noncanon",25,"025_Glas_Weinglas",1,334
"425",12,"incon","noncanon",97,"097_Besteck_Gabel",1,304
"426",12,"incon","noncanon",16,"016_Computer_Laptop",1,898
"427",12,"incon","noncanon",38,"038_Toaster_2ScheibenToaster",1,411
"428",12,"con","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,395
"429",12,"incon","noncanon",17,"017_Computer_PC",1,550
"430",12,"con","noncanon",51,"051_Regal_Holzregal",1,476
"431",12,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,414
"432",12,"incon","canon",96,"096_Auto_Oldtimer",1,336
"433",12,"con","canon",92,"092_Boot_Ruderboot",1,305
"434",12,"con","noncanon",13,"013_Blume_Rosen",1,451
"435",12,"con","noncanon",19,"019_Drucker_Heimdrucker",1,392
"436",12,"incon","canon",101,"101_Becken_Waschbecken",1,533
"437",12,"incon","noncanon",117,"117_Muffin",1,450
"438",12,"con","noncanon",49,"049_Nuss_Pistazie",1,281
"439",12,"con","canon",82,"082_Schaukelpferd",1,460
"440",12,"con","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,396
"441",12,"con","canon",34,"034_Korb_Waeschekorb",1,337
"442",12,"incon","noncanon",40,"040_Lampe_Deckenlampe",1,328
"443",12,"con","canon",52,"052_Regal_Metallregal",1,321
"444",12,"con","noncanon",77,"077_Tisch_Rundtisch",1,361
"445",12,"incon","canon",3,"003_Baum_Tanne",1,311
"446",12,"con","canon",112,"112_Wanne_Badewanne",0,750
"447",12,"incon","canon",42,"042_Lampe_Stehlampe",1,323
"448",12,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,576
"449",12,"con","canon",74,"074_Telefon_Smartphone",1,463
"450",12,"incon","noncanon",46,"046_Besteck_Messer",1,553
"451",12,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,407
"452",12,"incon","noncanon",5,"005_Bett_Doppelbett",1,333
"453",12,"con","noncanon",22,"022_Gitarre_Elektrogitarre",1,477
"454",12,"con","canon",54,"054_Schrank_Bueroschrank",1,508
"455",12,"con","noncanon",89,"089_Eimer_Muelleimer",1,596
"456",12,"incon","canon",88,"088_Flugzeug_Kampfflieger",1,394
"457",12,"con","noncanon",55,"055_Schrank_Kleiderschrank",1,408
"458",12,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,614
"459",12,"incon","noncanon",66,"066_Stuhl_Barstuhl",1,455
"460",12,"con","canon",110,"110_Tretauto",1,507
"461",12,"incon","canon",86,"086_Auto_Polizeiauto",1,533
"462",12,"con","canon",69,"069_Stuhl_Rollstuhl",1,446
"463",12,"con","canon",31,"031_Muelltonne",1,447
"464",12,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,494
"465",12,"con","noncanon",75,"075_Tisch_Etagentisch",1,442
"466",12,"incon","canon",72,"072_Sessel_Ledersessel",1,450
"467",12,"incon","canon",15,"015_Blume_Tulpen",1,545
"468",12,"con","canon",70,"070_Stuhl_Schalenstuhl",1,363
"469",12,"incon","canon",56,"056_Seife_Fluessigseife",0,574
"470",12,"con","noncanon",62,"062_Sofa_Dreiersofa",0,538
"471",12,"con","canon",41,"041_Lampe_Schreibtischlampe",1,344
"472",12,"incon","canon",91,"091_Flugzeug_Segelflieger",1,668
"473",12,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,372
"474",12,"con","canon",9,"009_Bildschirm_Flachbildfernseher",1,451
"475",12,"incon","canon",113,"113_Brezel",1,321
"476",12,"incon","canon",7,"007_Bett_Krankenhausbett",1,790
"477",12,"con","canon",64,"064_Sofa_Ledersofa",1,320
"478",12,"con","canon",114,"114_Brokkoli",1,335
"479",12,"con","noncanon",118,"118_Pilz_Champignon",1,350
"480",13,"incon","noncanon",86,"086_Auto_Polizeiauto",1,787
"481",13,"incon","noncanon",82,"082_Schaukelpferd",1,1105
"482",13,"incon","noncanon",5,"005_Bett_Doppelbett",1,1057
"483",13,"incon","noncanon",15,"015_Blume_Tulpen",1,957
"484",13,"con","canon",80,"080_Uhr_Armbanduhr",1,525
"485",13,"incon","noncanon",37,"037_Mixer_Standmixer",1,637
"486",13,"incon","noncanon",52,"052_Regal_Metallregal",1,760
"487",13,"incon","noncanon",92,"092_Boot_Ruderboot",1,566
"488",13,"incon","noncanon",29,"029_Klavier_Fluegel",1,595
"489",13,"con","noncanon",89,"089_Eimer_Muelleimer",0,739
"490",13,"incon","canon",8,"008_Bildschirm_Desktop",1,592
"491",13,"incon","canon",54,"054_Schrank_Bueroschrank",1,708
"492",13,"incon","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,544
"493",13,"incon","canon",43,"043_Lampe_Strassenlaterne",1,727
"494",13,"con","canon",69,"069_Stuhl_Rollstuhl",0,1093
"495",13,"incon","noncanon",30,"030_Wippe",0,1014
"496",13,"incon","canon",21,"021_Gitarre_Akustikgitarre",1,482
"497",13,"con","noncanon",67,"067_Stuhl_Buerostuhl",1,616
"498",13,"con","canon",53,"053_Regal_Wandregal",0,686
"499",13,"con","noncanon",47,"047_Nuss_Erdnuss",1,655
"500",13,"con","canon",10,"010_Blume_Gaenseblume",1,496
"501",13,"con","noncanon",3,"003_Baum_Tanne",1,554
"502",13,"con","canon",19,"019_Drucker_Heimdrucker",1,710
"503",13,"incon","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,557
"504",13,"con","noncanon",83,"083_Ventilator_Standventilator",1,793
"505",13,"incon","noncanon",17,"017_Computer_PC",1,639
"506",13,"con","canon",1,"001_Baum_Bonsai",0,695
"507",13,"incon","canon",4,"004_Baum_Weide",1,566
"508",13,"incon","canon",68,"068_Stuhl_Holzstuhl",1,457
"509",13,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,445
"510",13,"con","noncanon",48,"048_Nuss_Mandel",1,413
"511",13,"incon","canon",27,"027_Kamera_Spiegelreflexkamera",1,586
"512",13,"incon","canon",34,"034_Korb_Waeschekorb",1,583
"513",13,"incon","canon",116,"116_Kamin",1,520
"514",13,"con","canon",55,"055_Schrank_Kleiderschrank",1,827
"515",13,"incon","canon",2,"002_Baum_Palme",1,524
"516",13,"incon","canon",44,"044_Lampe_Tischleuchte",1,509
"517",13,"con","noncanon",97,"097_Besteck_Gabel",1,560
"518",13,"con","noncanon",74,"074_Telefon_Smartphone",0,910
"519",13,"incon","canon",110,"110_Tretauto",1,516
"520",13,"con","noncanon",98,"098_Auto_Van",1,851
"521",13,"con","noncanon",35,"035_Kaffeemaschine_Espressomaschine",1,945
"522",13,"incon","canon",14,"014_Blume_Sonnenblume",1,411
"523",13,"incon","noncanon",119,"119_Paprika",1,641
"524",13,"con","noncanon",36,"036_Roller",1,719
"525",13,"con","noncanon",13,"013_Blume_Rosen",1,515
"526",13,"con","noncanon",93,"093_Boot_Kanu",0,699
"527",13,"incon","noncanon",57,"057_Seife_Kernseife",1,576
"528",13,"con","canon",106,"106_Hydrant",1,552
"529",13,"con","noncanon",103,"103_Zahnbuerste",1,647
"530",13,"incon","canon",114,"114_Brokkoli",1,643
"531",13,"con","noncanon",95,"095_Boot_Kreuzfahrtschiff",1,596
"532",13,"incon","noncanon",18,"018_Computer_Tablet",0,801
"533",13,"con","noncanon",66,"066_Stuhl_Barstuhl",1,1112
"534",13,"incon","canon",84,"084_Ventilator_Tischventilator",1,562
"535",13,"con","canon",41,"041_Lampe_Schreibtischlampe",1,540
"536",13,"incon","noncanon",100,"100_Besteck_Loeffel",1,546
"537",13,"incon","noncanon",65,"065_Sofa_Zweiersofa",1,609
"538",13,"con","canon",20,"020_Drucker_Multifunktionsdrucker",1,751
"539",13,"con","canon",118,"118_Pilz_Champignon",1,609
"540",13,"incon","canon",107,"107_Kranz_Adventskranz",1,445
"541",13,"incon","canon",70,"070_Stuhl_Schalenstuhl",1,500
"542",13,"con","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,897
"543",13,"incon","noncanon",23,"023_Glas_Sektglas",0,1146
"544",13,"con","noncanon",111,"111_Wagen_Einkaufswagen",0,570
"545",13,"incon","noncanon",75,"075_Tisch_Etagentisch",0,997
"546",13,"con","noncanon",7,"007_Bett_Krankenhausbett",1,816
"547",13,"incon","canon",60,"060_Sitzbank_Schaukelbank",1,696
"548",13,"incon","canon",76,"076_Tisch_Holztisch",1,488
"549",13,"incon","noncanon",105,"105_Geschenk",1,572
"550",13,"con","noncanon",42,"042_Lampe_Stehlampe",1,468
"551",13,"con","canon",11,"011_Blume_Kaktus",0,763
"552",13,"con","canon",31,"031_Muelltonne",1,523
"553",13,"incon","canon",85,"085_Auto_Pickuptruck",1,526
"554",13,"con","canon",96,"096_Auto_Oldtimer",1,809
"555",13,"incon","noncanon",79,"079_Tisch_Schreibtisch",0,783
"556",13,"incon","canon",77,"077_Tisch_Rundtisch",1,492
"557",13,"con","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,784
"558",13,"con","noncanon",62,"062_Sofa_Dreiersofa",1,732
"559",13,"incon","noncanon",94,"094_Boot_Segelschiff",1,806
"560",13,"incon","noncanon",45,"045_Lampe_Wandlampe",1,599
"561",13,"incon","canon",87,"087_Auto_Panzer",1,931
"562",13,"con","canon",56,"056_Seife_Fluessigseife",0,675
"563",13,"con","canon",73,"073_Telefon_Schnurtelefon",1,877
"564",13,"incon","noncanon",109,"109_Router",1,785
"565",13,"con","canon",104,"104_Fahrradstaender",1,835
"566",13,"con","canon",26,"026_Kamera_Digitalkamera",1,707
"567",13,"con","canon",81,"081_Uhr_Digitaluhr",1,701
"568",13,"con","noncanon",61,"061_Sitzbank_Baumbank",1,822
"569",13,"con","noncanon",50,"050_Nuss_Wallnuss",1,1054
"570",13,"con","noncanon",113,"113_Brezel",1,424
"571",13,"con","canon",40,"040_Lampe_Deckenlampe",1,463
"572",13,"con","noncanon",108,"108_MP3player",1,841
"573",13,"incon","noncanon",112,"112_Wanne_Badewanne",1,512
"574",13,"con","canon",78,"078_Tisch_Sofatisch",1,670
"575",13,"incon","canon",46,"046_Besteck_Messer",1,714
"576",13,"con","canon",117,"117_Muffin",0,861
"577",13,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,627
"578",13,"con","noncanon",49,"049_Nuss_Pistazie",1,644
"579",13,"incon","noncanon",72,"072_Sessel_Ledersessel",1,675
"580",13,"con","canon",51,"051_Regal_Holzregal",1,991
"581",13,"con","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,780
"582",13,"incon","noncanon",120,"120_Knoblauch",1,543
"583",13,"con","noncanon",91,"091_Flugzeug_Segelflieger",1,448
"584",13,"con","canon",88,"088_Flugzeug_Kampfflieger",1,574
"585",13,"con","canon",6,"006_Bett_Einzelbett",1,856
"586",13,"con","noncanon",115,"115_Kaefig_Vogelkaefig",0,862
"587",13,"con","canon",22,"022_Gitarre_Elektrogitarre",1,388
"588",13,"incon","canon",24,"024_Glas_Trinkglas",1,790
"589",13,"incon","canon",101,"101_Becken_Waschbecken",1,732
"590",13,"incon","canon",16,"016_Computer_Laptop",1,520
"591",13,"incon","noncanon",12,"012_Blume_Orchidee",1,624
"592",13,"incon","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,475
"593",13,"con","canon",102,"102_Bett_Kinderbett",1,574
"594",13,"incon","canon",25,"025_Glas_Weinglas",1,818
"595",13,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,962
"596",13,"incon","noncanon",63,"063_Sofa_Ecksofa",1,769
"597",13,"incon","noncanon",64,"064_Sofa_Ledersofa",1,715
"598",13,"con","canon",38,"038_Toaster_2ScheibenToaster",1,3943
"599",13,"incon","canon",99,"099_Eimer_Wassereimer",1,643
"600",14,"con","noncanon",10,"010_Blume_Gaenseblume",1,564
"601",14,"incon","noncanon",14,"014_Blume_Sonnenblume",1,406
"602",14,"incon","noncanon",116,"116_Kamin",1,845
"603",14,"incon","noncanon",84,"084_Ventilator_Tischventilator",1,515
"604",14,"incon","canon",93,"093_Boot_Kanu",0,462
"605",14,"incon","canon",111,"111_Wagen_Einkaufswagen",1,559
"606",14,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,448
"607",14,"con","canon",86,"086_Auto_Polizeiauto",1,335
"608",14,"incon","canon",71,"071_Stuhl_Schreibtischstuhl",1,372
"609",14,"incon","canon",49,"049_Nuss_Pistazie",1,424
"610",14,"incon","noncanon",44,"044_Lampe_Tischleuchte",1,457
"611",14,"incon","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,338
"612",14,"con","noncanon",41,"041_Lampe_Schreibtischlampe",1,421
"613",14,"con","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,376
"614",14,"incon","noncanon",101,"101_Becken_Waschbecken",0,431
"615",14,"incon","noncanon",24,"024_Glas_Trinkglas",1,401
"616",14,"incon","canon",48,"048_Nuss_Mandel",1,311
"617",14,"con","canon",75,"075_Tisch_Etagentisch",1,390
"618",14,"incon","noncanon",76,"076_Tisch_Holztisch",1,362
"619",14,"incon","canon",115,"115_Kaefig_Vogelkaefig",1,317
"620",14,"con","canon",15,"015_Blume_Tulpen",1,313
"621",14,"con","noncanon",117,"117_Muffin",1,440
"622",14,"con","canon",79,"079_Tisch_Schreibtisch",1,403
"623",14,"con","canon",94,"094_Boot_Segelschiff",1,376
"624",14,"incon","canon",7,"007_Bett_Krankenhausbett",0,609
"625",14,"incon","canon",108,"108_MP3player",1,399
"626",14,"incon","canon",103,"103_Zahnbuerste",1,413
"627",14,"con","canon",37,"037_Mixer_Standmixer",1,384
"628",14,"incon","canon",36,"036_Roller",1,555
"629",14,"incon","canon",98,"098_Auto_Van",1,343
"630",14,"incon","canon",97,"097_Besteck_Gabel",1,399
"631",14,"con","noncanon",73,"073_Telefon_Schnurtelefon",1,460
"632",14,"incon","noncanon",77,"077_Tisch_Rundtisch",1,551
"633",14,"incon","canon",47,"047_Nuss_Erdnuss",1,412
"634",14,"con","canon",105,"105_Geschenk",1,523
"635",14,"con","canon",17,"017_Computer_PC",1,851
"636",14,"incon","noncanon",34,"034_Korb_Waeschekorb",1,408
"637",14,"con","canon",63,"063_Sofa_Ecksofa",1,505
"638",14,"con","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,415
"639",14,"con","canon",29,"029_Klavier_Fluegel",1,389
"640",14,"incon","noncanon",4,"004_Baum_Weide",1,418
"641",14,"incon","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,296
"642",14,"incon","canon",91,"091_Flugzeug_Segelflieger",1,445
"643",14,"con","noncanon",104,"104_Fahrradstaender",1,431
"644",14,"con","canon",65,"065_Sofa_Zweiersofa",1,347
"645",14,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,447
"646",14,"con","canon",45,"045_Lampe_Wandlampe",1,332
"647",14,"con","noncanon",20,"020_Drucker_Multifunktionsdrucker",1,318
"648",14,"con","noncanon",96,"096_Auto_Oldtimer",1,363
"649",14,"incon","canon",113,"113_Brezel",1,281
"650",14,"incon","noncanon",85,"085_Auto_Pickuptruck",1,301
"651",14,"con","canon",12,"012_Blume_Orchidee",1,359
"652",14,"con","noncanon",55,"055_Schrank_Kleiderschrank",0,589
"653",14,"incon","noncanon",87,"087_Auto_Panzer",1,445
"654",14,"incon","canon",42,"042_Lampe_Stehlampe",1,372
"655",14,"con","noncanon",88,"088_Flugzeug_Kampfflieger",0,379
"656",14,"con","noncanon",22,"022_Gitarre_Elektrogitarre",1,401
"657",14,"con","canon",57,"057_Seife_Kernseife",1,516
"658",14,"incon","noncanon",68,"068_Stuhl_Holzstuhl",1,492
"659",14,"incon","canon",61,"061_Sitzbank_Baumbank",1,525
"660",14,"incon","noncanon",70,"070_Stuhl_Schalenstuhl",1,428
"661",14,"incon","canon",83,"083_Ventilator_Standventilator",1,353
"662",14,"con","noncanon",80,"080_Uhr_Armbanduhr",0,649
"663",14,"incon","canon",62,"062_Sofa_Dreiersofa",1,497
"664",14,"con","noncanon",6,"006_Bett_Einzelbett",0,607
"665",14,"con","noncanon",106,"106_Hydrant",1,651
"666",14,"con","canon",120,"120_Knoblauch",1,313
"667",14,"con","noncanon",31,"031_Muelltonne",0,475
"668",14,"con","noncanon",53,"053_Regal_Wandregal",1,415
"669",14,"incon","noncanon",8,"008_Bildschirm_Desktop",1,542
"670",14,"con","noncanon",81,"081_Uhr_Digitaluhr",0,1384
"671",14,"incon","canon",67,"067_Stuhl_Buerostuhl",1,323
"672",14,"con","noncanon",102,"102_Bett_Kinderbett",1,473
"673",14,"incon","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,396
"674",14,"con","noncanon",26,"026_Kamera_Digitalkamera",0,784
"675",14,"con","noncanon",11,"011_Blume_Kaktus",1,646
"676",14,"con","noncanon",1,"001_Baum_Bonsai",1,291
"677",14,"con","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,441
"678",14,"incon","canon",13,"013_Blume_Rosen",1,356
"679",14,"con","canon",23,"023_Glas_Sektglas",1,449
"680",14,"con","canon",100,"100_Besteck_Loeffel",1,370
"681",14,"con","noncanon",69,"069_Stuhl_Rollstuhl",1,497
"682",14,"incon","noncanon",25,"025_Glas_Weinglas",1,586
"683",14,"con","canon",64,"064_Sofa_Ledersofa",1,266
"684",14,"con","canon",72,"072_Sessel_Ledersessel",1,290
"685",14,"incon","canon",3,"003_Baum_Tanne",1,362
"686",14,"con","noncanon",51,"051_Regal_Holzregal",1,868
"687",14,"incon","canon",35,"035_Kaffeemaschine_Espressomaschine",1,518
"688",14,"con","canon",30,"030_Wippe",1,568
"689",14,"con","canon",52,"052_Regal_Metallregal",1,645
"690",14,"incon","noncanon",54,"054_Schrank_Bueroschrank",1,533
"691",14,"incon","canon",74,"074_Telefon_Smartphone",1,521
"692",14,"con","noncanon",40,"040_Lampe_Deckenlampe",1,448
"693",14,"con","canon",109,"109_Router",1,431
"694",14,"con","canon",28,"028_Wasserkocher_retroWasserkocher",1,344
"695",14,"incon","noncanon",99,"099_Eimer_Wassereimer",1,470
"696",14,"incon","noncanon",60,"060_Sitzbank_Schaukelbank",1,670
"697",14,"incon","canon",66,"066_Stuhl_Barstuhl",1,387
"698",14,"incon","noncanon",43,"043_Lampe_Strassenlaterne",1,621
"699",14,"con","noncanon",38,"038_Toaster_2ScheibenToaster",0,661
"700",14,"incon","noncanon",110,"110_Tretauto",1,1472
"701",14,"con","noncanon",118,"118_Pilz_Champignon",1,437
"702",14,"con","noncanon",78,"078_Tisch_Sofatisch",1,551
"703",14,"incon","noncanon",114,"114_Brokkoli",1,501
"704",14,"con","canon",119,"119_Paprika",1,368
"705",14,"incon","noncanon",107,"107_Kranz_Adventskranz",1,527
"706",14,"incon","noncanon",2,"002_Baum_Palme",1,348
"707",14,"incon","canon",89,"089_Eimer_Muelleimer",1,381
"708",14,"con","noncanon",56,"056_Seife_Fluessigseife",1,400
"709",14,"incon","canon",9,"009_Bildschirm_Flachbildfernseher",1,594
"710",14,"incon","noncanon",16,"016_Computer_Laptop",0,460
"711",14,"incon","canon",50,"050_Nuss_Wallnuss",1,297
"712",14,"con","canon",82,"082_Schaukelpferd",1,394
"713",14,"con","canon",5,"005_Bett_Doppelbett",0,362
"714",14,"con","noncanon",19,"019_Drucker_Heimdrucker",1,580
"715",14,"incon","noncanon",46,"046_Besteck_Messer",1,467
"716",14,"con","canon",92,"092_Boot_Ruderboot",1,633
"717",14,"con","canon",112,"112_Wanne_Badewanne",1,395
"718",14,"incon","canon",95,"095_Boot_Kreuzfahrtschiff",1,363
"719",15,"incon","canon",64,"064_Sofa_Ledersofa",1,512
"720",15,"incon","noncanon",118,"118_Pilz_Champignon",1,596
"721",15,"incon","canon",30,"030_Wippe",1,649
"722",15,"con","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,585
"723",15,"con","noncanon",16,"016_Computer_Laptop",1,902
"724",15,"con","noncanon",2,"002_Baum_Palme",1,1092
"725",15,"incon","noncanon",88,"088_Flugzeug_Kampfflieger",1,952
"726",15,"incon","noncanon",38,"038_Toaster_2ScheibenToaster",0,1025
"727",15,"con","canon",83,"083_Ventilator_Standventilator",1,456
"728",15,"con","canon",9,"009_Bildschirm_Flachbildfernseher",1,480
"729",15,"incon","canon",120,"120_Knoblauch",1,516
"730",15,"con","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,447
"731",15,"incon","canon",82,"082_Schaukelpferd",1,412
"732",15,"incon","noncanon",20,"020_Drucker_Multifunktionsdrucker",0,488
"733",15,"con","canon",62,"062_Sofa_Dreiersofa",1,363
"734",15,"con","noncanon",34,"034_Korb_Waeschekorb",1,476
"735",15,"con","canon",66,"066_Stuhl_Barstuhl",1,373
"736",15,"incon","noncanon",19,"019_Drucker_Heimdrucker",1,826
"737",15,"con","noncanon",76,"076_Tisch_Holztisch",1,477
"738",15,"incon","noncanon",31,"031_Muelltonne",1,615
"739",15,"incon","canon",12,"012_Blume_Orchidee",1,425
"740",15,"con","noncanon",46,"046_Besteck_Messer",1,364
"741",15,"incon","noncanon",22,"022_Gitarre_Elektrogitarre",1,677
"742",15,"con","canon",7,"007_Bett_Krankenhausbett",1,400
"743",15,"incon","noncanon",80,"080_Uhr_Armbanduhr",0,462
"744",15,"con","canon",108,"108_MP3player",1,436
"745",15,"con","noncanon",44,"044_Lampe_Tischleuchte",1,409
"746",15,"incon","noncanon",11,"011_Blume_Kaktus",0,502
"747",15,"con","canon",111,"111_Wagen_Einkaufswagen",1,322
"748",15,"incon","noncanon",40,"040_Lampe_Deckenlampe",1,402
"749",15,"con","noncanon",14,"014_Blume_Sonnenblume",1,540
"750",15,"con","canon",48,"048_Nuss_Mandel",1,308
"751",15,"incon","canon",112,"112_Wanne_Badewanne",1,355
"752",15,"incon","canon",52,"052_Regal_Metallregal",1,408
"753",15,"incon","canon",17,"017_Computer_PC",0,523
"754",15,"con","canon",47,"047_Nuss_Erdnuss",1,344
"755",15,"incon","canon",15,"015_Blume_Tulpen",1,312
"756",15,"con","noncanon",114,"114_Brokkoli",0,482
"757",15,"incon","canon",23,"023_Glas_Sektglas",1,351
"758",15,"incon","canon",92,"092_Boot_Ruderboot",1,313
"759",15,"incon","canon",109,"109_Router",1,363
"760",15,"con","noncanon",60,"060_Sitzbank_Schaukelbank",1,310
"761",15,"con","canon",93,"093_Boot_Kanu",1,329
"762",15,"con","canon",91,"091_Flugzeug_Segelflieger",1,311
"763",15,"con","noncanon",4,"004_Baum_Weide",1,345
"764",15,"con","noncanon",116,"116_Kamin",1,496
"765",15,"con","noncanon",43,"043_Lampe_Strassenlaterne",1,489
"766",15,"incon","noncanon",10,"010_Blume_Gaenseblume",1,399
"767",15,"con","noncanon",77,"077_Tisch_Rundtisch",1,490
"768",15,"con","noncanon",24,"024_Glas_Trinkglas",1,376
"769",15,"incon","noncanon",53,"053_Regal_Wandregal",1,350
"770",15,"incon","canon",79,"079_Tisch_Schreibtisch",1,331
"771",15,"con","noncanon",21,"021_Gitarre_Akustikgitarre",1,415
"772",15,"incon","noncanon",6,"006_Bett_Einzelbett",1,410
"773",15,"incon","canon",65,"065_Sofa_Zweiersofa",1,414
"774",15,"incon","canon",75,"075_Tisch_Etagentisch",1,359
"775",15,"con","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,392
"776",15,"con","canon",42,"042_Lampe_Stehlampe",1,285
"777",15,"con","noncanon",8,"008_Bildschirm_Desktop",1,370
"778",15,"con","canon",97,"097_Besteck_Gabel",1,349
"779",15,"incon","noncanon",78,"078_Tisch_Sofatisch",1,487
"780",15,"con","canon",95,"095_Boot_Kreuzfahrtschiff",1,438
