"","sub","consistency","rotation","imgID","imagename","correct","response_time","log_RT"
"368",12,"con","noncanon",78,"078_Tisch_Sofatisch",1,446,6.10031895202006
"369",12,"incon","canon",23,"023_Glas_Sektglas",1,280,5.63478960316925
"370",12,"con","canon",119,"119_Paprika",1,311,5.73979291217923
"371",12,"incon","noncanon",43,"043_Lampe_Strassenlaterne",1,415,6.0282785202307
"372",12,"incon","canon",83,"083_Ventilator_Standventilator",1,337,5.82008293035236
"374",12,"con","canon",60,"060_Sitzbank_Schaukelbank",1,289,5.66642668811243
"375",12,"con","canon",84,"084_Ventilator_Tischventilator",1,302,5.71042701737487
"376",12,"con","noncanon",99,"099_Eimer_Wassereimer",1,353,5.8664680569333
"377",12,"con","noncanon",29,"029_Klavier_Fluegel",1,404,6.00141487796115
"378",12,"incon","noncanon",53,"053_Regal_Wandregal",1,418,6.03548143252476
"379",12,"con","noncanon",76,"076_Tisch_Holztisch",1,507,6.22851100359118
"381",12,"incon","canon",94,"094_Boot_Segelschiff",1,499,6.21260609575152
"382",12,"con","noncanon",11,"011_Blume_Kaktus",1,774,6.65157187358973
"383",12,"con","noncanon",48,"048_Nuss_Mandel",1,397,5.98393628068719
"384",12,"incon","noncanon",107,"107_Kranz_Adventskranz",1,373,5.92157841964382
"385",12,"incon","noncanon",79,"079_Tisch_Schreibtisch",1,360,5.88610403145016
"387",12,"con","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,402,5.99645208861902
"388",12,"con","noncanon",106,"106_Hydrant",1,506,6.22653666928747
"389",12,"con","canon",10,"010_Blume_Gaenseblume",1,350,5.85793315448346
"390",12,"incon","noncanon",37,"037_Mixer_Standmixer",1,534,6.2803958389602
"391",12,"incon","noncanon",103,"103_Zahnbuerste",1,406,6.00635315960173
"392",12,"incon","noncanon",24,"024_Glas_Trinkglas",1,382,5.94542060860658
"393",12,"incon","canon",104,"104_Fahrradstaender",1,330,5.79909265446053
"394",12,"incon","canon",35,"035_Kaffeemaschine_Espressomaschine",1,476,6.16541785423142
"395",12,"con","noncanon",36,"036_Roller",1,443,6.09356977004514
"396",12,"con","canon",4,"004_Baum_Weide",1,458,6.12686918411419
"397",12,"con","noncanon",95,"095_Boot_Kreuzfahrtschiff",1,413,6.02344759296103
"398",12,"incon","canon",18,"018_Computer_Tablet",1,557,6.32256523992728
"399",12,"incon","noncanon",102,"102_Bett_Kinderbett",1,466,6.14418563412565
"400",12,"con","canon",67,"067_Stuhl_Buerostuhl",1,387,5.95842469302978
"401",12,"incon","noncanon",44,"044_Lampe_Tischleuchte",1,363,5.89440283426485
"402",12,"incon","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,420,6.04025471127741
"403",12,"con","canon",61,"061_Sitzbank_Baumbank",1,709,6.56385552653213
"404",12,"con","canon",100,"100_Besteck_Loeffel",1,481,6.17586727010576
"405",12,"con","noncanon",50,"050_Nuss_Wallnuss",1,378,5.93489419561959
"406",12,"con","canon",8,"008_Bildschirm_Desktop",1,349,5.85507192220243
"407",12,"incon","noncanon",120,"120_Knoblauch",1,393,5.97380961186926
"409",12,"con","canon",81,"081_Uhr_Digitaluhr",1,427,6.05678401322862
"410",12,"con","noncanon",98,"098_Auto_Van",1,403,5.99893656194668
"411",12,"con","noncanon",105,"105_Geschenk",1,361,5.88887795833288
"412",12,"incon","canon",30,"030_Wippe",1,330,5.79909265446053
"414",12,"incon","noncanon",6,"006_Bett_Einzelbett",1,379,5.93753620508243
"415",12,"con","canon",85,"085_Auto_Pickuptruck",1,322,5.77455154554441
"417",12,"incon","canon",1,"001_Baum_Bonsai",1,313,5.74620319054015
"418",12,"incon","canon",26,"026_Kamera_Digitalkamera",1,453,6.11589212548303
"419",12,"incon","canon",12,"012_Blume_Orchidee",1,368,5.90808293816893
"420",12,"incon","canon",14,"014_Blume_Sonnenblume",1,335,5.81413053182507
"421",12,"incon","canon",47,"047_Nuss_Erdnuss",1,312,5.74300318780948
"422",12,"incon","canon",45,"045_Lampe_Wandlampe",1,300,5.7037824746562
"423",12,"incon","noncanon",65,"065_Sofa_Zweiersofa",1,307,5.7268477475872
"424",12,"incon","noncanon",25,"025_Glas_Weinglas",1,334,5.8111409929767
"425",12,"incon","noncanon",97,"097_Besteck_Gabel",1,304,5.71702770140622
"426",12,"incon","noncanon",16,"016_Computer_Laptop",1,898,6.8001700683022
"427",12,"incon","noncanon",38,"038_Toaster_2ScheibenToaster",1,411,6.01859321449623
"428",12,"con","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,395,5.97888576490112
"429",12,"incon","noncanon",17,"017_Computer_PC",1,550,6.30991827822652
"430",12,"con","noncanon",51,"051_Regal_Holzregal",1,476,6.16541785423142
"431",12,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,414,6.02586597382531
"432",12,"incon","canon",96,"096_Auto_Oldtimer",1,336,5.8171111599632
"433",12,"con","canon",92,"092_Boot_Ruderboot",1,305,5.72031177660741
"434",12,"con","noncanon",13,"013_Blume_Rosen",1,451,6.11146733950268
"435",12,"con","noncanon",19,"019_Drucker_Heimdrucker",1,392,5.97126183979046
"436",12,"incon","canon",101,"101_Becken_Waschbecken",1,533,6.27852142416584
"437",12,"incon","noncanon",117,"117_Muffin",1,450,6.10924758276437
"438",12,"con","noncanon",49,"049_Nuss_Pistazie",1,281,5.63835466933375
"439",12,"con","canon",82,"082_Schaukelpferd",1,460,6.13122648948314
"440",12,"con","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,396,5.98141421125448
"441",12,"con","canon",34,"034_Korb_Waeschekorb",1,337,5.82008293035236
"442",12,"incon","noncanon",40,"040_Lampe_Deckenlampe",1,328,5.79301360838414
"443",12,"con","canon",52,"052_Regal_Metallregal",1,321,5.77144112313002
"444",12,"con","noncanon",77,"077_Tisch_Rundtisch",1,361,5.88887795833288
"445",12,"incon","canon",3,"003_Baum_Tanne",1,311,5.73979291217923
"447",12,"incon","canon",42,"042_Lampe_Stehlampe",1,323,5.77765232322266
"448",12,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,576,6.35610766069589
"449",12,"con","canon",74,"074_Telefon_Smartphone",1,463,6.13772705408623
"450",12,"incon","noncanon",46,"046_Besteck_Messer",1,553,6.31535800152233
"451",12,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,407,6.00881318544259
"452",12,"incon","noncanon",5,"005_Bett_Doppelbett",1,333,5.80814248998044
"453",12,"con","noncanon",22,"022_Gitarre_Elektrogitarre",1,477,6.16751649088834
"454",12,"con","canon",54,"054_Schrank_Bueroschrank",1,508,6.23048144757848
"455",12,"con","noncanon",89,"089_Eimer_Muelleimer",1,596,6.39024066706535
"456",12,"incon","canon",88,"088_Flugzeug_Kampfflieger",1,394,5.97635090929793
"457",12,"con","noncanon",55,"055_Schrank_Kleiderschrank",1,408,6.01126717440416
"458",12,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,614,6.41999492814714
"459",12,"incon","noncanon",66,"066_Stuhl_Barstuhl",1,455,6.12029741895095
"460",12,"con","canon",110,"110_Tretauto",1,507,6.22851100359118
"461",12,"incon","canon",86,"086_Auto_Polizeiauto",1,533,6.27852142416584
"462",12,"con","canon",69,"069_Stuhl_Rollstuhl",1,446,6.10031895202006
"463",12,"con","canon",31,"031_Muelltonne",1,447,6.10255859461357
"464",12,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,494,6.20253551718792
"465",12,"con","noncanon",75,"075_Tisch_Etagentisch",1,442,6.0913098820777
"466",12,"incon","canon",72,"072_Sessel_Ledersessel",1,450,6.10924758276437
"467",12,"incon","canon",15,"015_Blume_Tulpen",1,545,6.30078579466324
"468",12,"con","canon",70,"070_Stuhl_Schalenstuhl",1,363,5.89440283426485
"471",12,"con","canon",41,"041_Lampe_Schreibtischlampe",1,344,5.8406416573734
"472",12,"incon","canon",91,"091_Flugzeug_Segelflieger",1,668,6.50428817353665
"473",12,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,372,5.91889385427315
"474",12,"con","canon",9,"009_Bildschirm_Flachbildfernseher",1,451,6.11146733950268
"475",12,"incon","canon",113,"113_Brezel",1,321,5.77144112313002
"476",12,"incon","canon",7,"007_Bett_Krankenhausbett",1,790,6.67203294546107
"477",12,"con","canon",64,"064_Sofa_Ledersofa",1,320,5.76832099579377
"478",12,"con","canon",114,"114_Brokkoli",1,335,5.81413053182507
"479",12,"con","noncanon",118,"118_Pilz_Champignon",1,350,5.85793315448346
"480",13,"incon","noncanon",86,"086_Auto_Polizeiauto",1,787,6.6682282484174
"481",13,"incon","noncanon",82,"082_Schaukelpferd",1,1105,7.00760061395185
"482",13,"incon","noncanon",5,"005_Bett_Doppelbett",1,1057,6.96318998587024
"483",13,"incon","noncanon",15,"015_Blume_Tulpen",1,957,6.86380339145295
"484",13,"con","canon",80,"080_Uhr_Armbanduhr",1,525,6.26339826259162
"485",13,"incon","noncanon",37,"037_Mixer_Standmixer",1,637,6.45676965557216
"486",13,"incon","noncanon",52,"052_Regal_Metallregal",1,760,6.63331843328038
"487",13,"incon","noncanon",92,"092_Boot_Ruderboot",1,566,6.33859407820318
"488",13,"incon","noncanon",29,"029_Klavier_Fluegel",1,595,6.38856140554563
"490",13,"incon","canon",8,"008_Bildschirm_Desktop",1,592,6.38350663488401
"491",13,"incon","canon",54,"054_Schrank_Bueroschrank",1,708,6.56244409369372
"492",13,"incon","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,544,6.29894924685594
"493",13,"incon","canon",43,"043_Lampe_Strassenlaterne",1,727,6.58892647753352
"496",13,"incon","canon",21,"021_Gitarre_Akustikgitarre",1,482,6.1779441140506
"497",13,"con","noncanon",67,"067_Stuhl_Buerostuhl",1,616,6.42324696353352
"499",13,"con","noncanon",47,"047_Nuss_Erdnuss",1,655,6.48463523563525
"500",13,"con","canon",10,"010_Blume_Gaenseblume",1,496,6.20657592672493
"501",13,"con","noncanon",3,"003_Baum_Tanne",1,554,6.31716468674728
"502",13,"con","canon",19,"019_Drucker_Heimdrucker",1,710,6.56526497003536
"503",13,"incon","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,557,6.32256523992728
"504",13,"con","noncanon",83,"083_Ventilator_Standventilator",1,793,6.67582322163485
"505",13,"incon","noncanon",17,"017_Computer_PC",1,639,6.45990445437753
"507",13,"incon","canon",4,"004_Baum_Weide",1,566,6.33859407820318
"508",13,"incon","canon",68,"068_Stuhl_Holzstuhl",1,457,6.12468339089421
"509",13,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,445,6.09807428216624
"510",13,"con","noncanon",48,"048_Nuss_Mandel",1,413,6.02344759296103
"511",13,"incon","canon",27,"027_Kamera_Spiegelreflexkamera",1,586,6.37331978957701
"512",13,"incon","canon",34,"034_Korb_Waeschekorb",1,583,6.36818718635049
"513",13,"incon","canon",116,"116_Kamin",1,520,6.25382881157547
"514",13,"con","canon",55,"055_Schrank_Kleiderschrank",1,827,6.71780469502369
"515",13,"incon","canon",2,"002_Baum_Palme",1,524,6.26149168432104
"516",13,"incon","canon",44,"044_Lampe_Tischleuchte",1,509,6.23244801655052
"517",13,"con","noncanon",97,"097_Besteck_Gabel",1,560,6.32793678372919
"519",13,"incon","canon",110,"110_Tretauto",1,516,6.24610676548156
"520",13,"con","noncanon",98,"098_Auto_Van",1,851,6.74641212857337
"521",13,"con","noncanon",35,"035_Kaffeemaschine_Espressomaschine",1,945,6.85118492749374
"522",13,"incon","canon",14,"014_Blume_Sonnenblume",1,411,6.01859321449623
"523",13,"incon","noncanon",119,"119_Paprika",1,641,6.46302945692067
"524",13,"con","noncanon",36,"036_Roller",1,719,6.57786135772105
"525",13,"con","noncanon",13,"013_Blume_Rosen",1,515,6.24416690066374
"527",13,"incon","noncanon",57,"057_Seife_Kernseife",1,576,6.35610766069589
"528",13,"con","canon",106,"106_Hydrant",1,552,6.31354804627709
"529",13,"con","noncanon",103,"103_Zahnbuerste",1,647,6.4723462945009
"530",13,"incon","canon",114,"114_Brokkoli",1,643,6.46614472423762
"531",13,"con","noncanon",95,"095_Boot_Kreuzfahrtschiff",1,596,6.39024066706535
"533",13,"con","noncanon",66,"066_Stuhl_Barstuhl",1,1112,7.01391547481053
"534",13,"incon","canon",84,"084_Ventilator_Tischventilator",1,562,6.33150184989369
"535",13,"con","canon",41,"041_Lampe_Schreibtischlampe",1,540,6.29156913955832
"536",13,"incon","noncanon",100,"100_Besteck_Loeffel",1,546,6.30261897574491
"537",13,"incon","noncanon",65,"065_Sofa_Zweiersofa",1,609,6.4118182677099
"538",13,"con","canon",20,"020_Drucker_Multifunktionsdrucker",1,751,6.62140565176413
"539",13,"con","canon",118,"118_Pilz_Champignon",1,609,6.4118182677099
"540",13,"incon","canon",107,"107_Kranz_Adventskranz",1,445,6.09807428216624
"541",13,"incon","canon",70,"070_Stuhl_Schalenstuhl",1,500,6.21460809842219
"542",13,"con","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,897,6.7990558620588
"546",13,"con","noncanon",7,"007_Bett_Krankenhausbett",1,816,6.70441435496411
"547",13,"incon","canon",60,"060_Sitzbank_Schaukelbank",1,696,6.54534966033442
"548",13,"incon","canon",76,"076_Tisch_Holztisch",1,488,6.19031540585315
"549",13,"incon","noncanon",105,"105_Geschenk",1,572,6.3491389913798
"550",13,"con","noncanon",42,"042_Lampe_Stehlampe",1,468,6.14846829591765
"552",13,"con","canon",31,"031_Muelltonne",1,523,6.25958146406492
"553",13,"incon","canon",85,"085_Auto_Pickuptruck",1,526,6.26530121273771
"554",13,"con","canon",96,"096_Auto_Oldtimer",1,809,6.69579891705849
"556",13,"incon","canon",77,"077_Tisch_Rundtisch",1,492,6.19847871649231
"557",13,"con","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,784,6.66440902035041
"558",13,"con","noncanon",62,"062_Sofa_Dreiersofa",1,732,6.59578051396131
"559",13,"incon","noncanon",94,"094_Boot_Segelschiff",1,806,6.69208374250663
"560",13,"incon","noncanon",45,"045_Lampe_Wandlampe",1,599,6.39526159811545
"561",13,"incon","canon",87,"087_Auto_Panzer",1,931,6.83625927727707
"563",13,"con","canon",73,"073_Telefon_Schnurtelefon",1,877,6.77650699237218
"564",13,"incon","noncanon",109,"109_Router",1,785,6.66568371778241
"565",13,"con","canon",104,"104_Fahrradstaender",1,835,6.72743172485086
"566",13,"con","canon",26,"026_Kamera_Digitalkamera",1,707,6.56103066589657
"567",13,"con","canon",81,"081_Uhr_Digitaluhr",1,701,6.55250788703459
"568",13,"con","noncanon",61,"061_Sitzbank_Baumbank",1,822,6.71174039505618
"569",13,"con","noncanon",50,"050_Nuss_Wallnuss",1,1054,6.96034772910131
"570",13,"con","noncanon",113,"113_Brezel",1,424,6.04973345523196
"571",13,"con","canon",40,"040_Lampe_Deckenlampe",1,463,6.13772705408623
"572",13,"con","noncanon",108,"108_MP3player",1,841,6.73459165997295
"573",13,"incon","noncanon",112,"112_Wanne_Badewanne",1,512,6.23832462503951
"574",13,"con","canon",78,"078_Tisch_Sofatisch",1,670,6.50727771238501
"575",13,"incon","canon",46,"046_Besteck_Messer",1,714,6.57088296233958
"577",13,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,627,6.44094654063292
"578",13,"con","noncanon",49,"049_Nuss_Pistazie",1,644,6.46769872610435
"579",13,"incon","noncanon",72,"072_Sessel_Ledersessel",1,675,6.51471269087253
"580",13,"con","canon",51,"051_Regal_Holzregal",1,991,6.89871453432999
"582",13,"incon","noncanon",120,"120_Knoblauch",1,543,6.29710931993394
"583",13,"con","noncanon",91,"091_Flugzeug_Segelflieger",1,448,6.10479323241498
"584",13,"con","canon",88,"088_Flugzeug_Kampfflieger",1,574,6.35262939631957
"585",13,"con","canon",6,"006_Bett_Einzelbett",1,856,6.75227037614174
"587",13,"con","canon",22,"022_Gitarre_Elektrogitarre",1,388,5.96100533962327
"588",13,"incon","canon",24,"024_Glas_Trinkglas",1,790,6.67203294546107
"589",13,"incon","canon",101,"101_Becken_Waschbecken",1,732,6.59578051396131
"590",13,"incon","canon",16,"016_Computer_Laptop",1,520,6.25382881157547
"591",13,"incon","noncanon",12,"012_Blume_Orchidee",1,624,6.43615036836943
"592",13,"incon","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,475,6.16331480403464
"593",13,"con","canon",102,"102_Bett_Kinderbett",1,574,6.35262939631957
"594",13,"incon","canon",25,"025_Glas_Weinglas",1,818,6.70686233660275
"595",13,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,962,6.86901445066571
"596",13,"incon","noncanon",63,"063_Sofa_Ecksofa",1,769,6.64509096950564
"597",13,"incon","noncanon",64,"064_Sofa_Ledersofa",1,715,6.57228254269401
"598",13,"con","canon",38,"038_Toaster_2ScheibenToaster",1,3943,8.27969713387763
"599",13,"incon","canon",99,"099_Eimer_Wassereimer",1,643,6.46614472423762
"600",14,"con","noncanon",10,"010_Blume_Gaenseblume",1,564,6.33505425149806
"601",14,"incon","noncanon",14,"014_Blume_Sonnenblume",1,406,6.00635315960173
"602",14,"incon","noncanon",116,"116_Kamin",1,845,6.73933662735717
"603",14,"incon","noncanon",84,"084_Ventilator_Tischventilator",1,515,6.24416690066374
"605",14,"incon","canon",111,"111_Wagen_Einkaufswagen",1,559,6.3261494731551
"606",14,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,448,6.10479323241498
"607",14,"con","canon",86,"086_Auto_Polizeiauto",1,335,5.81413053182507
"608",14,"incon","canon",71,"071_Stuhl_Schreibtischstuhl",1,372,5.91889385427315
"609",14,"incon","canon",49,"049_Nuss_Pistazie",1,424,6.04973345523196
"610",14,"incon","noncanon",44,"044_Lampe_Tischleuchte",1,457,6.12468339089421
"611",14,"incon","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,338,5.82304589548302
"612",14,"con","noncanon",41,"041_Lampe_Schreibtischlampe",1,421,6.04263283368238
"613",14,"con","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,376,5.92958914338989
"615",14,"incon","noncanon",24,"024_Glas_Trinkglas",1,401,5.99396142730657
"616",14,"incon","canon",48,"048_Nuss_Mandel",1,311,5.73979291217923
"617",14,"con","canon",75,"075_Tisch_Etagentisch",1,390,5.96614673912369
"618",14,"incon","noncanon",76,"076_Tisch_Holztisch",1,362,5.89164421182577
"619",14,"incon","canon",115,"115_Kaefig_Vogelkaefig",1,317,5.75890177387728
"620",14,"con","canon",15,"015_Blume_Tulpen",1,313,5.74620319054015
"621",14,"con","noncanon",117,"117_Muffin",1,440,6.08677472691231
"622",14,"con","canon",79,"079_Tisch_Schreibtisch",1,403,5.99893656194668
"623",14,"con","canon",94,"094_Boot_Segelschiff",1,376,5.92958914338989
"625",14,"incon","canon",108,"108_MP3player",1,399,5.98896141688986
"626",14,"incon","canon",103,"103_Zahnbuerste",1,413,6.02344759296103
"627",14,"con","canon",37,"037_Mixer_Standmixer",1,384,5.95064255258773
"628",14,"incon","canon",36,"036_Roller",1,555,6.31896811374643
"629",14,"incon","canon",98,"098_Auto_Van",1,343,5.83773044716594
"630",14,"incon","canon",97,"097_Besteck_Gabel",1,399,5.98896141688986
"631",14,"con","noncanon",73,"073_Telefon_Schnurtelefon",1,460,6.13122648948314
"632",14,"incon","noncanon",77,"077_Tisch_Rundtisch",1,551,6.31173480915291
"633",14,"incon","canon",47,"047_Nuss_Erdnuss",1,412,6.02102334934953
"634",14,"con","canon",105,"105_Geschenk",1,523,6.25958146406492
"635",14,"con","canon",17,"017_Computer_PC",1,851,6.74641212857337
"636",14,"incon","noncanon",34,"034_Korb_Waeschekorb",1,408,6.01126717440416
"637",14,"con","canon",63,"063_Sofa_Ecksofa",1,505,6.22455842927536
"638",14,"con","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,415,6.0282785202307
"639",14,"con","canon",29,"029_Klavier_Fluegel",1,389,5.96357934361845
"640",14,"incon","noncanon",4,"004_Baum_Weide",1,418,6.03548143252476
"641",14,"incon","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,296,5.69035945432406
"642",14,"incon","canon",91,"091_Flugzeug_Segelflieger",1,445,6.09807428216624
"643",14,"con","noncanon",104,"104_Fahrradstaender",1,431,6.06610809010375
"644",14,"con","canon",65,"065_Sofa_Zweiersofa",1,347,5.84932477994686
"645",14,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,447,6.10255859461357
"646",14,"con","canon",45,"045_Lampe_Wandlampe",1,332,5.80513496891649
"647",14,"con","noncanon",20,"020_Drucker_Multifunktionsdrucker",1,318,5.76205138278018
"648",14,"con","noncanon",96,"096_Auto_Oldtimer",1,363,5.89440283426485
"649",14,"incon","canon",113,"113_Brezel",1,281,5.63835466933375
"650",14,"incon","noncanon",85,"085_Auto_Pickuptruck",1,301,5.70711026474888
"651",14,"con","canon",12,"012_Blume_Orchidee",1,359,5.88332238848828
"653",14,"incon","noncanon",87,"087_Auto_Panzer",1,445,6.09807428216624
"654",14,"incon","canon",42,"042_Lampe_Stehlampe",1,372,5.91889385427315
"656",14,"con","noncanon",22,"022_Gitarre_Elektrogitarre",1,401,5.99396142730657
"657",14,"con","canon",57,"057_Seife_Kernseife",1,516,6.24610676548156
"658",14,"incon","noncanon",68,"068_Stuhl_Holzstuhl",1,492,6.19847871649231
"659",14,"incon","canon",61,"061_Sitzbank_Baumbank",1,525,6.26339826259162
"660",14,"incon","noncanon",70,"070_Stuhl_Schalenstuhl",1,428,6.0591231955818
"661",14,"incon","canon",83,"083_Ventilator_Standventilator",1,353,5.8664680569333
"663",14,"incon","canon",62,"062_Sofa_Dreiersofa",1,497,6.20859002609663
"665",14,"con","noncanon",106,"106_Hydrant",1,651,6.47850964220857
"666",14,"con","canon",120,"120_Knoblauch",1,313,5.74620319054015
"668",14,"con","noncanon",53,"053_Regal_Wandregal",1,415,6.0282785202307
