"","sub","consistency","rotation","imgID","imagename","movable","correct","response_time","log_RT"
"1054",17,"con","noncanon",87,"087_Auto_Panzer",0,1,490,6.19440539110467
"1055",17,"incon","noncanon",4,"004_Baum_Weide",0,1,219,5.3890717298165
"1056",17,"con","canon",11,"011_Blume_Kaktus",0,1,362,5.89164421182577
"1057",17,"con","canon",5,"005_Bett_Doppelbett",0,1,465,6.14203740558736
"1058",17,"con","canon",2,"002_Baum_Palme",0,1,289,5.66642668811243
"1059",17,"con","canon",3,"003_Baum_Tanne",0,1,299,5.70044357339069
"1060",17,"con","canon",97,"097_Besteck_Gabel",1,1,615,6.42162226780652
"1061",17,"incon","canon",23,"023_Glas_Sektglas",1,1,319,5.76519110278484
"1062",17,"con","canon",76,"076_Tisch_Holztisch",0,1,306,5.72358510195238
"1063",17,"con","noncanon",51,"051_Regal_Holzregal",0,1,342,5.8348107370626
"1064",17,"incon","noncanon",63,"063_Sofa_Ecksofa",0,1,336,5.8171111599632
"1065",17,"incon","canon",48,"048_Nuss_Mandel",1,1,272,5.605802066296
"1066",17,"incon","canon",26,"026_Kamera_Digitalkamera",1,1,359,5.88332238848828
"1068",17,"incon","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,393,5.97380961186926
"1069",17,"incon","canon",73,"073_Telefon_Schnurtelefon",1,1,320,5.76832099579377
"1070",17,"incon","noncanon",17,"017_Computer_PC",0,1,385,5.95324333428778
"1071",17,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,1,298,5.6970934865054
"1072",17,"con","canon",16,"016_Computer_Laptop",1,1,229,5.43372200355424
"1073",17,"con","noncanon",86,"086_Auto_Polizeiauto",0,1,191,5.25227342804663
"1075",17,"incon","canon",7,"007_Bett_Krankenhausbett",0,1,516,6.24610676548156
"1076",17,"incon","noncanon",65,"065_Sofa_Zweiersofa",0,1,317,5.75890177387728
"1077",17,"con","noncanon",29,"029_Klavier_Fluegel",0,1,384,5.95064255258773
"1078",17,"incon","noncanon",84,"084_Ventilator_Tischventilator",1,1,292,5.67675380226828
"1079",17,"incon","noncanon",89,"089_Eimer_Muelleimer",1,1,278,5.62762111369064
"1080",17,"incon","canon",43,"043_Lampe_Strassenlaterne",0,1,266,5.5834963087817
"1082",18,"incon","canon",104,"104_Fahrradstaender",1,1,541,6.29341927884648
"1084",18,"con","canon",61,"061_Sitzbank_Baumbank",0,1,857,6.75343791859778
"1085",18,"con","canon",63,"063_Sofa_Ecksofa",0,1,689,6.53524127101366
"1086",18,"incon","canon",120,"120_Knoblauch",1,1,650,6.47697236288968
"1087",18,"incon","canon",38,"038_Toaster_2ScheibenToaster",1,1,631,6.44730586254121
"1088",18,"con","canon",103,"103_Zahnbuerste",0,1,369,5.91079664404053
"1089",18,"con","canon",6,"006_Bett_Einzelbett",0,1,783,6.6631326959908
"1090",18,"con","canon",80,"080_Uhr_Armbanduhr",1,1,415,6.0282785202307
"1091",18,"con","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,342,5.8348107370626
"1092",18,"incon","noncanon",115,"115_Kaefig_Vogelkaefig",0,1,359,5.88332238848828
"1093",18,"incon","noncanon",43,"043_Lampe_Strassenlaterne",0,1,1000,6.90775527898214
"1094",18,"incon","canon",87,"087_Auto_Panzer",0,1,726,6.5875500148248
"1095",18,"incon","noncanon",40,"040_Lampe_Deckenlampe",0,1,458,6.12686918411419
"1096",18,"con","canon",109,"109_Router",1,1,529,6.2709884318583
"1098",18,"con","canon",84,"084_Ventilator_Tischventilator",1,1,396,5.98141421125448
"1099",18,"con","noncanon",3,"003_Baum_Tanne",0,1,541,6.29341927884648
"1101",18,"con","canon",111,"111_Wagen_Einkaufswagen",1,1,414,6.02586597382531
"1102",18,"incon","canon",56,"056_Seife_Fluessigseife",1,1,561,6.3297209055227
"1103",18,"incon","canon",118,"118_Pilz_Champignon",1,1,404,6.00141487796115
"1104",18,"con","noncanon",96,"096_Auto_Oldtimer",0,1,266,5.5834963087817
"1105",18,"incon","canon",52,"052_Regal_Metallregal",0,1,602,6.40025744530882
"1106",18,"incon","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,1,588,6.37672694789863
"1107",18,"con","canon",74,"074_Telefon_Smartphone",1,1,378,5.93489419561959
"1108",18,"con","noncanon",72,"072_Sessel_Ledersessel",0,1,257,5.54907608489522
"1109",18,"incon","canon",67,"067_Stuhl_Buerostuhl",1,1,244,5.4971682252932
"1111",18,"con","canon",112,"112_Wanne_Badewanne",0,1,364,5.89715386763674
"1112",18,"con","noncanon",25,"025_Glas_Weinglas",1,1,429,6.06145691892802
"1113",18,"con","noncanon",95,"095_Boot_Kreuzfahrtschiff",0,1,451,6.11146733950268
"1114",18,"incon","canon",75,"075_Tisch_Etagentisch",0,1,350,5.85793315448346
"1115",18,"incon","canon",13,"013_Blume_Rosen",1,1,414,6.02586597382531
"1116",18,"con","noncanon",116,"116_Kamin",0,1,653,6.48157712927643
"1118",18,"incon","noncanon",68,"068_Stuhl_Holzstuhl",1,1,505,6.22455842927536
"1119",18,"incon","canon",29,"029_Klavier_Fluegel",0,1,401,5.99396142730657
"1120",18,"incon","noncanon",1,"001_Baum_Bonsai",0,1,269,5.59471137960184
"1121",18,"con","noncanon",110,"110_Tretauto",1,1,372,5.91889385427315
"1122",18,"incon","canon",60,"060_Sitzbank_Schaukelbank",0,1,449,6.10702288774225
"1123",18,"incon","noncanon",36,"036_Roller",1,1,600,6.39692965521615
"1124",18,"incon","canon",37,"037_Mixer_Standmixer",1,1,387,5.95842469302978
"1125",18,"con","noncanon",20,"020_Drucker_Multifunktionsdrucker",0,1,612,6.41673228251233
"1126",18,"con","noncanon",76,"076_Tisch_Holztisch",0,1,335,5.81413053182507
"1127",18,"con","noncanon",50,"050_Nuss_Wallnuss",1,1,767,6.64248680136726
"1128",18,"con","canon",85,"085_Auto_Pickuptruck",0,1,289,5.66642668811243
"1129",18,"con","noncanon",53,"053_Regal_Wandregal",0,1,712,6.56807791141198
"1131",18,"con","noncanon",100,"100_Besteck_Loeffel",1,1,374,5.92425579741453
"1132",18,"incon","canon",99,"099_Eimer_Wassereimer",1,1,338,5.82304589548302
"1133",18,"incon","noncanon",107,"107_Kranz_Adventskranz",1,1,306,5.72358510195238
"1134",18,"con","noncanon",15,"015_Blume_Tulpen",1,1,306,5.72358510195238
"1135",18,"incon","canon",105,"105_Geschenk",0,1,357,5.87773578177964
"1136",18,"con","noncanon",69,"069_Stuhl_Rollstuhl",1,1,252,5.52942908751142
"1137",18,"con","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,449,6.10702288774225
"1138",18,"incon","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,295,5.68697535633982
"1139",18,"incon","canon",102,"102_Bett_Kinderbett",1,1,344,5.8406416573734
"1141",18,"con","noncanon",11,"011_Blume_Kaktus",0,1,252,5.52942908751142
"1142",18,"con","canon",83,"083_Ventilator_Standventilator",0,1,307,5.7268477475872
"1144",18,"con","canon",82,"082_Schaukelpferd",1,1,335,5.81413053182507
"1145",18,"con","noncanon",34,"034_Korb_Waeschekorb",1,1,301,5.70711026474888
"1146",18,"incon","canon",42,"042_Lampe_Stehlampe",0,1,363,5.89440283426485
"1147",18,"con","canon",91,"091_Flugzeug_Segelflieger",0,1,269,5.59471137960184
"1148",18,"incon","noncanon",106,"106_Hydrant",1,1,229,5.43372200355424
"1149",18,"incon","noncanon",57,"057_Seife_Kernseife",1,1,199,5.29330482472449
"1150",18,"incon","canon",51,"051_Regal_Holzregal",0,1,247,5.50938833662798
"1151",18,"con","noncanon",2,"002_Baum_Palme",0,1,231,5.44241771052179
"1152",18,"con","noncanon",79,"079_Tisch_Schreibtisch",0,1,195,5.27299955856375
"1153",18,"incon","noncanon",113,"113_Brezel",1,1,453,6.11589212548303
"1154",18,"con","canon",31,"031_Muelltonne",0,1,559,6.3261494731551
"1155",18,"incon","canon",8,"008_Bildschirm_Desktop",0,1,315,5.75257263882563
"1156",18,"con","canon",66,"066_Stuhl_Barstuhl",1,1,366,5.90263333340137
"1157",18,"incon","noncanon",94,"094_Boot_Segelschiff",0,1,797,6.68085467879022
"1158",18,"con","canon",70,"070_Stuhl_Schalenstuhl",1,1,332,5.80513496891649
"1159",18,"con","noncanon",5,"005_Bett_Doppelbett",0,1,475,6.16331480403464
"1160",18,"incon","canon",81,"081_Uhr_Digitaluhr",1,1,380,5.94017125272043
"1161",18,"con","noncanon",41,"041_Lampe_Schreibtischlampe",1,1,391,5.96870755998537
"1162",18,"con","noncanon",101,"101_Becken_Waschbecken",0,1,244,5.4971682252932
"1163",18,"incon","noncanon",23,"023_Glas_Sektglas",1,1,309,5.73334127689775
"1165",18,"con","canon",71,"071_Stuhl_Schreibtischstuhl",1,1,336,5.8171111599632
"1166",18,"incon","canon",92,"092_Boot_Ruderboot",1,1,306,5.72358510195238
"1167",18,"incon","canon",28,"028_Wasserkocher_retroWasserkocher",1,1,348,5.85220247977447
"1168",18,"con","canon",4,"004_Baum_Weide",0,1,395,5.97888576490112
"1169",18,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,471,6.15485809401642
"1170",18,"incon","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,345,5.84354441703136
"1171",18,"con","noncanon",97,"097_Besteck_Gabel",1,1,353,5.8664680569333
"1172",18,"con","noncanon",119,"119_Paprika",1,1,645,6.46925031679577
"1173",18,"incon","canon",14,"014_Blume_Sonnenblume",1,1,353,5.8664680569333
"1174",18,"con","noncanon",24,"024_Glas_Trinkglas",1,1,337,5.82008293035236
"1175",18,"incon","canon",47,"047_Nuss_Erdnuss",1,1,416,6.03068526026126
"1176",18,"con","canon",62,"062_Sofa_Dreiersofa",0,1,396,5.98141421125448
"1177",18,"incon","noncanon",77,"077_Tisch_Rundtisch",0,1,911,6.81454289725996
"1178",18,"incon","noncanon",48,"048_Nuss_Mandel",1,1,750,6.62007320653036
"1179",18,"incon","noncanon",88,"088_Flugzeug_Kampfflieger",0,1,329,5.79605775076537
"1181",18,"con","canon",17,"017_Computer_PC",0,1,555,6.31896811374643
"1182",18,"incon","canon",12,"012_Blume_Orchidee",1,1,423,6.04737217904628
"1183",18,"incon","canon",54,"054_Schrank_Bueroschrank",0,1,620,6.42971947803914
"1184",18,"incon","noncanon",10,"010_Blume_Gaenseblume",1,1,258,5.55295958492162
"1185",18,"incon","canon",117,"117_Muffin",1,1,449,6.10702288774225
"1186",18,"incon","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,862,6.75925527066369
"1187",18,"con","noncanon",44,"044_Lampe_Tischleuchte",1,1,414,6.02586597382531
"1188",18,"con","canon",46,"046_Besteck_Messer",1,1,318,5.76205138278018
"1189",18,"incon","noncanon",45,"045_Lampe_Wandlampe",0,1,457,6.12468339089421
"1190",18,"incon","noncanon",49,"049_Nuss_Pistazie",1,1,314,5.74939298590825
"1191",18,"incon","canon",86,"086_Auto_Polizeiauto",0,1,375,5.92692602597041
"1192",18,"con","noncanon",16,"016_Computer_Laptop",1,1,510,6.23441072571837
"1193",18,"con","canon",108,"108_MP3player",1,1,631,6.44730586254121
"1195",18,"con","canon",19,"019_Drucker_Heimdrucker",0,1,459,6.12905021006055
"1196",18,"con","noncanon",55,"055_Schrank_Kleiderschrank",0,1,303,5.71373280550937
"1198",18,"con","canon",98,"098_Auto_Van",0,1,252,5.52942908751142
"1200",18,"incon","canon",21,"021_Gitarre_Akustikgitarre",1,1,341,5.83188247728352
"1201",19,"incon","canon",112,"112_Wanne_Badewanne",0,1,450,6.10924758276437
"1202",19,"con","canon",29,"029_Klavier_Fluegel",0,1,598,6.39359075395063
"1203",19,"incon","canon",31,"031_Muelltonne",0,1,500,6.21460809842219
"1204",19,"incon","noncanon",34,"034_Korb_Waeschekorb",1,1,441,6.08904487544685
"1205",19,"incon","canon",61,"061_Sitzbank_Baumbank",0,1,649,6.47543271670409
"1207",19,"con","canon",118,"118_Pilz_Champignon",1,1,441,6.08904487544685
"1208",19,"con","canon",28,"028_Wasserkocher_retroWasserkocher",1,1,474,6.16120732169508
"1209",19,"con","noncanon",30,"030_Wippe",0,1,964,6.87109129461055
"1210",19,"incon","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,555,6.31896811374643
"1211",19,"con","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,942,6.84800527457636
"1212",19,"incon","noncanon",116,"116_Kamin",0,1,831,6.72262979485545
"1214",19,"incon","noncanon",2,"002_Baum_Palme",0,1,632,6.44888939414686
"1215",19,"incon","canon",98,"098_Auto_Van",0,1,457,6.12468339089421
"1216",19,"con","canon",99,"099_Eimer_Wassereimer",1,1,583,6.36818718635049
"1217",19,"con","canon",87,"087_Auto_Panzer",0,1,782,6.66185474054531
"1218",19,"incon","canon",83,"083_Ventilator_Standventilator",0,1,414,6.02586597382531
"1219",19,"incon","canon",91,"091_Flugzeug_Segelflieger",0,1,491,6.19644412779452
"1221",19,"incon","canon",17,"017_Computer_PC",0,1,872,6.77078942390898
"1222",19,"con","noncanon",107,"107_Kranz_Adventskranz",1,1,497,6.20859002609663
"1224",19,"incon","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,408,6.01126717440416
"1225",19,"incon","noncanon",110,"110_Tretauto",1,1,611,6.4150969591716
"1226",19,"con","canon",117,"117_Muffin",1,1,554,6.31716468674728
"1227",19,"con","canon",120,"120_Knoblauch",1,1,375,5.92692602597041
"1228",19,"con","noncanon",23,"023_Glas_Sektglas",1,1,754,6.62539236800796
"1229",19,"incon","canon",62,"062_Sofa_Dreiersofa",0,1,498,6.21060007702465
"1231",19,"con","noncanon",88,"088_Flugzeug_Kampfflieger",0,1,446,6.10031895202006
"1232",19,"incon","canon",71,"071_Stuhl_Schreibtischstuhl",1,1,448,6.10479323241498
"1233",19,"con","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,1,761,6.63463335786169
"1234",19,"con","canon",54,"054_Schrank_Bueroschrank",0,1,713,6.5694814204143
"1235",19,"incon","noncanon",11,"011_Blume_Kaktus",0,1,698,6.54821910276237
"1236",19,"con","canon",13,"013_Blume_Rosen",1,1,409,6.0137151560428
"1237",19,"con","noncanon",43,"043_Lampe_Strassenlaterne",0,1,524,6.26149168432104
"1239",19,"con","noncanon",35,"035_Kaffeemaschine_Espressomaschine",0,1,800,6.68461172766793
"1240",19,"con","noncanon",26,"026_Kamera_Digitalkamera",1,1,535,6.28226674689601
"1241",19,"con","noncanon",73,"073_Telefon_Schnurtelefon",1,1,732,6.59578051396131
"1242",19,"incon","noncanon",72,"072_Sessel_Ledersessel",0,1,503,6.22059017009974
"1243",19,"incon","noncanon",76,"076_Tisch_Holztisch",0,1,465,6.14203740558736
"1244",19,"incon","canon",65,"065_Sofa_Zweiersofa",0,1,401,5.99396142730657
"1245",19,"incon","noncanon",3,"003_Baum_Tanne",0,1,432,6.06842558824411
"1246",19,"con","canon",67,"067_Stuhl_Buerostuhl",1,1,379,5.93753620508243
"1247",19,"con","canon",60,"060_Sitzbank_Schaukelbank",0,1,749,6.61873898351722
"1248",19,"con","canon",52,"052_Regal_Metallregal",0,1,503,6.22059017009974
"1249",19,"con","canon",56,"056_Seife_Fluessigseife",1,1,639,6.45990445437753
"1250",19,"con","canon",81,"081_Uhr_Digitaluhr",1,1,606,6.40687998606931
"1251",19,"incon","canon",85,"085_Auto_Pickuptruck",0,1,395,5.97888576490112
"1252",19,"incon","noncanon",95,"095_Boot_Kreuzfahrtschiff",0,1,615,6.42162226780652
"1253",19,"incon","canon",80,"080_Uhr_Armbanduhr",1,1,414,6.02586597382531
"1254",19,"incon","canon",82,"082_Schaukelpferd",1,1,596,6.39024066706535
"1255",19,"incon","noncanon",101,"101_Becken_Waschbecken",0,1,495,6.20455776256869
"1256",19,"con","noncanon",45,"045_Lampe_Wandlampe",0,1,498,6.21060007702465
"1257",19,"con","canon",105,"105_Geschenk",0,1,454,6.11809719804135
"1258",19,"con","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,415,6.0282785202307
"1259",19,"con","noncanon",48,"048_Nuss_Mandel",1,1,349,5.85507192220243
"1260",19,"con","canon",42,"042_Lampe_Stehlampe",0,1,393,5.97380961186926
"1262",19,"con","canon",86,"086_Auto_Polizeiauto",0,1,514,6.24222326545517
"1263",19,"incon","noncanon",20,"020_Drucker_Multifunktionsdrucker",0,1,1007,6.91473089271856
"1264",19,"incon","canon",63,"063_Sofa_Ecksofa",0,1,518,6.24997524225948
"1265",19,"con","noncanon",78,"078_Tisch_Sofatisch",0,1,682,6.52502965784346
"1266",19,"con","noncanon",94,"094_Boot_Segelschiff",0,1,726,6.5875500148248
"1267",19,"con","noncanon",10,"010_Blume_Gaenseblume",1,1,479,6.17170059741091
"1268",19,"con","canon",104,"104_Fahrradstaender",1,1,657,6.48768401848461
"1269",19,"incon","noncanon",96,"096_Auto_Oldtimer",0,1,500,6.21460809842219
"1270",19,"incon","noncanon",25,"025_Glas_Weinglas",1,1,515,6.24416690066374
"1271",19,"incon","noncanon",97,"097_Besteck_Gabel",1,1,589,6.37842618365159
"1272",19,"incon","noncanon",5,"005_Bett_Doppelbett",0,1,577,6.3578422665081
"1273",19,"incon","canon",19,"019_Drucker_Heimdrucker",0,1,774,6.65157187358973
"1274",19,"incon","canon",109,"109_Router",1,1,671,6.50876913697168
"1275",19,"con","canon",47,"047_Nuss_Erdnuss",1,1,559,6.3261494731551
"1276",19,"incon","noncanon",44,"044_Lampe_Tischleuchte",1,1,500,6.21460809842219
"1277",19,"incon","canon",103,"103_Zahnbuerste",0,1,439,6.08449941307517
"1279",19,"con","noncanon",106,"106_Hydrant",1,1,427,6.05678401322862
"1280",19,"incon","noncanon",41,"041_Lampe_Schreibtischlampe",1,1,844,6.73815249459596
"1281",19,"con","canon",51,"051_Regal_Holzregal",0,1,319,5.76519110278484
"1282",19,"incon","canon",111,"111_Wagen_Einkaufswagen",1,1,442,6.0913098820777
"1283",19,"con","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,385,5.95324333428778
"1284",19,"con","canon",92,"092_Boot_Ruderboot",1,1,409,6.0137151560428
"1285",19,"incon","noncanon",55,"055_Schrank_Kleiderschrank",0,1,605,6.40522845803084
"1286",19,"con","noncanon",1,"001_Baum_Bonsai",0,1,514,6.24222326545517
"1287",19,"con","canon",75,"075_Tisch_Etagentisch",0,1,380,5.94017125272043
"1288",19,"con","noncanon",68,"068_Stuhl_Holzstuhl",1,1,492,6.19847871649231
"1289",19,"incon","noncanon",100,"100_Besteck_Loeffel",1,1,487,6.18826412308259
"1290",19,"incon","canon",27,"027_Kamera_Spiegelreflexkamera",1,1,538,6.28785856016178
"1291",19,"incon","noncanon",24,"024_Glas_Trinkglas",1,1,700,6.5510803350434
"1292",19,"incon","noncanon",79,"079_Tisch_Schreibtisch",0,1,788,6.66949808985788
"1293",19,"incon","canon",74,"074_Telefon_Smartphone",1,1,358,5.8805329864007
"1294",19,"con","canon",8,"008_Bildschirm_Desktop",0,1,620,6.42971947803914
"1295",19,"incon","canon",108,"108_MP3player",1,1,577,6.3578422665081
"1296",19,"incon","canon",70,"070_Stuhl_Schalenstuhl",1,1,530,6.27287700654617
"1297",19,"con","noncanon",40,"040_Lampe_Deckenlampe",0,1,444,6.09582456243222
"1298",19,"incon","canon",66,"066_Stuhl_Barstuhl",1,1,542,6.29526600143965
"1299",19,"con","canon",102,"102_Bett_Kinderbett",1,1,451,6.11146733950268
"1300",19,"incon","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,399,5.98896141688986
"1301",19,"con","noncanon",77,"077_Tisch_Rundtisch",0,1,490,6.19440539110467
"1302",19,"incon","noncanon",50,"050_Nuss_Wallnuss",1,1,300,5.7037824746562
"1303",19,"incon","canon",89,"089_Eimer_Muelleimer",1,1,268,5.59098698051086
"1305",19,"con","noncanon",113,"113_Brezel",1,1,538,6.28785856016178
"1306",19,"incon","canon",84,"084_Ventilator_Tischventilator",1,1,395,5.97888576490112
"1307",19,"con","canon",14,"014_Blume_Sonnenblume",1,1,356,5.87493073085203
"1308",19,"con","noncanon",49,"049_Nuss_Pistazie",1,1,355,5.87211778947542
"1309",19,"con","canon",38,"038_Toaster_2ScheibenToaster",1,1,642,6.46458830368996
"1310",19,"con","noncanon",22,"022_Gitarre_Elektrogitarre",1,1,460,6.13122648948314
"1311",19,"con","noncanon",36,"036_Roller",1,1,458,6.12686918411419
"1312",19,"con","canon",12,"012_Blume_Orchidee",1,1,425,6.05208916892442
"1313",19,"con","noncanon",57,"057_Seife_Kernseife",1,1,462,6.13556489108174
"1314",19,"con","canon",21,"021_Gitarre_Akustikgitarre",1,1,329,5.79605775076537
"1315",19,"incon","canon",4,"004_Baum_Weide",0,1,333,5.80814248998044
"1316",19,"con","canon",37,"037_Mixer_Standmixer",1,1,660,6.49223983502047
"1317",19,"incon","noncanon",53,"053_Regal_Wandregal",0,1,472,6.15697898558556
"1318",19,"incon","noncanon",69,"069_Stuhl_Rollstuhl",1,1,409,6.0137151560428
"1319",19,"incon","noncanon",119,"119_Paprika",1,1,365,5.89989735358249
"1320",19,"incon","noncanon",15,"015_Blume_Tulpen",1,1,805,6.69084227741856
"1321",2,"con","canon",74,"074_Telefon_Smartphone",1,1,829,6.7202201551353
"1322",2,"incon","canon",67,"067_Stuhl_Buerostuhl",1,1,649,6.47543271670409
"1324",2,"con","noncanon",113,"113_Brezel",1,1,766,6.64118216974059
"1325",2,"incon","canon",15,"015_Blume_Tulpen",1,1,559,6.3261494731551
"1327",2,"incon","noncanon",84,"084_Ventilator_Tischventilator",1,1,620,6.42971947803914
"1328",2,"con","noncanon",41,"041_Lampe_Schreibtischlampe",1,1,734,6.59850902861452
"1329",2,"con","noncanon",112,"112_Wanne_Badewanne",0,1,614,6.41999492814714
"1331",2,"con","canon",61,"061_Sitzbank_Baumbank",0,1,966,6.87316383421252
"1332",2,"con","canon",120,"120_Knoblauch",1,1,594,6.38687931936265
"1333",2,"con","canon",101,"101_Becken_Waschbecken",0,1,585,6.37161184723186
"1334",2,"incon","noncanon",103,"103_Zahnbuerste",0,1,456,6.12249280951439
"1335",2,"con","canon",65,"065_Sofa_Zweiersofa",0,1,683,6.52649485957079
"1336",2,"con","canon",100,"100_Besteck_Loeffel",1,1,556,6.32076829425058
"1337",2,"con","canon",27,"027_Kamera_Spiegelreflexkamera",1,1,508,6.23048144757848
"1338",2,"con","canon",44,"044_Lampe_Tischleuchte",1,1,397,5.98393628068719
"1339",2,"con","canon",38,"038_Toaster_2ScheibenToaster",1,1,533,6.27852142416584
"1340",2,"con","noncanon",40,"040_Lampe_Deckenlampe",0,1,528,6.26909628370626
"1341",2,"incon","noncanon",20,"020_Drucker_Multifunktionsdrucker",0,1,558,6.32435896238131
"1343",2,"incon","canon",62,"062_Sofa_Dreiersofa",0,1,580,6.36302810354046
"1344",2,"incon","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,449,6.10702288774225
"1345",2,"incon","canon",7,"007_Bett_Krankenhausbett",0,1,831,6.72262979485545
