"","sub","rotation","imagename","match","imgID","movable","block","correct","response_time","inverse_RT","log_RT"
"6226",23,0,"027_Kamera_Spiegelreflexkamera","mismatch",27,1,3,1,662,0.00151057401812689,6.49526555593701
"6227",23,300,"100_Besteck_Loeffel","match",100,1,3,1,558,0.0017921146953405,6.32435896238131
"6229",23,240,"025_Glas_Weinglas","mismatch",25,1,3,1,577,0.00173310225303293,6.3578422665081
"6230",23,300,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,3,1,733,0.00136425648021828,6.59714570188665
"6231",23,300,"064_Sofa_Ledersofa","mismatch",64,0,3,1,848,0.00117924528301887,6.7428806357919
"6232",23,180,"082_Uhr_Wanduhr","mismatch",82,0,3,1,508,0.00196850393700787,6.23048144757848
"6233",23,120,"020_Drucker_Multifunktionsdrucker","mismatch",20,0,3,1,772,0.00129533678756477,6.64898455002478
"6235",23,60,"016_Computer_Laptop","match",16,1,3,1,517,0.00193423597678917,6.24804287450843
"6236",23,60,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,0,3,1,514,0.00194552529182879,6.24222326545517
"6237",23,300,"088_Flugzeug_Kampfflieger","mismatch",88,0,3,1,781,0.00128040973111396,6.66057514983969
"6238",23,240,"050_Nuss_Wallnuss","mismatch",50,1,3,1,523,0.00191204588910134,6.25958146406492
"6239",23,60,"002_Baum_Palme","match",2,0,3,1,634,0.00157728706624606,6.45204895443723
"6240",23,0,"053_Regal_Wandregal","match",53,0,3,1,729,0.00137174211248285,6.59167373200866
"6242",23,60,"049_Nuss_Pistazie","match",49,1,3,1,449,0.0022271714922049,6.10702288774225
"6244",23,180,"077_Tisch_Rundtisch","mismatch",77,0,3,1,568,0.00176056338028169,6.34212141872115
"6245",23,300,"026_Kamera_Digitalkamera","mismatch",26,1,3,1,508,0.00196850393700787,6.23048144757848
"6246",23,180,"007_Bett_Krankenhausbett","mismatch",7,0,3,1,544,0.00183823529411765,6.29894924685594
"6247",23,300,"086_Auto_Polizeiauto","mismatch",86,0,3,1,463,0.00215982721382289,6.13772705408623
"6248",23,60,"078_Tisch_Sofatisch","mismatch",78,0,3,1,560,0.00178571428571429,6.32793678372919
"6250",23,240,"073_Telefon_Schnurtelefon","match",73,1,3,1,638,0.00156739811912226,6.45833828334479
"6251",23,180,"074_Telefon_Smartphone","mismatch",74,1,3,1,554,0.00180505415162455,6.31716468674728
"6252",23,120,"035_Kaffeemaschine_Espressomaschine","match",35,0,3,1,637,0.00156985871271586,6.45676965557216
"6253",23,120,"091_Flugzeug_Segelflieger","match",91,0,3,1,480,0.00208333333333333,6.17378610390194
"6254",23,120,"021_Gitarre_Akustikgitarre","mismatch",21,1,3,1,557,0.00179533213644524,6.32256523992728
"6256",23,0,"018_Computer_Tablet","match",18,1,3,1,809,0.00123609394313968,6.69579891705849
"6257",23,120,"042_Lampe_Stehlampe","mismatch",42,0,3,1,698,0.00143266475644699,6.54821910276237
"6258",23,300,"084_Ventilator_Tischventilator","match",84,1,3,1,554,0.00180505415162455,6.31716468674728
"6259",23,240,"022_Gitarre_Elektrogitarre","mismatch",22,1,3,1,560,0.00178571428571429,6.32793678372919
"6260",23,180,"030_Klavier_Keyboard","mismatch",30,0,3,1,493,0.00202839756592292,6.20050917404269
"6261",23,180,"048_Nuss_Mandel","mismatch",48,1,3,1,505,0.00198019801980198,6.22455842927536
"6262",23,180,"087_Auto_Panzer","mismatch",87,0,3,1,683,0.00146412884333821,6.52649485957079
"6263",23,0,"072_Sessel_Ledersessel","match",72,0,3,1,984,0.00101626016260163,6.89162589705225
"6264",23,300,"071_Stuhl_Schreibtischstuhl","match",71,1,3,1,570,0.00175438596491228,6.3456363608286
"6265",23,60,"098_Auto_Van","match",98,0,3,1,501,0.00199600798403194,6.21660610108486
"6266",23,300,"054_Schrank_Bueroschrank","mismatch",54,0,3,1,515,0.00194174757281553,6.24416690066374
"6267",23,120,"066_Stuhl_Barstuhl","mismatch",66,1,3,1,734,0.00136239782016349,6.59850902861452
"6268",23,300,"005_Bett_Doppelbett","mismatch",5,0,3,1,500,0.002,6.21460809842219
"6269",23,180,"013_Blume_Rosen","match",13,1,3,1,747,0.00133868808567604,6.61606518513282
"6270",23,180,"017_Computer_PC","mismatch",17,0,3,1,503,0.00198807157057654,6.22059017009974
"6271",23,60,"028_Wasserkocher_retroWasserkocher","match",28,1,3,1,773,0.00129366106080207,6.65027904858742
"6273",23,300,"031_Klavier_Pianino","mismatch",31,0,3,1,510,0.00196078431372549,6.23441072571837
"6274",23,0,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,0,3,1,497,0.00201207243460765,6.20859002609663
"6275",23,120,"012_Blume_Orchidee","mismatch",12,1,3,1,540,0.00185185185185185,6.29156913955832
"6276",23,120,"080_Uhr_Armbanduhr","mismatch",80,1,3,1,635,0.0015748031496063,6.45362499889269
"6277",23,60,"060_Sitzbank_Schaukelbank","mismatch",60,0,3,1,503,0.00198807157057654,6.22059017009974
"6278",23,300,"096_Auto_Oldtimer","mismatch",96,0,3,1,610,0.00163934426229508,6.41345895716736
"6279",23,120,"040_Lampe_Deckenlampe","mismatch",40,0,3,1,619,0.00161550888529887,6.4281052726846
"6280",23,60,"041_Lampe_Schreibtischlampe","match",41,1,3,1,651,0.00153609831029186,6.47850964220857
"6281",23,60,"067_Stuhl_Buerostuhl","mismatch",67,1,3,1,523,0.00191204588910134,6.25958146406492
"6282",23,60,"011_Blume_Kaktus","mismatch",11,0,3,1,504,0.00198412698412698,6.22257626807137
"6284",23,240,"046_Besteck_Messer","mismatch",46,1,3,1,531,0.00188323917137476,6.27476202124194
"6285",23,300,"094_Boot_Segelschiff","mismatch",94,0,3,1,571,0.00175131348511384,6.34738920965601
"6286",23,240,"006_Bett_Einzelbett","mismatch",6,0,3,1,588,0.00170068027210884,6.37672694789863
"6287",23,60,"014_Blume_Sonnenblume","match",14,1,3,1,493,0.00202839756592292,6.20050917404269
"6288",23,0,"075_Tisch_Etagentisch","match",75,0,3,1,521,0.00191938579654511,6.25575004175337
"6289",23,240,"008_Bildschirm_Desktop","mismatch",8,0,3,1,569,0.00175746924428822,6.34388043412633
"6290",23,240,"019_Drucker_Heimdrucker","match",19,0,3,1,603,0.00165837479270315,6.40191719672719
"6291",23,180,"063_Sofa_Ecksofa","mismatch",63,0,3,1,569,0.00175746924428822,6.34388043412633
"6292",23,300,"043_Lampe_Strassenlaterne","mismatch",43,0,3,1,512,0.001953125,6.23832462503951
"6293",23,300,"069_Stuhl_Rollstuhl","match",69,1,3,1,712,0.00140449438202247,6.56807791141198
"6294",23,0,"023_Glas_Sektglas","mismatch",23,1,3,1,498,0.00200803212851406,6.21060007702465
"6295",23,60,"070_Stuhl_Schalenstuhl","mismatch",70,1,3,1,498,0.00200803212851406,6.21060007702465
"6297",23,120,"044_Lampe_Tischleuchte","match",44,1,3,1,731,0.00136798905608755,6.59441345974978
"6298",23,300,"024_Glas_Trinkglas","match",24,1,3,1,672,0.00148809523809524,6.51025834052315
"6299",23,300,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,0,3,1,565,0.00176991150442478,6.33682573114644
"6300",23,180,"010_Blume_Gaenseblume","match",10,1,3,1,567,0.0017636684303351,6.34035930372775
"6301",23,60,"017_Computer_PC","match",17,0,4,1,611,0.0016366612111293,6.4150969591716
"6302",23,0,"096_Auto_Oldtimer","mismatch",96,0,4,1,563,0.00177619893428064,6.33327962813969
"6303",23,300,"065_Sofa_Zweiersofa","match",65,0,4,1,691,0.00144717800289436,6.53813982376767
"6305",23,120,"061_Sitzbank_Baumbank","mismatch",61,0,4,1,852,0.00117370892018779,6.74758652682932
"6306",23,240,"011_Blume_Kaktus","match",11,0,4,1,520,0.00192307692307692,6.25382881157547
"6307",23,180,"100_Besteck_Loeffel","match",100,1,4,1,534,0.00187265917602996,6.2803958389602
"6308",23,60,"076_Tisch_Holztisch","match",76,0,4,1,613,0.00163132137030995,6.41836493593621
"6309",23,60,"064_Sofa_Ledersofa","mismatch",64,0,4,1,529,0.00189035916824197,6.2709884318583
"6310",23,300,"018_Computer_Tablet","match",18,1,4,1,610,0.00163934426229508,6.41345895716736
"6311",23,60,"056_Seife_Fluessigseife","mismatch",56,1,4,1,895,0.00111731843575419,6.79682371827486
"6312",23,0,"040_Lampe_Deckenlampe","match",40,0,4,1,555,0.0018018018018018,6.31896811374643
"6314",23,240,"083_Ventilator_Standventilator","mismatch",83,0,4,1,708,0.00141242937853107,6.56244409369372
"6315",23,0,"012_Blume_Orchidee","mismatch",12,1,4,1,509,0.00196463654223969,6.23244801655052
"6316",23,180,"086_Auto_Polizeiauto","match",86,0,4,1,453,0.0022075055187638,6.11589212548303
"6317",23,0,"030_Klavier_Keyboard","mismatch",30,0,4,1,975,0.00102564102564103,6.88243747099785
"6318",23,0,"081_Uhr_Digitaluhr","mismatch",81,1,4,1,675,0.00148148148148148,6.51471269087253
"6319",23,180,"020_Drucker_Multifunktionsdrucker","mismatch",20,0,4,1,514,0.00194552529182879,6.24222326545517
"6320",23,240,"070_Stuhl_Schalenstuhl","match",70,1,4,1,658,0.00151975683890578,6.48920493132532
"6321",23,300,"027_Kamera_Spiegelreflexkamera","mismatch",27,1,4,1,551,0.00181488203266788,6.31173480915291
"6322",23,60,"023_Glas_Sektglas","match",23,1,4,1,606,0.00165016501650165,6.40687998606931
"6323",23,180,"042_Lampe_Stehlampe","mismatch",42,0,4,1,646,0.00154798761609907,6.4707995037826
"6324",23,300,"085_Auto_Pickuptruck","mismatch",85,0,4,1,642,0.00155763239875389,6.46458830368996
"6325",23,300,"014_Blume_Sonnenblume","match",14,1,4,1,536,0.00186567164179104,6.2841341610708
"6326",23,180,"095_Boot_Kreuzfahrtschiff","mismatch",95,0,4,1,704,0.00142045454545455,6.55677835615804
"6327",23,0,"093_Boot_Kanu","match",93,1,4,1,592,0.00168918918918919,6.38350663488401
"6328",23,300,"016_Computer_Laptop","mismatch",16,1,4,1,722,0.00138504155124654,6.58202513889283
"6329",23,120,"046_Besteck_Messer","mismatch",46,1,4,1,505,0.00198019801980198,6.22455842927536
"6330",23,120,"010_Blume_Gaenseblume","match",10,1,4,1,449,0.0022271714922049,6.10702288774225
"6331",23,180,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,0,4,1,772,0.00129533678756477,6.64898455002478
"6332",23,300,"019_Drucker_Heimdrucker","match",19,0,4,1,599,0.00166944908180301,6.39526159811545
"6333",23,240,"002_Baum_Palme","mismatch",2,0,4,1,547,0.00182815356489945,6.30444880242198
"6334",23,240,"092_Boot_Ruderboot","match",92,1,4,1,586,0.00170648464163823,6.37331978957701
"6335",23,120,"047_Nuss_Erdnuss","match",47,1,4,1,482,0.0020746887966805,6.1779441140506
"6336",23,0,"041_Lampe_Schreibtischlampe","mismatch",41,1,4,1,652,0.00153374233128834,6.48004456192665
"6337",23,300,"035_Kaffeemaschine_Espressomaschine","match",35,0,4,1,891,0.00112233445566779,6.79234442747081
"6338",23,240,"068_Stuhl_Holzstuhl","match",68,1,4,1,597,0.0016750418760469,6.3919171133926
"6339",23,0,"078_Tisch_Sofatisch","match",78,0,4,1,629,0.00158982511923688,6.44413125670044
"6340",23,60,"021_Gitarre_Akustikgitarre","match",21,1,4,1,814,0.00122850122850123,6.70196036600254
"6341",23,60,"094_Boot_Segelschiff","mismatch",94,0,4,1,620,0.00161290322580645,6.42971947803914
"6342",23,240,"038_Toaster_2ScheibenToaster","mismatch",38,1,4,1,566,0.00176678445229682,6.33859407820318
"6343",23,180,"033_Kopfhoerer_Muschelkopfhoerer","match",33,1,4,1,678,0.00147492625368732,6.5191472879404
"6344",23,180,"057_Seife_Kernseife","mismatch",57,1,4,1,604,0.00165562913907285,6.40357419793482
"6345",23,120,"062_Sofa_Dreiersofa","match",62,0,4,1,617,0.00162074554294976,6.42486902390539
"6347",23,120,"084_Ventilator_Tischventilator","mismatch",84,1,4,1,643,0.0015552099533437,6.46614472423762
"6348",23,300,"045_Lampe_Wandlampe","mismatch",45,0,4,1,498,0.00200803212851406,6.21060007702465
"6349",23,240,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,0,4,1,585,0.00170940170940171,6.37161184723186
"6350",23,0,"005_Bett_Doppelbett","mismatch",5,0,4,1,662,0.00151057401812689,6.49526555593701
"6351",23,240,"037_Mixer_Standmixer","match",37,1,4,1,657,0.0015220700152207,6.48768401848461
"6352",23,0,"026_Kamera_Digitalkamera","mismatch",26,1,4,1,593,0.00168634064080944,6.38519439899773
"6353",23,120,"098_Auto_Van","mismatch",98,0,4,1,628,0.00159235668789809,6.4425401664682
"6354",23,240,"097_Besteck_Gabel","match",97,1,4,1,536,0.00186567164179104,6.2841341610708
"6355",23,240,"074_Telefon_Smartphone","match",74,1,4,1,790,0.00126582278481013,6.67203294546107
"6356",23,0,"063_Sofa_Ecksofa","mismatch",63,0,4,1,680,0.00147058823529412,6.52209279817015
"6357",23,120,"052_Regal_Metallregal","match",52,0,4,1,561,0.0017825311942959,6.3297209055227
"6358",23,120,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,0,4,1,566,0.00176678445229682,6.33859407820318
"6359",23,180,"008_Bildschirm_Desktop","match",8,0,4,1,584,0.00171232876712329,6.36990098282823
"6360",23,120,"025_Glas_Weinglas","match",25,1,4,1,578,0.00173010380622837,6.35957386867238
"6361",23,0,"007_Bett_Krankenhausbett","mismatch",7,0,4,1,824,0.00121359223300971,6.71417052990947
"6362",23,120,"001_Baum_Bonsai","match",1,0,4,1,793,0.00126103404791929,6.67582322163485
"6363",23,240,"032_Kopfhoerer_Earbudohrhoerer","match",32,1,4,1,596,0.00167785234899329,6.39024066706535
"6364",23,60,"099_Eimer_Wassereimer","mismatch",99,1,4,1,573,0.00174520069808028,6.35088571671474
"6365",23,300,"051_Regal_Holzregal","match",51,0,4,1,637,0.00156985871271586,6.45676965557216
"6366",23,60,"054_Schrank_Bueroschrank","match",54,0,4,1,559,0.00178890876565295,6.3261494731551
"6367",23,120,"043_Lampe_Strassenlaterne","mismatch",43,0,4,1,662,0.00151057401812689,6.49526555593701
"6368",23,180,"072_Sessel_Ledersessel","mismatch",72,0,4,1,566,0.00176678445229682,6.33859407820318
"6369",23,300,"077_Tisch_Rundtisch","mismatch",77,0,4,1,554,0.00180505415162455,6.31716468674728
"6370",23,300,"060_Sitzbank_Schaukelbank","match",60,0,4,1,797,0.00125470514429109,6.68085467879022
"6371",23,180,"071_Stuhl_Schreibtischstuhl","mismatch",71,1,4,1,629,0.00158982511923688,6.44413125670044
"6372",23,300,"009_Bildschirm_Flachbildfernseher","mismatch",9,0,4,1,572,0.00174825174825175,6.3491389913798
"6373",23,240,"087_Auto_Panzer","match",87,0,4,1,873,0.0011454753722795,6.7719355558396
"6374",23,120,"069_Stuhl_Rollstuhl","mismatch",69,1,4,1,670,0.00149253731343284,6.50727771238501
"6375",23,300,"044_Lampe_Tischleuchte","mismatch",44,1,4,1,782,0.00127877237851662,6.66185474054531
"6377",23,240,"053_Regal_Wandregal","mismatch",53,0,4,1,530,0.00188679245283019,6.27287700654617
"6378",23,300,"049_Nuss_Pistazie","mismatch",49,1,4,1,512,0.001953125,6.23832462503951
"6379",23,120,"055_Schrank_Kleiderschrank","match",55,0,4,1,574,0.00174216027874564,6.35262939631957
"6381",23,60,"080_Uhr_Armbanduhr","mismatch",80,1,4,1,619,0.00161550888529887,6.4281052726846
"6383",23,180,"028_Wasserkocher_retroWasserkocher","match",28,1,4,1,752,0.00132978723404255,6.62273632394984
"6384",23,60,"015_Blume_Tulpen","match",15,1,4,1,393,0.00254452926208651,5.97380961186926
"6385",23,0,"039_Wasserkocher_modernerWasserkocher","match",39,1,4,1,463,0.00215982721382289,6.13772705408623
"6386",23,240,"024_Glas_Trinkglas","mismatch",24,1,4,1,650,0.00153846153846154,6.47697236288968
"6387",23,300,"067_Stuhl_Buerostuhl","match",67,1,4,1,426,0.00234741784037559,6.05443934626937
"6388",23,60,"003_Baum_Tanne","mismatch",3,0,4,1,517,0.00193423597678917,6.24804287450843
"6389",23,240,"066_Stuhl_Barstuhl","match",66,1,4,1,1035,0.000966183574879227,6.94215670569947
"6390",23,60,"013_Blume_Rosen","match",13,1,4,1,424,0.00235849056603774,6.04973345523196
"6391",23,0,"073_Telefon_Schnurtelefon","mismatch",73,1,4,1,544,0.00183823529411765,6.29894924685594
"6392",23,60,"029_Klavier_Fluegel","mismatch",29,0,4,1,604,0.00165562913907285,6.40357419793482
"6393",23,120,"048_Nuss_Mandel","match",48,1,4,1,579,0.00172711571675302,6.361302477573
"6394",23,120,"022_Gitarre_Elektrogitarre","match",22,1,4,1,612,0.00163398692810458,6.41673228251233
"6395",23,300,"091_Flugzeug_Segelflieger","mismatch",91,0,4,1,522,0.00191570881226054,6.25766758788264
"6396",23,300,"058_Sitzbank_Holzbank_mit_Lehne","match",58,0,4,1,535,0.00186915887850467,6.28226674689601
"6397",23,180,"004_Baum_Weide","mismatch",4,0,4,1,467,0.00214132762312634,6.1463292576689
"6398",23,60,"089_Eimer_Muelleimer","match",89,1,4,1,733,0.00136425648021828,6.59714570188665
"6399",23,120,"050_Nuss_Wallnuss","mismatch",50,1,4,1,490,0.00204081632653061,6.19440539110467
"6400",23,180,"034_Korb_Waeschekorb","mismatch",34,1,4,1,653,0.00153139356814701,6.48157712927643
"6401",23,120,"013_Blume_Rosen","mismatch",13,1,5,1,498,0.00200803212851406,6.21060007702465
"6402",23,120,"075_Tisch_Etagentisch","match",75,0,5,1,626,0.00159744408945687,6.4393503711001
"6403",23,300,"023_Glas_Sektglas","mismatch",23,1,5,1,480,0.00208333333333333,6.17378610390194
"6404",23,120,"086_Auto_Polizeiauto","mismatch",86,0,5,1,434,0.00230414746543779,6.07304453410041
"6405",23,60,"012_Blume_Orchidee","mismatch",12,1,5,1,474,0.00210970464135021,6.16120732169508
"6406",23,120,"006_Bett_Einzelbett","mismatch",6,0,5,1,570,0.00175438596491228,6.3456363608286
"6407",23,0,"001_Baum_Bonsai","match",1,0,5,1,492,0.00203252032520325,6.19847871649231
"6408",23,120,"034_Korb_Waeschekorb","match",34,1,5,1,574,0.00174216027874564,6.35262939631957
"6409",23,120,"026_Kamera_Digitalkamera","match",26,1,5,1,736,0.00135869565217391,6.60123011872888
"6410",23,60,"057_Seife_Kernseife","match",57,1,5,1,738,0.0013550135501355,6.60394382460047
"6411",23,240,"099_Eimer_Wassereimer","mismatch",99,1,5,1,528,0.00189393939393939,6.26909628370626
"6412",23,300,"046_Besteck_Messer","match",46,1,5,1,446,0.00224215246636771,6.10031895202006
"6413",23,60,"063_Sofa_Ecksofa","match",63,0,5,1,658,0.00151975683890578,6.48920493132532
"6414",23,240,"067_Stuhl_Buerostuhl","mismatch",67,1,5,1,704,0.00142045454545455,6.55677835615804
"6415",23,0,"043_Lampe_Strassenlaterne","match",43,0,5,1,656,0.00152439024390244,6.48616078894409
"6416",23,180,"066_Stuhl_Barstuhl","mismatch",66,1,5,1,574,0.00174216027874564,6.35262939631957
"6417",23,0,"021_Gitarre_Akustikgitarre","match",21,1,5,1,599,0.00166944908180301,6.39526159811545
"6418",23,180,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,5,1,639,0.00156494522691706,6.45990445437753
"6419",23,240,"014_Blume_Sonnenblume","mismatch",14,1,5,1,456,0.00219298245614035,6.12249280951439
"6420",23,120,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,0,5,1,972,0.00102880658436214,6.87935580446044
"6421",23,180,"088_Flugzeug_Kampfflieger","match",88,0,5,1,457,0.00218818380743982,6.12468339089421
"6422",23,120,"037_Mixer_Standmixer","match",37,1,5,1,750,0.00133333333333333,6.62007320653036
"6423",23,240,"054_Schrank_Bueroschrank","mismatch",54,0,5,1,514,0.00194552529182879,6.24222326545517
"6424",23,0,"008_Bildschirm_Desktop","mismatch",8,0,5,1,665,0.00150375939849624,6.49978704065585
"6425",23,0,"042_Lampe_Stehlampe","match",42,0,5,1,801,0.00124843945068664,6.68586094706836
"6427",23,60,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,1,5,1,470,0.00212765957446809,6.1527326947041
"6428",23,180,"027_Kamera_Spiegelreflexkamera","match",27,1,5,1,574,0.00174216027874564,6.35262939631957
"6429",23,240,"060_Sitzbank_Schaukelbank","mismatch",60,0,5,1,683,0.00146412884333821,6.52649485957079
"6430",23,180,"025_Glas_Weinglas","match",25,1,5,1,627,0.00159489633173844,6.44094654063292
"6431",23,60,"030_Klavier_Keyboard","mismatch",30,0,5,1,499,0.00200400801603206,6.21260609575152
"6432",23,180,"053_Regal_Wandregal","mismatch",53,0,5,1,692,0.00144508670520231,6.53958595561767
"6433",23,120,"087_Auto_Panzer","mismatch",87,0,5,1,650,0.00153846153846154,6.47697236288968
"6434",23,180,"016_Computer_Laptop","mismatch",16,1,5,1,1156,0.000865051903114187,7.05272104923232
"6435",23,60,"009_Bildschirm_Flachbildfernseher","mismatch",9,0,5,1,520,0.00192307692307692,6.25382881157547
"6436",23,240,"089_Eimer_Muelleimer","mismatch",89,1,5,1,689,0.00145137880986938,6.53524127101366
"6437",23,0,"044_Lampe_Tischleuchte","mismatch",44,1,5,1,575,0.00173913043478261,6.35437004079735
"6438",23,240,"076_Tisch_Holztisch","mismatch",76,0,5,1,494,0.00202429149797571,6.20253551718792
"6439",23,240,"017_Computer_PC","mismatch",17,0,5,1,658,0.00151975683890578,6.48920493132532
"6440",23,60,"062_Sofa_Dreiersofa","mismatch",62,0,5,1,537,0.00186219739292365,6.28599809450886
"6441",23,180,"094_Boot_Segelschiff","match",94,0,5,1,614,0.00162866449511401,6.41999492814714
"6442",23,300,"093_Boot_Kanu","mismatch",93,1,5,1,607,0.00164744645799012,6.4085287910595
"6443",23,60,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,1,5,1,563,0.00177619893428064,6.33327962813969
"6444",23,300,"029_Klavier_Fluegel","match",29,0,5,1,563,0.00177619893428064,6.33327962813969
"6445",23,120,"056_Seife_Fluessigseife","mismatch",56,1,5,1,609,0.00164203612479475,6.4118182677099
"6446",23,60,"073_Telefon_Schnurtelefon","mismatch",73,1,5,1,547,0.00182815356489945,6.30444880242198
"6447",23,0,"035_Kaffeemaschine_Espressomaschine","mismatch",35,0,5,1,485,0.00206185567010309,6.18414889093748
"6449",23,0,"068_Stuhl_Holzstuhl","mismatch",68,1,5,1,465,0.0021505376344086,6.14203740558736
"6450",23,0,"079_Tisch_Schreibtisch","match",79,0,5,1,522,0.00191570881226054,6.25766758788264
"6451",23,180,"011_Blume_Kaktus","mismatch",11,0,5,1,462,0.00216450216450216,6.13556489108174
"6452",23,180,"092_Boot_Ruderboot","mismatch",92,1,5,1,645,0.00155038759689922,6.46925031679577
"6454",23,0,"048_Nuss_Mandel","match",48,1,5,1,503,0.00198807157057654,6.22059017009974
"6455",23,180,"045_Lampe_Wandlampe","mismatch",45,0,5,1,538,0.00185873605947955,6.28785856016178
"6456",23,60,"058_Sitzbank_Holzbank_mit_Lehne","match",58,0,5,1,858,0.00116550116550117,6.75460409948796
"6457",23,120,"051_Regal_Holzregal","match",51,0,5,1,1030,0.000970873786407767,6.93731408122368
"6458",23,240,"005_Bett_Doppelbett","mismatch",5,0,5,1,557,0.00179533213644524,6.32256523992728
"6459",23,120,"064_Sofa_Ledersofa","match",64,0,5,1,767,0.00130378096479791,6.64248680136726
"6460",23,180,"078_Tisch_Sofatisch","mismatch",78,0,5,1,545,0.0018348623853211,6.30078579466324
"6461",23,240,"061_Sitzbank_Baumbank","mismatch",61,0,5,1,712,0.00140449438202247,6.56807791141198
"6462",23,180,"018_Computer_Tablet","mismatch",18,1,5,1,518,0.00193050193050193,6.24997524225948
"6463",23,0,"084_Ventilator_Tischventilator","mismatch",84,1,5,1,512,0.001953125,6.23832462503951
"6464",23,120,"015_Blume_Tulpen","mismatch",15,1,5,1,495,0.00202020202020202,6.20455776256869
"6465",23,60,"004_Baum_Weide","mismatch",4,0,5,1,486,0.00205761316872428,6.18620862390049
"6466",23,240,"072_Sessel_Ledersessel","mismatch",72,0,5,1,720,0.00138888888888889,6.5792512120101
"6467",23,0,"100_Besteck_Loeffel","mismatch",100,1,5,1,503,0.00198807157057654,6.22059017009974
"6468",23,180,"002_Baum_Palme","match",2,0,5,1,671,0.0014903129657228,6.50876913697168
"6469",23,120,"071_Stuhl_Schreibtischstuhl","match",71,1,5,1,575,0.00173913043478261,6.35437004079735
"6470",23,300,"080_Uhr_Armbanduhr","match",80,1,5,1,777,0.00128700128700129,6.65544035036765
"6471",23,0,"069_Stuhl_Rollstuhl","match",69,1,5,1,583,0.00171526586620926,6.36818718635049
"6472",23,300,"098_Auto_Van","match",98,0,5,1,569,0.00175746924428822,6.34388043412633
"6473",23,0,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,0,5,1,558,0.0017921146953405,6.32435896238131
"6474",23,0,"083_Ventilator_Standventilator","match",83,0,5,1,458,0.00218340611353712,6.12686918411419
"6475",23,60,"019_Drucker_Heimdrucker","mismatch",19,0,5,1,484,0.00206611570247934,6.18208490671663
"6476",23,60,"055_Schrank_Kleiderschrank","mismatch",55,0,5,1,554,0.00180505415162455,6.31716468674728
"6477",23,0,"031_Klavier_Pianino","match",31,0,5,1,469,0.00213219616204691,6.15060276844628
"6478",23,120,"097_Besteck_Gabel","match",97,1,5,1,609,0.00164203612479475,6.4118182677099
"6479",23,300,"074_Telefon_Smartphone","mismatch",74,1,5,1,706,0.00141643059490085,6.55961523749324
"6480",23,0,"050_Nuss_Wallnuss","match",50,1,5,1,496,0.00201612903225806,6.20657592672493
"6481",23,0,"091_Flugzeug_Segelflieger","mismatch",91,0,5,1,530,0.00188679245283019,6.27287700654617
"6483",23,240,"049_Nuss_Pistazie","mismatch",49,1,5,1,518,0.00193050193050193,6.24997524225948
"6484",23,0,"082_Uhr_Wanduhr","mismatch",82,0,5,1,526,0.00190114068441065,6.26530121273771
"6485",23,180,"070_Stuhl_Schalenstuhl","match",70,1,5,1,513,0.00194931773879142,6.24027584517077
"6486",23,120,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,0,5,1,508,0.00196850393700787,6.23048144757848
"6487",23,120,"096_Auto_Oldtimer","mismatch",96,0,5,1,666,0.0015015015015015,6.50128967054039
"6488",23,300,"040_Lampe_Deckenlampe","match",40,0,5,1,546,0.00183150183150183,6.30261897574491
"6489",23,180,"052_Regal_Metallregal","match",52,0,5,1,603,0.00165837479270315,6.40191719672719
"6490",23,180,"024_Glas_Trinkglas","mismatch",24,1,5,1,700,0.00142857142857143,6.5510803350434
"6491",23,0,"022_Gitarre_Elektrogitarre","mismatch",22,1,5,1,579,0.00172711571675302,6.361302477573
"6492",23,240,"028_Wasserkocher_retroWasserkocher","mismatch",28,1,5,1,530,0.00188679245283019,6.27287700654617
"6493",23,300,"041_Lampe_Schreibtischlampe","mismatch",41,1,5,1,503,0.00198807157057654,6.22059017009974
"6494",23,300,"020_Drucker_Multifunktionsdrucker","match",20,0,5,1,640,0.0015625,6.46146817635372
"6495",23,240,"065_Sofa_Zweiersofa","mismatch",65,0,5,1,571,0.00175131348511384,6.34738920965601
"6496",23,60,"047_Nuss_Erdnuss","mismatch",47,1,5,1,480,0.00208333333333333,6.17378610390194
"6497",23,300,"003_Baum_Tanne","match",3,0,5,1,534,0.00187265917602996,6.2803958389602
"6498",23,60,"095_Boot_Kreuzfahrtschiff","match",95,0,5,1,477,0.00209643605870021,6.16751649088834
"6499",23,60,"085_Auto_Pickuptruck","match",85,0,5,1,547,0.00182815356489945,6.30444880242198
"6500",23,0,"010_Blume_Gaenseblume","mismatch",10,1,5,1,563,0.00177619893428064,6.33327962813969
