"","sub","rotation","imagename","match","imgID","movable","block","correct","response_time"
"3321",18,0,"007_Bett_Krankenhausbett","mismatch",7,0,4,1,634
"3322",18,180,"021_Gitarre_Akustikgitarre","match",21,1,4,1,697
"3323",18,300,"041_Lampe_Schreibtischlampe","mismatch",41,1,4,1,2645
"3324",18,240,"024_Glas_Trinkglas","mismatch",24,1,4,1,842
"3325",18,0,"061_Sitzbank_Baumbank","match",61,0,4,1,1004
"3326",18,240,"088_Flugzeug_Kampfflieger","mismatch",88,0,4,1,861
"3327",18,180,"035_Kaffeemaschine_Espressomaschine","match",35,0,4,0,1084
"3328",18,180,"073_Telefon_Schnurtelefon","mismatch",73,1,4,1,913
"3329",18,300,"038_Toaster_2ScheibenToaster","mismatch",38,1,4,1,1018
"3330",18,300,"029_Klavier_Fluegel","mismatch",29,0,4,1,686
"3331",18,120,"075_Tisch_Etagentisch","match",75,0,4,1,753
"3332",18,60,"085_Auto_Pickuptruck","match",85,0,4,1,650
"3333",18,240,"030_Klavier_Keyboard","mismatch",30,0,4,1,991
"3334",18,180,"095_Boot_Kreuzfahrtschiff","match",95,0,4,1,1079
"3335",18,120,"042_Lampe_Stehlampe","match",42,0,4,1,3051
"3336",18,240,"064_Sofa_Ledersofa","match",64,0,4,1,1401
"3337",18,60,"034_Korb_Waeschekorb","mismatch",34,1,4,1,735
"3338",18,120,"053_Regal_Wandregal","mismatch",53,0,4,1,1065
"3339",18,60,"068_Stuhl_Holzstuhl","mismatch",68,1,4,0,1184
"3340",18,180,"067_Stuhl_Buerostuhl","match",67,1,4,1,618
"3341",18,120,"082_Uhr_Wanduhr","match",82,0,4,1,2285
"3342",18,180,"013_Blume_Rosen","match",13,1,4,1,528
"3343",18,300,"097_Besteck_Gabel","match",97,1,4,1,719
"3344",18,300,"084_Ventilator_Tischventilator","match",84,1,4,1,513
"3345",18,0,"037_Mixer_Standmixer","match",37,1,4,1,1423
"3346",18,300,"040_Lampe_Deckenlampe","mismatch",40,0,4,1,3624
"3347",18,0,"098_Auto_Van","match",98,0,4,1,464
"3348",18,180,"056_Seife_Fluessigseife","match",56,1,4,1,865
"3349",18,300,"009_Bildschirm_Flachbildfernseher","match",9,0,4,1,925
"3350",18,300,"071_Stuhl_Schreibtischstuhl","mismatch",71,1,4,0,2116
"3351",18,120,"032_Kopfhoerer_Earbudohrhoerer","match",32,1,4,1,760
"3352",18,300,"079_Tisch_Schreibtisch","match",79,0,4,1,1605
"3353",18,0,"066_Stuhl_Barstuhl","match",66,1,4,1,576
"3354",18,0,"012_Blume_Orchidee","match",12,1,4,1,1000
"3355",18,180,"016_Computer_Laptop","match",16,1,4,1,763
"3356",18,60,"062_Sofa_Dreiersofa","mismatch",62,0,4,1,2530
"3357",18,60,"022_Gitarre_Elektrogitarre","match",22,1,4,1,944
"3358",18,300,"023_Glas_Sektglas","mismatch",23,1,4,1,1873
"3359",18,300,"033_Kopfhoerer_Muschelkopfhoerer","match",33,1,4,1,1376
"3360",18,120,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,0,4,1,1727
"3361",18,240,"074_Telefon_Smartphone","match",74,1,4,1,1723
"3362",18,180,"077_Tisch_Rundtisch","match",77,0,4,1,986
"3363",18,180,"015_Blume_Tulpen","match",15,1,4,1,424
"3364",18,300,"045_Lampe_Wandlampe","match",45,0,4,1,1615
"3365",18,60,"093_Boot_Kanu","match",93,1,4,1,938
"3366",18,240,"018_Computer_Tablet","mismatch",18,1,4,1,1600
"3367",18,0,"069_Stuhl_Rollstuhl","match",69,1,4,1,926
"3368",18,300,"055_Schrank_Kleiderschrank","match",55,0,4,1,725
"3369",18,180,"050_Nuss_Wallnuss","mismatch",50,1,4,1,1351
"3370",18,60,"054_Schrank_Bueroschrank","match",54,0,4,1,593
"3371",18,240,"028_Wasserkocher_retroWasserkocher","match",28,1,4,1,682
"3372",18,300,"017_Computer_PC","mismatch",17,0,4,1,983
"3373",18,180,"078_Tisch_Sofatisch","mismatch",78,0,4,1,590
"3374",18,60,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,0,4,1,664
"3375",18,0,"081_Uhr_Digitaluhr","mismatch",81,1,4,1,510
"3376",18,0,"026_Kamera_Digitalkamera","mismatch",26,1,4,1,716
"3377",18,180,"049_Nuss_Pistazie","mismatch",49,1,4,1,1144
"3378",18,120,"063_Sofa_Ecksofa","mismatch",63,0,4,1,1064
"3379",18,0,"096_Auto_Oldtimer","mismatch",96,0,4,1,551
"3380",18,120,"083_Ventilator_Standventilator","match",83,0,4,1,811
"3381",18,300,"057_Seife_Kernseife","mismatch",57,1,4,1,1779
"3382",18,300,"025_Glas_Weinglas","match",25,1,4,1,453
"3383",18,0,"039_Wasserkocher_modernerWasserkocher","match",39,1,4,1,508
"3384",18,60,"072_Sessel_Ledersessel","match",72,0,4,0,1614
"3385",18,60,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,0,4,1,1462
"3386",18,240,"065_Sofa_Zweiersofa","match",65,0,4,1,796
"3387",18,240,"100_Besteck_Loeffel","mismatch",100,1,4,1,1154
"3388",18,60,"080_Uhr_Armbanduhr","match",80,1,4,1,1867
"3389",18,240,"046_Besteck_Messer","match",46,1,4,1,833
"3390",18,180,"060_Sitzbank_Schaukelbank","match",60,0,4,1,711
"3391",18,180,"086_Auto_Polizeiauto","match",86,0,4,1,1452
"3392",18,180,"051_Regal_Holzregal","mismatch",51,0,4,1,1318
"3393",18,180,"031_Klavier_Pianino","match",31,0,4,0,1092
"3394",18,120,"005_Bett_Doppelbett","mismatch",5,0,4,1,997
"3395",18,60,"070_Stuhl_Schalenstuhl","mismatch",70,1,4,1,950
"3396",18,120,"044_Lampe_Tischleuchte","match",44,1,4,1,678
"3397",18,240,"092_Boot_Ruderboot","mismatch",92,1,4,1,810
"3398",18,0,"043_Lampe_Strassenlaterne","match",43,0,4,1,707
"3399",18,180,"002_Baum_Palme","mismatch",2,0,4,1,665
"3400",18,0,"020_Drucker_Multifunktionsdrucker","match",20,0,4,1,2932
"3401",18,180,"066_Stuhl_Barstuhl","mismatch",66,1,5,1,801
"3402",18,120,"062_Sofa_Dreiersofa","match",62,0,5,1,1932
"3403",18,180,"075_Tisch_Etagentisch","mismatch",75,0,5,1,629
"3404",18,180,"098_Auto_Van","match",98,0,5,1,520
"3405",18,240,"013_Blume_Rosen","mismatch",13,1,5,1,679
"3406",18,180,"054_Schrank_Bueroschrank","mismatch",54,0,5,1,904
"3407",18,180,"082_Uhr_Wanduhr","mismatch",82,0,5,0,1792
"3408",18,180,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,1,5,1,1719
"3409",18,240,"021_Gitarre_Akustikgitarre","mismatch",21,1,5,1,1240
"3410",18,0,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,0,5,1,1035
"3411",18,0,"009_Bildschirm_Flachbildfernseher","match",9,0,5,1,1145
"3412",18,240,"093_Boot_Kanu","mismatch",93,1,5,1,1736
"3413",18,0,"070_Stuhl_Schalenstuhl","match",70,1,5,1,658
"3414",18,240,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,0,5,1,1379
"3415",18,300,"064_Sofa_Ledersofa","mismatch",64,0,5,1,1188
"3416",18,300,"096_Auto_Oldtimer","match",96,0,5,1,758
"3417",18,240,"003_Baum_Tanne","match",3,0,5,1,798
"3418",18,240,"057_Seife_Kernseife","mismatch",57,1,5,1,1571
"3419",18,120,"007_Bett_Krankenhausbett","match",7,0,5,1,831
"3420",18,0,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,0,5,1,907
"3421",18,300,"035_Kaffeemaschine_Espressomaschine","mismatch",35,0,5,1,976
"3422",18,180,"038_Toaster_2ScheibenToaster","match",38,1,5,1,884
"3423",18,0,"041_Lampe_Schreibtischlampe","match",41,1,5,1,826
"3424",18,120,"022_Gitarre_Elektrogitarre","match",22,1,5,1,626
"3425",18,0,"097_Besteck_Gabel","mismatch",97,1,5,1,1397
"3426",18,180,"024_Glas_Trinkglas","mismatch",24,1,5,1,1461
"3427",18,120,"028_Wasserkocher_retroWasserkocher","match",28,1,5,1,672
"3428",18,180,"030_Klavier_Keyboard","match",30,0,5,1,1031
"3429",18,60,"016_Computer_Laptop","mismatch",16,1,5,1,1093
"3430",18,300,"083_Ventilator_Standventilator","match",83,0,5,1,721
"3431",18,120,"049_Nuss_Pistazie","match",49,1,5,1,469
"3432",18,120,"100_Besteck_Loeffel","match",100,1,5,1,711
"3433",18,240,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,1,5,1,909
"3434",18,180,"092_Boot_Ruderboot","match",92,1,5,0,586
"3435",18,0,"080_Uhr_Armbanduhr","match",80,1,5,1,658
"3436",18,0,"074_Telefon_Smartphone","mismatch",74,1,5,1,551
"3437",18,60,"047_Nuss_Erdnuss","mismatch",47,1,5,1,1206
"3438",18,300,"063_Sofa_Ecksofa","mismatch",63,0,5,1,982
"3439",18,300,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,5,1,498
"3440",18,240,"001_Baum_Bonsai","match",1,0,5,1,573
"3441",18,60,"023_Glas_Sektglas","match",23,1,5,1,943
"3442",18,240,"072_Sessel_Ledersessel","match",72,0,5,1,625
"3443",18,180,"006_Bett_Einzelbett","match",6,0,5,1,2033
"3444",18,60,"061_Sitzbank_Baumbank","mismatch",61,0,5,1,1542
"3445",18,300,"002_Baum_Palme","mismatch",2,0,5,1,686
"3446",18,300,"011_Blume_Kaktus","match",11,0,5,1,1058
"3447",18,60,"077_Tisch_Rundtisch","mismatch",77,0,5,0,1513
"3448",18,240,"053_Regal_Wandregal","mismatch",53,0,5,1,1885
"3449",18,240,"010_Blume_Gaenseblume","mismatch",10,1,5,1,768
"3450",18,240,"026_Kamera_Digitalkamera","mismatch",26,1,5,1,1419
"3451",18,240,"027_Kamera_Spiegelreflexkamera","mismatch",27,1,5,1,4705
"3452",18,60,"046_Besteck_Messer","match",46,1,5,1,2199
"3453",18,240,"004_Baum_Weide","match",4,0,5,1,617
"3454",18,0,"045_Lampe_Wandlampe","mismatch",45,0,5,1,1513
"3455",18,60,"089_Eimer_Muelleimer","match",89,1,5,1,2124
"3456",18,180,"081_Uhr_Digitaluhr","mismatch",81,1,5,1,1318
"3457",18,60,"040_Lampe_Deckenlampe","mismatch",40,0,5,1,851
"3458",18,0,"042_Lampe_Stehlampe","mismatch",42,0,5,1,672
"3459",18,120,"052_Regal_Metallregal","mismatch",52,0,5,1,670
"3460",18,240,"015_Blume_Tulpen","mismatch",15,1,5,1,899
"3461",18,60,"094_Boot_Segelschiff","mismatch",94,0,5,1,3359
"3462",18,60,"012_Blume_Orchidee","mismatch",12,1,5,1,1394
"3463",18,300,"019_Drucker_Heimdrucker","mismatch",19,0,5,1,763
"3464",18,60,"069_Stuhl_Rollstuhl","mismatch",69,1,5,1,730
"3465",18,120,"086_Auto_Polizeiauto","mismatch",86,0,5,1,564
"3466",18,0,"018_Computer_Tablet","mismatch",18,1,5,1,1886
"3467",18,120,"034_Korb_Waeschekorb","match",34,1,5,1,502
"3468",18,0,"076_Tisch_Holztisch","mismatch",76,0,5,1,506
"3469",18,300,"067_Stuhl_Buerostuhl","match",67,1,5,1,909
"3470",18,240,"073_Telefon_Schnurtelefon","match",73,1,5,1,951
"3471",18,120,"031_Klavier_Pianino","mismatch",31,0,5,1,2782
"3472",18,60,"020_Drucker_Multifunktionsdrucker","match",20,0,5,1,718
"3473",18,120,"095_Boot_Kreuzfahrtschiff","mismatch",95,0,5,1,1518
"3474",18,240,"084_Ventilator_Tischventilator","mismatch",84,1,5,1,569
"3475",18,300,"037_Mixer_Standmixer","mismatch",37,1,5,1,2472
"3476",18,0,"008_Bildschirm_Desktop","mismatch",8,0,5,1,530
"3477",18,180,"017_Computer_PC","mismatch",17,0,5,1,1356
"3478",18,300,"088_Flugzeug_Kampfflieger","mismatch",88,0,5,1,524
"3479",18,0,"050_Nuss_Wallnuss","match",50,1,5,1,653
"3480",18,60,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,0,5,1,832
"3481",18,120,"099_Eimer_Wassereimer","mismatch",99,1,5,1,667
"3482",18,0,"005_Bett_Doppelbett","mismatch",5,0,5,1,612
"3483",18,180,"071_Stuhl_Schreibtischstuhl","mismatch",71,1,5,1,500
"3484",18,0,"029_Klavier_Fluegel","mismatch",29,0,5,1,535
"3485",18,180,"079_Tisch_Schreibtisch","match",79,0,5,1,837
"3486",18,180,"043_Lampe_Strassenlaterne","match",43,0,5,1,753
"3487",18,240,"056_Seife_Fluessigseife","match",56,1,5,1,1022
"3488",18,0,"014_Blume_Sonnenblume","match",14,1,5,1,478
"3489",18,120,"065_Sofa_Zweiersofa","match",65,0,5,1,1594
"3490",18,300,"051_Regal_Holzregal","mismatch",51,0,5,1,1003
"3491",18,0,"025_Glas_Weinglas","match",25,1,5,1,2254
"3492",18,60,"087_Auto_Panzer","match",87,0,5,1,975
"3493",18,180,"055_Schrank_Kleiderschrank","match",55,0,5,0,788
"3494",18,300,"068_Stuhl_Holzstuhl","match",68,1,5,1,560
"3495",18,0,"078_Tisch_Sofatisch","match",78,0,5,1,975
"3496",18,180,"091_Flugzeug_Segelflieger","mismatch",91,0,5,1,1082
"3497",18,240,"085_Auto_Pickuptruck","mismatch",85,0,5,1,1725
"3498",18,120,"060_Sitzbank_Schaukelbank","mismatch",60,0,5,1,1031
"3499",18,60,"044_Lampe_Tischleuchte","mismatch",44,1,5,1,533
"3500",18,180,"048_Nuss_Mandel","match",48,1,5,1,533
"3501",18,300,"042_Lampe_Stehlampe","mismatch",42,0,6,1,752
"3502",18,180,"087_Auto_Panzer","mismatch",87,0,6,1,586
"3503",18,240,"051_Regal_Holzregal","mismatch",51,0,6,1,594
"3504",18,60,"015_Blume_Tulpen","mismatch",15,1,6,1,1140
"3505",18,120,"096_Auto_Oldtimer","match",96,0,6,1,576
"3506",18,240,"022_Gitarre_Elektrogitarre","match",22,1,6,1,879
"3507",18,300,"060_Sitzbank_Schaukelbank","mismatch",60,0,6,1,1199
"3508",18,120,"084_Ventilator_Tischventilator","mismatch",84,1,6,1,892
"3509",18,180,"083_Ventilator_Standventilator","mismatch",83,0,6,1,940
"3510",18,180,"008_Bildschirm_Desktop","match",8,0,6,1,672
"3511",18,60,"050_Nuss_Wallnuss","match",50,1,6,1,537
"3512",18,120,"035_Kaffeemaschine_Espressomaschine","match",35,0,6,0,637
"3513",18,0,"088_Flugzeug_Kampfflieger","mismatch",88,0,6,1,757
"3514",18,120,"097_Besteck_Gabel","match",97,1,6,1,793
"3515",18,180,"062_Sofa_Dreiersofa","mismatch",62,0,6,0,2614
"3516",18,240,"086_Auto_Polizeiauto","match",86,0,6,1,956
"3517",18,240,"029_Klavier_Fluegel","match",29,0,6,1,794
"3518",18,300,"013_Blume_Rosen","mismatch",13,1,6,1,750
"3519",18,120,"011_Blume_Kaktus","mismatch",11,0,6,1,2082
"3520",18,60,"095_Boot_Kreuzfahrtschiff","mismatch",95,0,6,1,2076
"3521",18,120,"021_Gitarre_Akustikgitarre","match",21,1,6,1,650
"3522",18,0,"055_Schrank_Kleiderschrank","mismatch",55,0,6,1,788
"3523",18,180,"052_Regal_Metallregal","match",52,0,6,1,576
"3524",18,240,"068_Stuhl_Holzstuhl","mismatch",68,1,6,1,2114
"3525",18,60,"037_Mixer_Standmixer","mismatch",37,1,6,1,535
"3526",18,120,"078_Tisch_Sofatisch","mismatch",78,0,6,1,522
"3527",18,60,"057_Seife_Kernseife","match",57,1,6,1,590
"3528",18,240,"099_Eimer_Wassereimer","match",99,1,6,1,827
"3529",18,240,"048_Nuss_Mandel","mismatch",48,1,6,1,752
"3530",18,120,"073_Telefon_Schnurtelefon","mismatch",73,1,6,1,998
"3531",18,120,"094_Boot_Segelschiff","mismatch",94,0,6,1,744
"3532",18,300,"082_Uhr_Wanduhr","match",82,0,6,1,852
"3533",18,60,"100_Besteck_Loeffel","match",100,1,6,1,1208
"3534",18,0,"047_Nuss_Erdnuss","mismatch",47,1,6,1,1420
"3535",18,60,"056_Seife_Fluessigseife","mismatch",56,1,6,1,784
"3536",18,180,"019_Drucker_Heimdrucker","mismatch",19,0,6,1,1418
"3537",18,0,"010_Blume_Gaenseblume","match",10,1,6,1,599
"3538",18,0,"054_Schrank_Bueroschrank","match",54,0,6,1,794
"3539",18,120,"030_Klavier_Keyboard","mismatch",30,0,6,1,2654
"3540",18,300,"098_Auto_Van","match",98,0,6,1,478
"3541",18,60,"045_Lampe_Wandlampe","match",45,0,6,0,1218
"3542",18,180,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,6,1,774
"3543",18,300,"024_Glas_Trinkglas","mismatch",24,1,6,1,658
"3544",18,60,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,1,6,0,1673
"3545",18,120,"038_Toaster_2ScheibenToaster","mismatch",38,1,6,1,1788
"3546",18,240,"041_Lampe_Schreibtischlampe","match",41,1,6,1,703
"3547",18,240,"025_Glas_Weinglas","mismatch",25,1,6,1,605
"3548",18,240,"066_Stuhl_Barstuhl","mismatch",66,1,6,1,603
"3549",18,60,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,0,6,1,835
"3550",18,240,"012_Blume_Orchidee","mismatch",12,1,6,0,852
"3551",18,180,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,0,6,1,1249
"3552",18,120,"092_Boot_Ruderboot","match",92,1,6,0,720
"3553",18,120,"069_Stuhl_Rollstuhl","mismatch",69,1,6,1,869
"3554",18,120,"076_Tisch_Holztisch","mismatch",76,0,6,1,1443
"3555",18,0,"044_Lampe_Tischleuchte","mismatch",44,1,6,1,958
"3556",18,180,"070_Stuhl_Schalenstuhl","match",70,1,6,1,1510
"3557",18,240,"009_Bildschirm_Flachbildfernseher","match",9,0,6,1,916
"3558",18,60,"007_Bett_Krankenhausbett","mismatch",7,0,6,1,2217
"3559",18,300,"034_Korb_Waeschekorb","mismatch",34,1,6,1,1325
"3560",18,240,"077_Tisch_Rundtisch","match",77,0,6,1,1005
"3561",18,300,"091_Flugzeug_Segelflieger","match",91,0,6,1,629
"3562",18,300,"049_Nuss_Pistazie","mismatch",49,1,6,1,1277
"3563",18,300,"020_Drucker_Multifunktionsdrucker","mismatch",20,0,6,1,1147
"3564",18,0,"032_Kopfhoerer_Earbudohrhoerer","match",32,1,6,1,3084
"3565",18,0,"017_Computer_PC","match",17,0,6,1,627
"3566",18,180,"028_Wasserkocher_retroWasserkocher","mismatch",28,1,6,1,745
"3567",18,120,"064_Sofa_Ledersofa","mismatch",64,0,6,1,1105
"3568",18,240,"031_Klavier_Pianino","match",31,0,6,0,1238
"3569",18,300,"003_Baum_Tanne","match",3,0,6,1,838
"3570",18,300,"080_Uhr_Armbanduhr","mismatch",80,1,6,1,1252
"3571",18,300,"061_Sitzbank_Baumbank","match",61,0,6,1,825
"3572",18,0,"075_Tisch_Etagentisch","mismatch",75,0,6,1,1228
"3573",18,60,"081_Uhr_Digitaluhr","mismatch",81,1,6,1,2125
"3574",18,60,"005_Bett_Doppelbett","mismatch",5,0,6,1,2172
"3575",18,120,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,0,6,1,957
"3576",18,240,"002_Baum_Palme","match",2,0,6,1,761
"3577",18,60,"063_Sofa_Ecksofa","match",63,0,6,1,651
"3578",18,300,"074_Telefon_Smartphone","match",74,1,6,1,543
"3579",18,120,"071_Stuhl_Schreibtischstuhl","mismatch",71,1,6,1,1330
"3580",18,0,"016_Computer_Laptop","match",16,1,6,1,451
"3581",18,180,"018_Computer_Tablet","mismatch",18,1,6,1,890
"3582",18,300,"093_Boot_Kanu","match",93,1,6,1,656
"3583",18,60,"026_Kamera_Digitalkamera","mismatch",26,1,6,1,729
"3584",18,300,"065_Sofa_Zweiersofa","mismatch",65,0,6,0,2271
"3585",18,300,"027_Kamera_Spiegelreflexkamera","match",27,1,6,1,586
"3586",18,300,"004_Baum_Weide","mismatch",4,0,6,1,1135
"3587",18,120,"023_Glas_Sektglas","mismatch",23,1,6,1,1255
"3588",18,240,"043_Lampe_Strassenlaterne","match",43,0,6,1,866
"3589",18,0,"053_Regal_Wandregal","match",53,0,6,1,1294
"3590",18,240,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,0,6,1,3440
"3591",18,0,"072_Sessel_Ledersessel","mismatch",72,0,6,1,2329
"3592",18,120,"046_Besteck_Messer","mismatch",46,1,6,1,1573
"3593",18,240,"067_Stuhl_Buerostuhl","match",67,1,6,1,980
"3594",18,0,"089_Eimer_Muelleimer","match",89,1,6,1,781
"3595",18,0,"079_Tisch_Schreibtisch","mismatch",79,0,6,1,1682
"3596",18,180,"001_Baum_Bonsai","mismatch",1,0,6,1,512
"3597",18,120,"085_Auto_Pickuptruck","match",85,0,6,1,485
"3598",18,240,"006_Bett_Einzelbett","match",6,0,6,1,698
"3599",18,240,"040_Lampe_Deckenlampe","mismatch",40,0,6,1,1068
"3600",18,120,"014_Blume_Sonnenblume","mismatch",14,1,6,1,793
"3601",19,60,"052_Regal_Metallregal","mismatch",52,0,1,1,1398
"3602",19,0,"008_Bildschirm_Desktop","mismatch",8,0,1,1,630
"3603",19,120,"014_Blume_Sonnenblume","mismatch",14,1,1,1,906
"3604",19,300,"016_Computer_Laptop","mismatch",16,1,1,1,597
"3605",19,240,"093_Boot_Kanu","mismatch",93,1,1,1,616
"3606",19,240,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,0,1,1,815
"3607",19,180,"077_Tisch_Rundtisch","mismatch",77,0,1,1,877
"3608",19,0,"035_Kaffeemaschine_Espressomaschine","match",35,0,1,1,589
"3609",19,60,"098_Auto_Van","match",98,0,1,1,577
"3610",19,120,"018_Computer_Tablet","match",18,1,1,1,591
"3611",19,180,"049_Nuss_Pistazie","match",49,1,1,0,522
"3612",19,240,"053_Regal_Wandregal","mismatch",53,0,1,1,596
"3613",19,60,"081_Uhr_Digitaluhr","mismatch",81,1,1,1,619
"3614",19,0,"011_Blume_Kaktus","mismatch",11,0,1,0,830
"3615",19,180,"066_Stuhl_Barstuhl","mismatch",66,1,1,1,749
"3616",19,60,"032_Kopfhoerer_Earbudohrhoerer","match",32,1,1,1,657
"3617",19,180,"029_Klavier_Fluegel","mismatch",29,0,1,1,915
"3618",19,60,"026_Kamera_Digitalkamera","match",26,1,1,1,560
"3619",19,0,"051_Regal_Holzregal","match",51,0,1,1,396
"3620",19,120,"067_Stuhl_Buerostuhl","mismatch",67,1,1,1,474
"3621",19,180,"031_Klavier_Pianino","match",31,0,1,0,727
"3622",19,120,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,1,1,799
"3623",19,60,"006_Bett_Einzelbett","mismatch",6,0,1,1,720
"3624",19,240,"088_Flugzeug_Kampfflieger","match",88,0,1,1,426
"3625",19,300,"009_Bildschirm_Flachbildfernseher","mismatch",9,0,1,1,639
"3626",19,300,"055_Schrank_Kleiderschrank","match",55,0,1,1,458
"3627",19,60,"073_Telefon_Schnurtelefon","mismatch",73,1,1,1,596
"3628",19,120,"075_Tisch_Etagentisch","match",75,0,1,1,582
"3629",19,240,"100_Besteck_Loeffel","match",100,1,1,1,717
"3630",19,240,"084_Ventilator_Tischventilator","match",84,1,1,1,535
"3631",19,0,"063_Sofa_Ecksofa","match",63,0,1,0,633
"3632",19,300,"034_Korb_Waeschekorb","mismatch",34,1,1,1,515
"3633",19,180,"086_Auto_Polizeiauto","mismatch",86,0,1,1,463
"3634",19,60,"094_Boot_Segelschiff","match",94,0,1,1,646
"3635",19,240,"017_Computer_PC","mismatch",17,0,1,1,713
"3636",19,180,"082_Uhr_Wanduhr","mismatch",82,0,1,1,481
"3637",19,240,"010_Blume_Gaenseblume","mismatch",10,1,1,1,536
"3638",19,180,"024_Glas_Trinkglas","mismatch",24,1,1,1,425
"3639",19,180,"042_Lampe_Stehlampe","mismatch",42,0,1,1,609
"3640",19,0,"080_Uhr_Armbanduhr","mismatch",80,1,1,1,563
"3641",19,60,"025_Glas_Weinglas","match",25,1,1,0,933
"3642",19,60,"047_Nuss_Erdnuss","match",47,1,1,1,651
"3643",19,60,"037_Mixer_Standmixer","mismatch",37,1,1,1,692
"3644",19,120,"061_Sitzbank_Baumbank","mismatch",61,0,1,1,725
"3645",19,180,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,0,1,1,806
"3646",19,180,"021_Gitarre_Akustikgitarre","mismatch",21,1,1,1,524
"3647",19,300,"064_Sofa_Ledersofa","mismatch",64,0,1,1,446
"3648",19,0,"079_Tisch_Schreibtisch","match",79,0,1,1,694
"3649",19,60,"015_Blume_Tulpen","match",15,1,1,1,508
"3650",19,120,"012_Blume_Orchidee","match",12,1,1,1,438
"3651",19,300,"043_Lampe_Strassenlaterne","mismatch",43,0,1,1,614
"3652",19,240,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,0,1,1,868
"3653",19,60,"023_Glas_Sektglas","match",23,1,1,1,614
"3654",19,60,"020_Drucker_Multifunktionsdrucker","match",20,0,1,1,560
"3655",19,60,"071_Stuhl_Schreibtischstuhl","match",71,1,1,1,426
"3656",19,240,"027_Kamera_Spiegelreflexkamera","match",27,1,1,1,530
"3657",19,60,"019_Drucker_Heimdrucker","match",19,0,1,1,492
"3658",19,240,"085_Auto_Pickuptruck","match",85,0,1,1,435
"3659",19,0,"096_Auto_Oldtimer","mismatch",96,0,1,0,584
"3660",19,180,"041_Lampe_Schreibtischlampe","mismatch",41,1,1,1,547
"3661",19,120,"057_Seife_Kernseife","match",57,1,1,1,987
"3662",19,240,"062_Sofa_Dreiersofa","match",62,0,1,1,580
"3663",19,300,"083_Ventilator_Standventilator","mismatch",83,0,1,1,557
"3664",19,180,"022_Gitarre_Elektrogitarre","mismatch",22,1,1,1,432
"3665",19,0,"044_Lampe_Tischleuchte","match",44,1,1,1,440
"3666",19,0,"068_Stuhl_Holzstuhl","mismatch",68,1,1,1,476
"3667",19,240,"038_Toaster_2ScheibenToaster","match",38,1,1,1,570
"3668",19,120,"056_Seife_Fluessigseife","match",56,1,1,0,556
"3669",19,180,"054_Schrank_Bueroschrank","mismatch",54,0,1,0,693
"3670",19,240,"004_Baum_Weide","mismatch",4,0,1,1,450
"3671",19,0,"087_Auto_Panzer","mismatch",87,0,1,1,539
"3672",19,300,"060_Sitzbank_Schaukelbank","match",60,0,1,1,1657
"3673",19,240,"091_Flugzeug_Segelflieger","match",91,0,1,1,531
"3674",19,120,"076_Tisch_Holztisch","mismatch",76,0,1,1,651
"3675",19,300,"089_Eimer_Muelleimer","match",89,1,1,1,572
"3676",19,180,"078_Tisch_Sofatisch","match",78,0,1,1,643
"3677",19,240,"069_Stuhl_Rollstuhl","match",69,1,1,1,801
"3678",19,240,"070_Stuhl_Schalenstuhl","mismatch",70,1,1,1,897
"3679",19,60,"013_Blume_Rosen","match",13,1,1,1,476
"3680",19,240,"074_Telefon_Smartphone","match",74,1,1,0,750
"3681",19,300,"065_Sofa_Zweiersofa","mismatch",65,0,1,1,981
"3682",19,300,"097_Besteck_Gabel","match",97,1,1,1,466
"3683",19,300,"045_Lampe_Wandlampe","match",45,0,1,1,366
"3684",19,180,"046_Besteck_Messer","match",46,1,1,1,333
"3685",19,60,"005_Bett_Doppelbett","mismatch",5,0,1,1,500
"3686",19,300,"048_Nuss_Mandel","mismatch",48,1,1,1,594
"3687",19,180,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,0,1,1,791
"3688",19,60,"040_Lampe_Deckenlampe","match",40,0,1,1,467
"3689",19,120,"030_Klavier_Keyboard","mismatch",30,0,1,1,440
"3690",19,60,"092_Boot_Ruderboot","mismatch",92,1,1,1,592
"3691",19,180,"050_Nuss_Wallnuss","mismatch",50,1,1,1,507
